Pseudo-terminal will not be allocated because stdin is not a terminal.

============== Configuration values: ==============
===================================================
Writing results to stdout
[RUN #1] Preparing benchmark client...
[RUN #1] Launching threads now...
[RUN #1 0%,   0 secs]  8 threads:      138524 ops,  139599 (avg:  139599) ops/sec, 12.44MB/sec (avg: 12.44MB/sec),  2.86 (avg:  2.86) msec latency
[RUN #1 13%,  49 secs]  8 threads:     6329800 ops,  118325 (avg:  129163) ops/sec, 10.55MB/sec (avg: 11.51MB/sec),  3.38 (avg:  3.09) msec latency
[RUN #1 13%,  50 secs]  8 threads:     6445974 ops,  116148 (avg:  128903) ops/sec, 10.35MB/sec (avg: 11.49MB/sec),  3.44 (avg:  3.10) msec latency
[RUN #1 13%,  51 secs]  8 threads:     6565979 ops,  119979 (avg:  128728) ops/sec, 10.69MB/sec (avg: 11.47MB/sec),  3.33 (avg:  3.10) msec latency
[RUN #1 13%,  52 secs]  8 threads:     6687243 ops,  121235 (avg:  128583) ops/sec, 10.81MB/sec (avg: 11.46MB/sec),  3.29 (avg:  3.11) msec latency
[RUN #1 14%,  53 secs]  8 threads:     6835499 ops,  148223 (avg:  128954) ops/sec, 13.21MB/sec (avg: 11.49MB/sec),  2.70 (avg:  3.10) msec latency
[RUN #1 14%,  54 secs]  8 threads:     6976552 ops,  141023 (avg:  129178) ops/sec, 12.57MB/sec (avg: 11.51MB/sec),  2.83 (avg:  3.09) msec latency
[RUN #1 14%,  55 secs]  8 threads:     7099393 ops,  122812 (avg:  129062) ops/sec, 10.95MB/sec (avg: 11.50MB/sec),  3.25 (avg:  3.09) msec latency
[RUN #1 14%,  56 secs]  8 threads:     7215422 ops,  116005 (avg:  128829) ops/sec, 10.34MB/sec (avg: 11.48MB/sec),  3.44 (avg:  3.10) msec latency
[RUN #1 15%,  57 secs]  8 threads:     7333423 ops,  117970 (avg:  128638) ops/sec, 10.52MB/sec (avg: 11.47MB/sec),  3.38 (avg:  3.10) msec latency
[RUN #1 15%,  58 secs]  8 threads:     7446839 ops,  113264 (avg:  128373) ops/sec, 10.10MB/sec (avg: 11.44MB/sec),  3.52 (avg:  3.11) msec latency
[RUN #1 15%,  59 secs]  8 threads:     7561363 ops,  114500 (avg:  128138) ops/sec, 10.21MB/sec (avg: 11.42MB/sec),  3.49 (avg:  3.12) msec latency
[RUN #1 15%,  60 secs]  8 threads:     7674136 ops,  112749 (avg:  127881) ops/sec, 10.05MB/sec (avg: 11.40MB/sec),  3.55 (avg:  3.12) msec latency
[RUN #1 16%,  61 secs]  8 threads:     7787890 ops,  113731 (avg:  127649) ops/sec, 10.14MB/sec (avg: 11.38MB/sec),  3.51 (avg:  3.13) msec latency
[RUN #1 16%,  62 secs]  8 threads:     7902834 ops,  114921 (avg:  127444) ops/sec, 10.24MB/sec (avg: 11.36MB/sec),  3.48 (avg:  3.13) msec latency
[RUN #1 16%,  63 secs]  8 threads:     8021122 ops,  118255 (avg:  127298) ops/sec, 10.54MB/sec (avg: 11.35MB/sec),  3.37 (avg:  3.14) msec latency
[RUN #1 16%,  64 secs]  8 threads:     8139124 ops,  117973 (avg:  127152) ops/sec, 10.52MB/sec (avg: 11.33MB/sec),  3.39 (avg:  3.14) msec latency
[RUN #1 17%,  65 secs]  8 threads:     8278662 ops,  139507 (avg:  127342) ops/sec, 12.43MB/sec (avg: 11.35MB/sec),  2.85 (avg:  3.14) msec latency
[RUN #1 17%,  66 secs]  8 threads:     8368623 ops,   89940 (avg:  126776) ops/sec, 8.02MB/sec (avg: 11.30MB/sec),  4.50 (avg:  3.15) msec latency
[RUN #1 17%,  67 secs]  8 threads:     8483064 ops,  114398 (avg:  126591) ops/sec, 10.20MB/sec (avg: 11.28MB/sec),  3.45 (avg:  3.15) msec latency
[RUN #1 17%,  68 secs]  8 threads:     8589979 ops,  106610 (avg:  126296) ops/sec, 9.50MB/sec (avg: 11.26MB/sec),  3.74 (avg:  3.16) msec latency
[RUN #1 17%,  69 secs]  8 threads:     8698718 ops,  108717 (avg:  126041) ops/sec, 9.69MB/sec (avg: 11.23MB/sec),  3.68 (avg:  3.17) msec latency
[RUN #1 18%,  70 secs]  8 threads:     8810865 ops,  112122 (avg:  125843) ops/sec, 9.99MB/sec (avg: 11.22MB/sec),  3.56 (avg:  3.17) msec latency
[RUN #1 18%,  71 secs]  8 threads:     8922328 ops,  111441 (avg:  125640) ops/sec, 9.93MB/sec (avg: 11.20MB/sec),  3.59 (avg:  3.18) msec latency
[RUN #1 18%,  72 secs]  8 threads:     9032841 ops,  110488 (avg:  125429) ops/sec, 9.85MB/sec (avg: 11.18MB/sec),  3.61 (avg:  3.18) msec latency
[RUN #1 18%,  73 secs]  8 threads:     9151434 ops,  118571 (avg:  125335) ops/sec, 10.57MB/sec (avg: 11.17MB/sec),  3.36 (avg:  3.19) msec latency
[RUN #1 19%,  74 secs]  8 threads:     9263800 ops,  112340 (avg:  125160) ops/sec, 10.01MB/sec (avg: 11.16MB/sec),  3.56 (avg:  3.19) msec latency
[RUN #1 19%,  75 secs]  8 threads:     9406717 ops,  142889 (avg:  125396) ops/sec, 12.74MB/sec (avg: 11.18MB/sec),  2.80 (avg:  3.18) msec latency
[RUN #1 19%,  76 secs]  8 threads:     9556711 ops,  149959 (avg:  125719) ops/sec, 13.37MB/sec (avg: 11.21MB/sec),  2.67 (avg:  3.18) msec latency
[RUN #1 19%,  77 secs]  8 threads:     9707202 ops,  150438 (avg:  126040) ops/sec, 13.41MB/sec (avg: 11.23MB/sec),  2.66 (avg:  3.17) msec latency
[RUN #1 20%,  78 secs]  8 threads:     9847180 ops,  139951 (avg:  126219) ops/sec, 12.47MB/sec (avg: 11.25MB/sec),  2.85 (avg:  3.16) msec latency
[RUN #1 20%,  79 secs]  8 threads:     9968981 ops,  121775 (avg:  126162) ops/sec, 10.85MB/sec (avg: 11.25MB/sec),  3.27 (avg:  3.17) msec latency
[RUN #1 20%,  80 secs]  8 threads:    10111507 ops,  142439 (avg:  126366) ops/sec, 12.70MB/sec (avg: 11.26MB/sec),  2.81 (avg:  3.16) msec latency
[RUN #1 21%,  81 secs]  8 threads:    10253786 ops,  142244 (avg:  126562) ops/sec, 12.68MB/sec (avg: 11.28MB/sec),  2.81 (avg:  3.16) msec latency
[RUN #1 21%,  82 secs]  8 threads:    10375067 ops,  121255 (avg:  126497) ops/sec, 10.81MB/sec (avg: 11.28MB/sec),  3.30 (avg:  3.16) msec latency
[RUN #1 21%,  83 secs]  8 threads:    10514205 ops,  139105 (avg:  126649) ops/sec, 12.40MB/sec (avg: 11.29MB/sec),  2.87 (avg:  3.15) msec latency
[RUN #1 21%,  84 secs]  8 threads:    10634387 ops,  120156 (avg:  126572) ops/sec, 10.71MB/sec (avg: 11.28MB/sec),  3.32 (avg:  3.16) msec latency
[RUN #1 22%,  85 secs]  8 threads:    10753570 ops,  119156 (avg:  126485) ops/sec, 10.62MB/sec (avg: 11.27MB/sec),  3.36 (avg:  3.16) msec latency
[RUN #1 22%,  86 secs]  8 threads:    10903243 ops,  149639 (avg:  126754) ops/sec, 13.34MB/sec (avg: 11.30MB/sec),  2.67 (avg:  3.15) msec latency
[RUN #1 22%,  87 secs]  8 threads:    11026522 ops,  123254 (avg:  126714) ops/sec, 10.99MB/sec (avg: 11.29MB/sec),  3.23 (avg:  3.15) msec latency
[RUN #1 22%,  88 secs]  8 threads:    11154404 ops,  127851 (avg:  126727) ops/sec, 11.40MB/sec (avg: 11.30MB/sec),  3.12 (avg:  3.15) msec latency
[RUN #1 23%,  89 secs]  8 threads:    11272888 ops,  118457 (avg:  126634) ops/sec, 10.56MB/sec (avg: 11.29MB/sec),  3.38 (avg:  3.15) msec latency
[RUN #1 23%,  90 secs]  8 threads:    11392781 ops,  119863 (avg:  126558) ops/sec, 10.68MB/sec (avg: 11.28MB/sec),  3.34 (avg:  3.16) msec latency
[RUN #1 23%,  91 secs]  8 threads:    11512657 ops,  119847 (avg:  126485) ops/sec, 10.68MB/sec (avg: 11.27MB/sec),  3.34 (avg:  3.16) msec latency
[RUN #1 23%,  92 secs]  8 threads:    11631198 ops,  118514 (avg:  126398) ops/sec, 10.56MB/sec (avg: 11.27MB/sec),  3.36 (avg:  3.16) msec latency
[RUN #1 23%,  93 secs]  8 threads:    11748620 ops,  117391 (avg:  126301) ops/sec, 10.46MB/sec (avg: 11.26MB/sec),  3.40 (avg:  3.16) msec latency
[RUN #1 24%,  94 secs]  8 threads:    11866393 ops,  117746 (avg:  126210) ops/sec, 10.50MB/sec (avg: 11.25MB/sec),  3.39 (avg:  3.16) msec latency
[RUN #1 24%,  95 secs]  8 threads:    11983194 ops,  116771 (avg:  126111) ops/sec, 10.41MB/sec (avg: 11.24MB/sec),  3.42 (avg:  3.17) msec latency
[RUN #1 24%,  96 secs]  8 threads:    12100957 ops,  117738 (avg:  126024) ops/sec, 10.49MB/sec (avg: 11.23MB/sec),  3.39 (avg:  3.17) msec latency
[RUN #1 24%,  97 secs]  8 threads:    12220238 ops,  119253 (avg:  125954) ops/sec, 10.63MB/sec (avg: 11.23MB/sec),  3.35 (avg:  3.17) msec latency
[RUN #1 25%,  98 secs]  8 threads:    12340729 ops,  120461 (avg:  125898) ops/sec, 10.74MB/sec (avg: 11.22MB/sec),  3.31 (avg:  3.17) msec latency
[RUN #1 25%,  99 secs]  8 threads:    12459889 ops,  119133 (avg:  125829) ops/sec, 10.62MB/sec (avg: 11.22MB/sec),  3.36 (avg:  3.17) msec latency
[RUN #1 25%, 100 secs]  8 threads:    12579518 ops,  119601 (avg:  125767) ops/sec, 10.66MB/sec (avg: 11.21MB/sec),  3.34 (avg:  3.18) msec latency
[RUN #1 25%, 101 secs]  8 threads:    12705132 ops,  125587 (avg:  125765) ops/sec, 11.19MB/sec (avg: 11.21MB/sec),  3.18 (avg:  3.18) msec latency
[RUN #1 26%, 102 secs]  8 threads:    12826979 ops,  121814 (avg:  125727) ops/sec, 10.86MB/sec (avg: 11.21MB/sec),  3.29 (avg:  3.18) msec latency
[RUN #1 26%, 103 secs]  8 threads:    12946996 ops,  119990 (avg:  125671) ops/sec, 10.70MB/sec (avg: 11.20MB/sec),  3.32 (avg:  3.18) msec latency
[RUN #1 26%, 104 secs]  8 threads:    13077107 ops,  130023 (avg:  125713) ops/sec, 11.59MB/sec (avg: 11.21MB/sec),  3.07 (avg:  3.18) msec latency
[RUN #1 26%, 105 secs]  8 threads:    13199552 ops,  122418 (avg:  125681) ops/sec, 10.91MB/sec (avg: 11.20MB/sec),  3.25 (avg:  3.18) msec latency
[RUN #1 27%, 106 secs]  8 threads:    13316136 ops,  116558 (avg:  125595) ops/sec, 10.39MB/sec (avg: 11.19MB/sec),  3.44 (avg:  3.18) msec latency
[RUN #1 27%, 107 secs]  8 threads:    13434692 ops,  118526 (avg:  125529) ops/sec, 10.56MB/sec (avg: 11.19MB/sec),  3.37 (avg:  3.18) msec latency
[RUN #1 27%, 108 secs]  8 threads:    13555533 ops,  120795 (avg:  125485) ops/sec, 10.77MB/sec (avg: 11.19MB/sec),  3.31 (avg:  3.18) msec latency
[RUN #1 27%, 109 secs]  8 threads:    13696327 ops,  140762 (avg:  125626) ops/sec, 12.55MB/sec (avg: 11.20MB/sec),  2.84 (avg:  3.18) msec latency
[RUN #1 28%, 110 secs]  8 threads:    13833657 ops,  137300 (avg:  125732) ops/sec, 12.24MB/sec (avg: 11.21MB/sec),  2.91 (avg:  3.18) msec latency
[RUN #1 28%, 111 secs]  8 threads:    13961106 ops,  127421 (avg:  125747) ops/sec, 11.36MB/sec (avg: 11.21MB/sec),  3.13 (avg:  3.18) msec latency
[RUN #1 28%, 112 secs]  8 threads:    14082379 ops,  121243 (avg:  125707) ops/sec, 10.81MB/sec (avg: 11.20MB/sec),  3.29 (avg:  3.18) msec latency
[RUN #1 28%, 113 secs]  8 threads:    14206258 ops,  123848 (avg:  125690) ops/sec, 11.04MB/sec (avg: 11.20MB/sec),  3.23 (avg:  3.18) msec latency
[RUN #1 29%, 114 secs]  8 threads:    14345036 ops,  138750 (avg:  125805) ops/sec, 12.37MB/sec (avg: 11.21MB/sec),  2.88 (avg:  3.17) msec latency
[RUN #1 29%, 115 secs]  8 threads:    14492755 ops,  147688 (avg:  125995) ops/sec, 13.16MB/sec (avg: 11.23MB/sec),  2.71 (avg:  3.17) msec latency
[RUN #1 29%, 116 secs]  8 threads:    14645126 ops,  152340 (avg:  126222) ops/sec, 13.58MB/sec (avg: 11.25MB/sec),  2.62 (avg:  3.16) msec latency
[RUN #1 30%, 117 secs]  8 threads:    14796053 ops,  150865 (avg:  126433) ops/sec, 13.45MB/sec (avg: 11.27MB/sec),  2.64 (avg:  3.16) msec latency
[RUN #1 30%, 118 secs]  8 threads:    14946429 ops,  150341 (avg:  126635) ops/sec, 13.40MB/sec (avg: 11.29MB/sec),  2.66 (avg:  3.15) msec latency
[RUN #1 30%, 119 secs]  8 threads:    15095710 ops,  149248 (avg:  126825) ops/sec, 13.30MB/sec (avg: 11.30MB/sec),  2.68 (avg:  3.15) msec latency
[RUN #1 30%, 120 secs]  8 threads:    15246251 ops,  150502 (avg:  127023) ops/sec, 13.41MB/sec (avg: 11.32MB/sec),  2.66 (avg:  3.14) msec latency
[RUN #1 31%, 121 secs]  8 threads:    15397576 ops,  151286 (avg:  127223) ops/sec, 13.48MB/sec (avg: 11.34MB/sec),  2.64 (avg:  3.14) msec latency
[RUN #1 31%, 122 secs]  8 threads:    15547424 ops,  149815 (avg:  127409) ops/sec, 13.35MB/sec (avg: 11.36MB/sec),  2.66 (avg:  3.13) msec latency
[RUN #1 31%, 123 secs]  8 threads:    15697420 ops,  149962 (avg:  127592) ops/sec, 13.37MB/sec (avg: 11.37MB/sec),  2.67 (avg:  3.13) msec latency
[RUN #1 32%, 124 secs]  8 threads:    15848869 ops,  151415 (avg:  127784) ops/sec, 13.50MB/sec (avg: 11.39MB/sec),  2.63 (avg:  3.13) msec latency
[RUN #1 32%, 125 secs]  8 threads:    15998639 ops,  149728 (avg:  127960) ops/sec, 13.35MB/sec (avg: 11.41MB/sec),  2.68 (avg:  3.12) msec latency
[RUN #1 32%, 126 secs]  8 threads:    16150140 ops,  151467 (avg:  128146) ops/sec, 13.50MB/sec (avg: 11.42MB/sec),  2.62 (avg:  3.12) msec latency
[RUN #1 33%, 127 secs]  8 threads:    16296498 ops,  146307 (avg:  128289) ops/sec, 13.04MB/sec (avg: 11.44MB/sec),  2.77 (avg:  3.11) msec latency
[RUN #1 33%, 128 secs]  8 threads:    16444622 ops,  148056 (avg:  128444) ops/sec, 13.20MB/sec (avg: 11.45MB/sec),  2.67 (avg:  3.11) msec latency
[RUN #1 33%, 129 secs]  8 threads:    16564052 ops,  119406 (avg:  128374) ops/sec, 10.64MB/sec (avg: 11.44MB/sec),  3.29 (avg:  3.11) msec latency
[RUN #1 33%, 130 secs]  8 threads:    16635787 ops,   71693 (avg:  127937) ops/sec, 6.39MB/sec (avg: 11.40MB/sec),  5.73 (avg:  3.12) msec latency
[RUN #1 34%, 131 secs]  8 threads:    16789590 ops,  153756 (avg:  128134) ops/sec, 13.71MB/sec (avg: 11.42MB/sec),  2.60 (avg:  3.12) msec latency
[RUN #1 34%, 132 secs]  8 threads:    16918594 ops,  128973 (avg:  128141) ops/sec, 11.50MB/sec (avg: 11.42MB/sec),  3.10 (avg:  3.12) msec latency
[RUN #1 34%, 133 secs]  8 threads:    17045135 ops,  126473 (avg:  128128) ops/sec, 11.27MB/sec (avg: 11.42MB/sec),  3.12 (avg:  3.12) msec latency
[RUN #1 34%, 134 secs]  8 threads:    17192230 ops,  147059 (avg:  128270) ops/sec, 13.11MB/sec (avg: 11.43MB/sec),  2.70 (avg:  3.11) msec latency
[RUN #1 35%, 135 secs]  8 threads:    17313940 ops,  121678 (avg:  128221) ops/sec, 10.85MB/sec (avg: 11.43MB/sec),  3.28 (avg:  3.11) msec latency
[RUN #1 35%, 136 secs]  8 threads:    17433702 ops,  119700 (avg:  128158) ops/sec, 10.67MB/sec (avg: 11.42MB/sec),  3.37 (avg:  3.12) msec latency
[RUN #1 35%, 137 secs]  8 threads:    17569555 ops,  135785 (avg:  128214) ops/sec, 12.10MB/sec (avg: 11.43MB/sec),  2.97 (avg:  3.12) msec latency
[RUN #1 35%, 138 secs]  8 threads:    17719801 ops,  150166 (avg:  128373) ops/sec, 13.39MB/sec (avg: 11.44MB/sec),  2.61 (avg:  3.11) msec latency
[RUN #1 36%, 139 secs]  8 threads:    17866836 ops,  147002 (avg:  128507) ops/sec, 13.10MB/sec (avg: 11.45MB/sec),  2.71 (avg:  3.11) msec latency
[RUN #1 36%, 140 secs]  8 threads:    18000824 ops,  133953 (avg:  128546) ops/sec, 11.94MB/sec (avg: 11.46MB/sec),  3.03 (avg:  3.11) msec latency
[RUN #1 36%, 141 secs]  8 threads:    18148939 ops,  148074 (avg:  128684) ops/sec, 13.20MB/sec (avg: 11.47MB/sec),  2.67 (avg:  3.10) msec latency
[RUN #1 37%, 142 secs]  8 threads:    18285701 ops,  136733 (avg:  128741) ops/sec, 12.19MB/sec (avg: 11.48MB/sec),  2.89 (avg:  3.10) msec latency
[RUN #1 37%, 143 secs]  8 threads:    18417816 ops,  132076 (avg:  128764) ops/sec, 11.77MB/sec (avg: 11.48MB/sec),  3.03 (avg:  3.10) msec latency
[RUN #1 37%, 144 secs]  8 threads:    18536520 ops,  118681 (avg:  128694) ops/sec, 10.58MB/sec (avg: 11.47MB/sec),  3.41 (avg:  3.10) msec latency
[RUN #1 37%, 145 secs]  8 threads:    18673668 ops,  137110 (avg:  128752) ops/sec, 12.22MB/sec (avg: 11.48MB/sec),  2.89 (avg:  3.10) msec latency
[RUN #1 38%, 146 secs]  8 threads:    18822716 ops,  148995 (avg:  128891) ops/sec, 13.28MB/sec (avg: 11.49MB/sec),  2.71 (avg:  3.10) msec latency
[RUN #1 38%, 147 secs]  8 threads:    18971143 ops,  148389 (avg:  129024) ops/sec, 13.23MB/sec (avg: 11.50MB/sec),  2.67 (avg:  3.10) msec latency
[RUN #1 38%, 148 secs]  8 threads:    19100420 ops,  129245 (avg:  129025) ops/sec, 11.52MB/sec (avg: 11.50MB/sec),  3.13 (avg:  3.10) msec latency
[RUN #1 38%, 149 secs]  8 threads:    19241527 ops,  141073 (avg:  129106) ops/sec, 12.57MB/sec (avg: 11.51MB/sec),  2.84 (avg:  3.09) msec latency
[RUN #1 39%, 150 secs]  8 threads:    19391859 ops,  150303 (avg:  129247) ops/sec, 13.40MB/sec (avg: 11.52MB/sec),  2.63 (avg:  3.09) msec latency
[RUN #1 39%, 151 secs]  8 threads:    19542128 ops,  150223 (avg:  129386) ops/sec, 13.39MB/sec (avg: 11.53MB/sec),  2.67 (avg:  3.09) msec latency
[RUN #1 39%, 152 secs]  8 threads:    19673196 ops,  131036 (avg:  129397) ops/sec, 11.68MB/sec (avg: 11.53MB/sec),  3.00 (avg:  3.09) msec latency
