============== Configuration values: ==============
===================================================
Writing results to stdout
[RUN #1] Preparing benchmark client...
[RUN #1] Launching threads now...
[RUN #1 0%,   0 secs]  8 threads:      123704 ops,  123716 (avg:  123716) ops/sec, 11.54MB/sec (avg: 11.54MB/sec),  3.23 (avg:  3.23) msec latency
[RUN #1 5%,  20 secs]  8 threads:     2365261 ops,   82265 (avg:  118231) ops/sec, 7.67MB/sec (avg: 11.02MB/sec),  4.86 (avg:  3.38) msec latency
[RUN #1 5%,  21 secs]  8 threads:     2463615 ops,   98333 (avg:  117283) ops/sec, 9.17MB/sec (avg: 10.94MB/sec),  4.06 (avg:  3.40) msec latency
[RUN #1 5%,  22 secs]  8 threads:     2569288 ops,  105649 (avg:  116754) ops/sec, 9.85MB/sec (avg: 10.89MB/sec),  3.78 (avg:  3.42) msec latency
[RUN #1 5%,  23 secs]  8 threads:     2687499 ops,  118186 (avg:  116817) ops/sec, 11.02MB/sec (avg: 10.89MB/sec),  3.38 (avg:  3.42) msec latency
[RUN #1 6%,  24 secs]  8 threads:     2807836 ops,  120306 (avg:  116962) ops/sec, 11.22MB/sec (avg: 10.91MB/sec),  3.32 (avg:  3.41) msec latency
[RUN #1 6%,  25 secs]  8 threads:     2927192 ops,  119330 (avg:  117057) ops/sec, 11.13MB/sec (avg: 10.91MB/sec),  3.35 (avg:  3.41) msec latency
[RUN #1 6%,  26 secs]  8 threads:     3045453 ops,  118235 (avg:  117102) ops/sec, 11.03MB/sec (avg: 10.92MB/sec),  3.38 (avg:  3.41) msec latency
[RUN #1 6%,  27 secs]  8 threads:     3192583 ops,  147093 (avg:  118213) ops/sec, 13.72MB/sec (avg: 11.02MB/sec),  2.72 (avg:  3.38) msec latency
[RUN #1 7%,  28 secs]  8 threads:     3330942 ops,  138325 (avg:  118931) ops/sec, 12.90MB/sec (avg: 11.09MB/sec),  2.89 (avg:  3.36) msec latency
[RUN #1 7%,  29 secs]  8 threads:     3460227 ops,  129253 (avg:  119287) ops/sec, 12.05MB/sec (avg: 11.12MB/sec),  3.09 (avg:  3.35) msec latency
[RUN #1 7%,  30 secs]  8 threads:     3597529 ops,  137268 (avg:  119886) ops/sec, 12.80MB/sec (avg: 11.18MB/sec),  2.91 (avg:  3.33) msec latency
[RUN #1 7%,  31 secs]  8 threads:     3737194 ops,  139633 (avg:  120523) ops/sec, 13.02MB/sec (avg: 11.24MB/sec),  2.86 (avg:  3.31) msec latency
[RUN #1 8%,  32 secs]  8 threads:     3858017 ops,  120798 (avg:  120532) ops/sec, 11.26MB/sec (avg: 11.24MB/sec),  3.31 (avg:  3.31) msec latency
[RUN #1 8%,  33 secs]  8 threads:     3980426 ops,  122382 (avg:  120588) ops/sec, 11.41MB/sec (avg: 11.24MB/sec),  3.26 (avg:  3.31) msec latency
[RUN #1 8%,  34 secs]  8 threads:     4079985 ops,   99536 (avg:  119969) ops/sec, 9.28MB/sec (avg: 11.19MB/sec),  4.01 (avg:  3.33) msec latency
[RUN #1 8%,  35 secs]  8 threads:     4205238 ops,  125224 (avg:  120119) ops/sec, 11.68MB/sec (avg: 11.20MB/sec),  3.18 (avg:  3.32) msec latency
[RUN #1 9%,  36 secs]  8 threads:     4327238 ops,  121972 (avg:  120170) ops/sec, 11.37MB/sec (avg: 11.21MB/sec),  3.27 (avg:  3.32) msec latency
[RUN #1 9%,  37 secs]  8 threads:     4446572 ops,  119196 (avg:  120144) ops/sec, 11.11MB/sec (avg: 11.20MB/sec),  3.35 (avg:  3.32) msec latency
[RUN #1 9%,  38 secs]  8 threads:     4563258 ops,  116659 (avg:  120052) ops/sec, 10.88MB/sec (avg: 11.19MB/sec),  3.42 (avg:  3.33) msec latency
[RUN #1 9%,  39 secs]  8 threads:     4643506 ops,   80230 (avg:  119031) ops/sec, 7.48MB/sec (avg: 11.10MB/sec),  4.98 (avg:  3.35) msec latency
[RUN #1 9%,  40 secs]  8 threads:     4746097 ops,  102568 (avg:  118620) ops/sec, 9.56MB/sec (avg: 11.06MB/sec),  3.89 (avg:  3.37) msec latency
[RUN #1 10%,  41 secs]  8 threads:     4860529 ops,  114407 (avg:  118517) ops/sec, 10.67MB/sec (avg: 11.05MB/sec),  3.50 (avg:  3.37) msec latency
[RUN #1 10%,  42 secs]  8 threads:     4972527 ops,  111972 (avg:  118361) ops/sec, 10.44MB/sec (avg: 11.04MB/sec),  3.57 (avg:  3.37) msec latency
[RUN #1 10%,  43 secs]  8 threads:     5077367 ops,  104816 (avg:  118046) ops/sec, 9.77MB/sec (avg: 11.01MB/sec),  3.81 (avg:  3.38) msec latency
[RUN #1 10%,  44 secs]  8 threads:     5176413 ops,   99024 (avg:  117614) ops/sec, 9.23MB/sec (avg: 10.97MB/sec),  4.04 (avg:  3.40) msec latency
[RUN #1 11%,  45 secs]  8 threads:     5277510 ops,  101076 (avg:  117246) ops/sec, 9.43MB/sec (avg: 10.93MB/sec),  3.95 (avg:  3.41) msec latency
[RUN #1 11%,  46 secs]  8 threads:     5393404 ops,  115866 (avg:  117216) ops/sec, 10.80MB/sec (avg: 10.93MB/sec),  3.45 (avg:  3.41) msec latency
[RUN #1 11%,  47 secs]  8 threads:     5527653 ops,  134216 (avg:  117578) ops/sec, 12.52MB/sec (avg: 10.96MB/sec),  2.98 (avg:  3.40) msec latency
[RUN #1 11%,  48 secs]  8 threads:     5677382 ops,  149692 (avg:  118247) ops/sec, 13.96MB/sec (avg: 11.03MB/sec),  2.67 (avg:  3.38) msec latency
[RUN #1 12%,  49 secs]  8 threads:     5823661 ops,  146249 (avg:  118819) ops/sec, 13.64MB/sec (avg: 11.08MB/sec),  2.73 (avg:  3.36) msec latency
[RUN #1 12%,  50 secs]  8 threads:     5972310 ops,  148618 (avg:  119415) ops/sec, 13.86MB/sec (avg: 11.14MB/sec),  2.69 (avg:  3.34) msec latency
[RUN #1 12%,  51 secs]  8 threads:     6113266 ops,  140921 (avg:  119836) ops/sec, 13.14MB/sec (avg: 11.17MB/sec),  2.83 (avg:  3.33) msec latency
[RUN #1 12%,  52 secs]  8 threads:     6242477 ops,  129177 (avg:  120016) ops/sec, 12.05MB/sec (avg: 11.19MB/sec),  3.09 (avg:  3.33) msec latency
[RUN #1 13%,  53 secs]  8 threads:     6377759 ops,  135196 (avg:  120302) ops/sec, 12.61MB/sec (avg: 11.22MB/sec),  2.95 (avg:  3.32) msec latency
[RUN #1 13%,  54 secs]  8 threads:     6528072 ops,  150281 (avg:  120857) ops/sec, 14.01MB/sec (avg: 11.27MB/sec),  2.66 (avg:  3.30) msec latency
[RUN #1 13%,  55 secs]  8 threads:     6621219 ops,   93128 (avg:  120353) ops/sec, 8.68MB/sec (avg: 11.22MB/sec),  4.29 (avg:  3.32) msec latency
[RUN #1 14%,  56 secs]  8 threads:     6763458 ops,  142209 (avg:  120744) ops/sec, 13.26MB/sec (avg: 11.26MB/sec),  2.81 (avg:  3.31) msec latency
[RUN #1 14%,  57 secs]  8 threads:     6907200 ops,  143709 (avg:  121146) ops/sec, 13.40MB/sec (avg: 11.30MB/sec),  2.78 (avg:  3.30) msec latency
[RUN #1 14%,  58 secs]  8 threads:     7052128 ops,  144892 (avg:  121556) ops/sec, 13.51MB/sec (avg: 11.33MB/sec),  2.76 (avg:  3.29) msec latency
[RUN #1 14%,  59 secs]  8 threads:     7196496 ops,  143922 (avg:  121936) ops/sec, 13.42MB/sec (avg: 11.37MB/sec),  2.77 (avg:  3.27) msec latency
[RUN #1 15%,  60 secs]  8 threads:     7341258 ops,  144728 (avg:  122316) ops/sec, 13.50MB/sec (avg: 11.41MB/sec),  2.76 (avg:  3.26) msec latency
[RUN #1 15%,  61 secs]  8 threads:     7486811 ops,  145522 (avg:  122696) ops/sec, 13.57MB/sec (avg: 11.44MB/sec),  2.74 (avg:  3.25) msec latency
[RUN #1 15%,  62 secs]  8 threads:     7630655 ops,  143809 (avg:  123037) ops/sec, 13.41MB/sec (avg: 11.47MB/sec),  2.78 (avg:  3.25) msec latency
[RUN #1 16%,  63 secs]  8 threads:     7774018 ops,  143328 (avg:  123359) ops/sec, 13.37MB/sec (avg: 11.50MB/sec),  2.79 (avg:  3.24) msec latency
[RUN #1 16%,  64 secs]  8 threads:     7896189 ops,  122144 (avg:  123340) ops/sec, 11.39MB/sec (avg: 11.50MB/sec),  3.27 (avg:  3.24) msec latency
[RUN #1 16%,  65 secs]  8 threads:     8017222 ops,  121005 (avg:  123304) ops/sec, 11.28MB/sec (avg: 11.50MB/sec),  3.28 (avg:  3.24) msec latency
[RUN #1 16%,  66 secs]  8 threads:     8106782 ops,   89540 (avg:  122792) ops/sec, 8.35MB/sec (avg: 11.45MB/sec),  4.52 (avg:  3.25) msec latency
[RUN #1 16%,  67 secs]  8 threads:     8245090 ops,  138280 (avg:  123024) ops/sec, 12.89MB/sec (avg: 11.47MB/sec),  2.85 (avg:  3.25) msec latency
[RUN #1 17%,  68 secs]  8 threads:     8399135 ops,  154009 (avg:  123479) ops/sec, 14.36MB/sec (avg: 11.51MB/sec),  2.59 (avg:  3.23) msec latency
[RUN #1 17%,  69 secs]  8 threads:     8558963 ops,  159794 (avg:  124005) ops/sec, 14.90MB/sec (avg: 11.56MB/sec),  2.50 (avg:  3.22) msec latency
[RUN #1 17%,  70 secs]  8 threads:     8720505 ops,  161500 (avg:  124541) ops/sec, 15.06MB/sec (avg: 11.61MB/sec),  2.47 (avg:  3.21) msec latency
[RUN #1 18%,  71 secs]  8 threads:     8881467 ops,  160925 (avg:  125053) ops/sec, 15.01MB/sec (avg: 11.66MB/sec),  2.48 (avg:  3.19) msec latency
[RUN #1 18%,  72 secs]  8 threads:     9041574 ops,  160060 (avg:  125540) ops/sec, 14.92MB/sec (avg: 11.71MB/sec),  2.49 (avg:  3.18) msec latency
[RUN #1 18%,  73 secs]  8 threads:     9201604 ops,  159989 (avg:  126012) ops/sec, 14.92MB/sec (avg: 11.75MB/sec),  2.50 (avg:  3.17) msec latency
[RUN #1 19%,  74 secs]  8 threads:     9353070 ops,  151438 (avg:  126355) ops/sec, 14.12MB/sec (avg: 11.78MB/sec),  2.63 (avg:  3.16) msec latency
[RUN #1 19%,  75 secs]  8 threads:     9483669 ops,  130573 (avg:  126411) ops/sec, 12.18MB/sec (avg: 11.79MB/sec),  3.07 (avg:  3.16) msec latency
[RUN #1 19%,  76 secs]  8 threads:     9599631 ops,  115929 (avg:  126273) ops/sec, 10.81MB/sec (avg: 11.77MB/sec),  3.45 (avg:  3.16) msec latency
[RUN #1 19%,  77 secs]  8 threads:     9715071 ops,  115414 (avg:  126132) ops/sec, 10.76MB/sec (avg: 11.76MB/sec),  3.46 (avg:  3.17) msec latency
[RUN #1 20%,  78 secs]  8 threads:     9831095 ops,  115999 (avg:  126003) ops/sec, 10.82MB/sec (avg: 11.75MB/sec),  3.44 (avg:  3.17) msec latency
[RUN #1 20%,  79 secs]  8 threads:     9946089 ops,  114969 (avg:  125863) ops/sec, 10.72MB/sec (avg: 11.74MB/sec),  3.48 (avg:  3.17) msec latency
[RUN #1 20%,  80 secs]  8 threads:    10061490 ops,  115375 (avg:  125732) ops/sec, 10.76MB/sec (avg: 11.72MB/sec),  3.46 (avg:  3.18) msec latency
[RUN #1 20%,  81 secs]  8 threads:    10176775 ops,  115261 (avg:  125602) ops/sec, 10.75MB/sec (avg: 11.71MB/sec),  3.46 (avg:  3.18) msec latency
[RUN #1 21%,  82 secs]  8 threads:    10291783 ops,  114983 (avg:  125473) ops/sec, 10.72MB/sec (avg: 11.70MB/sec),  3.47 (avg:  3.18) msec latency
[RUN #1 21%,  83 secs]  8 threads:    10406253 ops,  114444 (avg:  125340) ops/sec, 10.67MB/sec (avg: 11.69MB/sec),  3.49 (avg:  3.19) msec latency
[RUN #1 21%,  84 secs]  8 threads:    10521059 ops,  114762 (avg:  125214) ops/sec, 10.70MB/sec (avg: 11.68MB/sec),  3.48 (avg:  3.19) msec latency
[RUN #1 21%,  85 secs]  8 threads:    10635894 ops,  114718 (avg:  125091) ops/sec, 10.70MB/sec (avg: 11.66MB/sec),  3.48 (avg:  3.19) msec latency
[RUN #1 22%,  86 secs]  8 threads:    10750790 ops,  114866 (avg:  124972) ops/sec, 10.71MB/sec (avg: 11.65MB/sec),  3.48 (avg:  3.20) msec latency
[RUN #1 22%,  87 secs]  8 threads:    10866960 ops,  116143 (avg:  124870) ops/sec, 10.83MB/sec (avg: 11.64MB/sec),  3.44 (avg:  3.20) msec latency
[RUN #1 22%,  88 secs]  8 threads:    10983501 ops,  116516 (avg:  124775) ops/sec, 10.86MB/sec (avg: 11.63MB/sec),  3.43 (avg:  3.20) msec latency
[RUN #1 22%,  89 secs]  8 threads:    11107609 ops,  124068 (avg:  124767) ops/sec, 11.57MB/sec (avg: 11.63MB/sec),  3.21 (avg:  3.20) msec latency
[RUN #1 23%,  90 secs]  8 threads:    11252774 ops,  145131 (avg:  124994) ops/sec, 13.53MB/sec (avg: 11.66MB/sec),  2.75 (avg:  3.19) msec latency
[RUN #1 23%,  91 secs]  8 threads:    11366529 ops,  113732 (avg:  124870) ops/sec, 10.61MB/sec (avg: 11.64MB/sec),  3.53 (avg:  3.20) msec latency
[RUN #1 23%,  92 secs]  8 threads:    11506705 ops,  140144 (avg:  125036) ops/sec, 13.07MB/sec (avg: 11.66MB/sec),  2.85 (avg:  3.19) msec latency
[RUN #1 23%,  93 secs]  8 threads:    11653651 ops,  146896 (avg:  125271) ops/sec, 13.70MB/sec (avg: 11.68MB/sec),  2.72 (avg:  3.19) msec latency
[RUN #1 24%,  94 secs]  8 threads:    11799788 ops,  146106 (avg:  125493) ops/sec, 13.62MB/sec (avg: 11.70MB/sec),  2.73 (avg:  3.18) msec latency
[RUN #1 24%,  95 secs]  8 threads:    11945007 ops,  145186 (avg:  125700) ops/sec, 13.54MB/sec (avg: 11.72MB/sec),  2.75 (avg:  3.18) msec latency
[RUN #1 24%,  96 secs]  8 threads:    12088540 ops,  143499 (avg:  125885) ops/sec, 13.38MB/sec (avg: 11.74MB/sec),  2.78 (avg:  3.17) msec latency
[RUN #1 24%,  97 secs]  8 threads:    12208022 ops,  119454 (avg:  125819) ops/sec, 11.14MB/sec (avg: 11.73MB/sec),  3.35 (avg:  3.17) msec latency
[RUN #1 25%,  98 secs]  8 threads:    12326821 ops,  118745 (avg:  125747) ops/sec, 11.07MB/sec (avg: 11.73MB/sec),  3.36 (avg:  3.18) msec latency
[RUN #1 25%,  99 secs]  8 threads:    12447107 ops,  120260 (avg:  125691) ops/sec, 11.21MB/sec (avg: 11.72MB/sec),  3.32 (avg:  3.18) msec latency
[RUN #1 25%, 100 secs]  8 threads:    12564336 ops,  117176 (avg:  125606) ops/sec, 10.93MB/sec (avg: 11.71MB/sec),  3.41 (avg:  3.18) msec latency
[RUN #1 25%, 101 secs]  8 threads:    12679012 ops,  114644 (avg:  125498) ops/sec, 10.69MB/sec (avg: 11.70MB/sec),  3.48 (avg:  3.18) msec latency
[RUN #1 26%, 102 secs]  8 threads:    12795148 ops,  116109 (avg:  125406) ops/sec, 10.83MB/sec (avg: 11.69MB/sec),  3.44 (avg:  3.18) msec latency
[RUN #1 26%, 103 secs]  8 threads:    12911835 ops,  116661 (avg:  125321) ops/sec, 10.88MB/sec (avg: 11.69MB/sec),  3.42 (avg:  3.19) msec latency
[RUN #1 26%, 104 secs]  8 threads:    13027806 ops,  115943 (avg:  125231) ops/sec, 10.81MB/sec (avg: 11.68MB/sec),  3.45 (avg:  3.19) msec latency
[RUN #1 26%, 105 secs]  8 threads:    13147566 ops,  119731 (avg:  125178) ops/sec, 11.16MB/sec (avg: 11.67MB/sec),  3.33 (avg:  3.19) msec latency
[RUN #1 27%, 106 secs]  8 threads:    13264103 ops,  116511 (avg:  125096) ops/sec, 10.86MB/sec (avg: 11.66MB/sec),  3.43 (avg:  3.19) msec latency
[RUN #1 27%, 107 secs]  8 threads:    13381286 ops,  117150 (avg:  125022) ops/sec, 10.92MB/sec (avg: 11.66MB/sec),  3.41 (avg:  3.19) msec latency
[RUN #1 27%, 108 secs]  8 threads:    13499760 ops,  118446 (avg:  124961) ops/sec, 11.04MB/sec (avg: 11.65MB/sec),  3.37 (avg:  3.20) msec latency
[RUN #1 27%, 109 secs]  8 threads:    13615755 ops,  115965 (avg:  124879) ops/sec, 10.81MB/sec (avg: 11.64MB/sec),  3.45 (avg:  3.20) msec latency
[RUN #1 27%, 110 secs]  8 threads:    13732976 ops,  117194 (avg:  124809) ops/sec, 10.93MB/sec (avg: 11.64MB/sec),  3.41 (avg:  3.20) msec latency
[RUN #1 28%, 111 secs]  8 threads:    13880036 ops,  147020 (avg:  125009) ops/sec, 13.71MB/sec (avg: 11.66MB/sec),  2.72 (avg:  3.19) msec latency
[RUN #1 28%, 112 secs]  8 threads:    13998123 ops,  118056 (avg:  124947) ops/sec, 11.01MB/sec (avg: 11.65MB/sec),  3.39 (avg:  3.20) msec latency
[RUN #1 28%, 113 secs]  8 threads:    14118805 ops,  120654 (avg:  124909) ops/sec, 11.25MB/sec (avg: 11.65MB/sec),  3.31 (avg:  3.20) msec latency
[RUN #1 28%, 114 secs]  8 threads:    14242890 ops,  124060 (avg:  124901) ops/sec, 11.57MB/sec (avg: 11.65MB/sec),  3.22 (avg:  3.20) msec latency
[RUN #1 29%, 115 secs]  8 threads:    14364305 ops,  121386 (avg:  124871) ops/sec, 11.32MB/sec (avg: 11.64MB/sec),  3.29 (avg:  3.20) msec latency
[RUN #1 29%, 116 secs]  8 threads:    14483084 ops,  118754 (avg:  124818) ops/sec, 11.07MB/sec (avg: 11.64MB/sec),  3.36 (avg:  3.20) msec latency
[RUN #1 29%, 117 secs]  8 threads:    14601865 ops,  118745 (avg:  124766) ops/sec, 11.07MB/sec (avg: 11.63MB/sec),  3.36 (avg:  3.20) msec latency
[RUN #1 29%, 118 secs]  8 threads:    14734105 ops,  132206 (avg:  124829) ops/sec, 12.33MB/sec (avg: 11.64MB/sec),  3.01 (avg:  3.20) msec latency
[RUN #1 30%, 119 secs]  8 threads:    14853247 ops,  119116 (avg:  124781) ops/sec, 11.11MB/sec (avg: 11.64MB/sec),  3.36 (avg:  3.20) msec latency
[RUN #1 30%, 120 secs]  8 threads:    14972550 ops,  119276 (avg:  124735) ops/sec, 11.12MB/sec (avg: 11.63MB/sec),  3.35 (avg:  3.20) msec latency
[RUN #1 30%, 121 secs]  8 threads:    15093146 ops,  120566 (avg:  124701) ops/sec, 11.24MB/sec (avg: 11.63MB/sec),  3.32 (avg:  3.20) msec latency
[RUN #1 30%, 122 secs]  8 threads:    15237696 ops,  144513 (avg:  124863) ops/sec, 13.48MB/sec (avg: 11.64MB/sec),  2.75 (avg:  3.20) msec latency
[RUN #1 31%, 123 secs]  8 threads:    15356586 ops,  118866 (avg:  124815) ops/sec, 11.08MB/sec (avg: 11.64MB/sec),  3.37 (avg:  3.20) msec latency
[RUN #1 31%, 124 secs]  8 threads:    15475953 ops,  119340 (avg:  124770) ops/sec, 11.13MB/sec (avg: 11.63MB/sec),  3.35 (avg:  3.20) msec latency
[RUN #1 31%, 125 secs]  8 threads:    15593901 ops,  117920 (avg:  124716) ops/sec, 11.00MB/sec (avg: 11.63MB/sec),  3.37 (avg:  3.20) msec latency
[RUN #1 31%, 126 secs]  8 threads:    15711461 ops,  117532 (avg:  124659) ops/sec, 10.96MB/sec (avg: 11.62MB/sec),  3.41 (avg:  3.20) msec latency
[RUN #1 32%, 127 secs]  8 threads:    15830820 ops,  119333 (avg:  124617) ops/sec, 11.13MB/sec (avg: 11.62MB/sec),  3.34 (avg:  3.20) msec latency
[RUN #1 32%, 128 secs]  8 threads:    15947479 ops,  116635 (avg:  124554) ops/sec, 10.88MB/sec (avg: 11.61MB/sec),  3.43 (avg:  3.21) msec latency
[RUN #1 32%, 129 secs]  8 threads:    16064274 ops,  116768 (avg:  124494) ops/sec, 10.89MB/sec (avg: 11.61MB/sec),  3.37 (avg:  3.21) msec latency
[RUN #1 32%, 130 secs]  8 threads:    16152688 ops,   88398 (avg:  124216) ops/sec, 8.24MB/sec (avg: 11.58MB/sec),  4.65 (avg:  3.22) msec latency
[RUN #1 33%, 131 secs]  8 threads:    16276835 ops,  124115 (avg:  124216) ops/sec, 11.57MB/sec (avg: 11.58MB/sec),  3.22 (avg:  3.22) msec latency
[RUN #1 33%, 132 secs]  8 threads:    16398681 ops,  121819 (avg:  124197) ops/sec, 11.36MB/sec (avg: 11.58MB/sec),  3.28 (avg:  3.22) msec latency
[RUN #1 33%, 133 secs]  8 threads:    16515750 ops,  117041 (avg:  124144) ops/sec, 10.91MB/sec (avg: 11.58MB/sec),  3.37 (avg:  3.22) msec latency
[RUN #1 33%, 134 secs]  8 threads:    16632535 ops,  116760 (avg:  124089) ops/sec, 10.89MB/sec (avg: 11.57MB/sec),  3.39 (avg:  3.22) msec latency
[RUN #1 33%, 135 secs]  8 threads:    16749184 ops,  116588 (avg:  124033) ops/sec, 10.87MB/sec (avg: 11.57MB/sec),  3.48 (avg:  3.22) msec latency
[RUN #1 34%, 136 secs]  8 threads:    16823057 ops,   73829 (avg:  123664) ops/sec, 6.88MB/sec (avg: 11.53MB/sec),  5.41 (avg:  3.23) msec latency
[RUN #1 34%, 137 secs]  8 threads:    16900913 ops,   77826 (avg:  123329) ops/sec, 7.26MB/sec (avg: 11.50MB/sec),  5.11 (avg:  3.24) msec latency
[RUN #1 34%, 138 secs]  8 threads:    16990606 ops,   89671 (avg:  123085) ops/sec, 8.36MB/sec (avg: 11.48MB/sec),  4.43 (avg:  3.24) msec latency
[RUN #1 34%, 139 secs]  8 threads:    17082532 ops,   91906 (avg:  122861) ops/sec, 8.57MB/sec (avg: 11.46MB/sec),  4.34 (avg:  3.25) msec latency
[RUN #1 34%, 140 secs]  8 threads:    17175877 ops,   93322 (avg:  122650) ops/sec, 8.70MB/sec (avg: 11.44MB/sec),  4.30 (avg:  3.26) msec latency
[RUN #1 35%, 141 secs]  8 threads:    17270242 ops,   94340 (avg:  122449) ops/sec, 8.80MB/sec (avg: 11.42MB/sec),  4.22 (avg:  3.26) msec latency
[RUN #1 35%, 142 secs]  8 threads:    17364116 ops,   93851 (avg:  122248) ops/sec, 8.75MB/sec (avg: 11.40MB/sec),  4.29 (avg:  3.27) msec latency
[RUN #1 35%, 143 secs]  8 threads:    17459358 ops,   95197 (avg:  122059) ops/sec, 8.88MB/sec (avg: 11.38MB/sec),  4.19 (avg:  3.27) msec latency
[RUN #1 35%, 144 secs]  8 threads:    17555748 ops,   96373 (avg:  121880) ops/sec, 8.99MB/sec (avg: 11.37MB/sec),  4.15 (avg:  3.28) msec latency
[RUN #1 35%, 145 secs]  8 threads:    17652119 ops,   96300 (avg:  121704) ops/sec, 8.98MB/sec (avg: 11.35MB/sec),  4.17 (avg:  3.28) msec latency
[RUN #1 35%, 146 secs]  8 threads:    17747992 ops,   95849 (avg:  121527) ops/sec, 8.94MB/sec (avg: 11.33MB/sec),  4.12 (avg:  3.29) msec latency
[RUN #1 36%, 147 secs]  8 threads:    17843430 ops,   95415 (avg:  121349) ops/sec, 8.90MB/sec (avg: 11.32MB/sec),  4.20 (avg:  3.29) msec latency
[RUN #1 36%, 148 secs]  8 threads:    17940377 ops,   96926 (avg:  121184) ops/sec, 9.04MB/sec (avg: 11.30MB/sec),  4.08 (avg:  3.30) msec latency
[RUN #1 36%, 149 secs]  8 threads:    18036851 ops,   96452 (avg:  121018) ops/sec, 8.99MB/sec (avg: 11.28MB/sec),  4.19 (avg:  3.30) msec latency
[RUN #1 36%, 150 secs]  8 threads:    18134486 ops,   97616 (avg:  120862) ops/sec, 9.10MB/sec (avg: 11.27MB/sec),  4.07 (avg:  3.30) msec latency
[RUN #1 36%, 151 secs]  8 threads:    18229720 ops,   95212 (avg:  120692) ops/sec, 8.88MB/sec (avg: 11.25MB/sec),  4.18 (avg:  3.31) msec latency
[RUN #1 37%, 152 secs]  8 threads:    18324720 ops,   94981 (avg:  120523) ops/sec, 8.86MB/sec (avg: 11.24MB/sec),  4.28 (avg:  3.31) msec latency
[RUN #1 37%, 153 secs]  8 threads:    18419344 ops,   94593 (avg:  120354) ops/sec, 8.82MB/sec (avg: 11.22MB/sec),  4.24 (avg:  3.32) msec latency
