Pseudo-terminal will not be allocated because stdin is not a terminal.

============== Configuration values: ==============
===================================================
Writing results to stdout
[RUN #1] Preparing benchmark client...
[RUN #1] Launching threads now...
[RUN #1 0%,   0 secs]  8 threads:      140621 ops,  141713 (avg:  141713) ops/sec, 13.40MB/sec (avg: 13.40MB/sec),  2.81 (avg:  2.81) msec latency
[RUN #1 3%,  13 secs]  8 threads:     1558130 ops,  105287 (avg:  111329) ops/sec, 9.96MB/sec (avg: 10.53MB/sec),  3.80 (avg:  3.59) msec latency
[RUN #1 3%,  14 secs]  8 threads:     1661502 ops,  103351 (avg:  110797) ops/sec, 9.77MB/sec (avg: 10.48MB/sec),  3.86 (avg:  3.60) msec latency
[RUN #1 4%,  15 secs]  8 threads:     1758577 ops,   97055 (avg:  109937) ops/sec, 9.18MB/sec (avg: 10.40MB/sec),  4.11 (avg:  3.63) msec latency
[RUN #1 4%,  16 secs]  8 threads:     1877027 ops,  118419 (avg:  110436) ops/sec, 11.20MB/sec (avg: 10.44MB/sec),  3.38 (avg:  3.62) msec latency
[RUN #1 4%,  17 secs]  8 threads:     1985152 ops,  108102 (avg:  110307) ops/sec, 10.23MB/sec (avg: 10.43MB/sec),  3.69 (avg:  3.62) msec latency
[RUN #1 4%,  18 secs]  8 threads:     2094159 ops,  108984 (avg:  110237) ops/sec, 10.31MB/sec (avg: 10.43MB/sec),  3.66 (avg:  3.62) msec latency
[RUN #1 4%,  19 secs]  8 threads:     2189949 ops,   95767 (avg:  109513) ops/sec, 9.06MB/sec (avg: 10.36MB/sec),  4.16 (avg:  3.65) msec latency
[RUN #1 5%,  20 secs]  8 threads:     2281603 ops,   91632 (avg:  108662) ops/sec, 8.67MB/sec (avg: 10.28MB/sec),  4.36 (avg:  3.67) msec latency
[RUN #1 5%,  21 secs]  8 threads:     2395105 ops,  113474 (avg:  108880) ops/sec, 10.74MB/sec (avg: 10.30MB/sec),  3.52 (avg:  3.67) msec latency
[RUN #1 5%,  22 secs]  8 threads:     2511495 ops,  116362 (avg:  109206) ops/sec, 11.01MB/sec (avg: 10.33MB/sec),  3.43 (avg:  3.66) msec latency
[RUN #1 5%,  23 secs]  8 threads:     2615111 ops,  103589 (avg:  108972) ops/sec, 9.80MB/sec (avg: 10.31MB/sec),  3.86 (avg:  3.66) msec latency
[RUN #1 5%,  24 secs]  8 threads:     2716256 ops,  101120 (avg:  108657) ops/sec, 9.57MB/sec (avg: 10.28MB/sec),  3.95 (avg:  3.67) msec latency
[RUN #1 6%,  25 secs]  8 threads:     2813867 ops,   97586 (avg:  108232) ops/sec, 9.23MB/sec (avg: 10.24MB/sec),  4.09 (avg:  3.69) msec latency
[RUN #1 6%,  26 secs]  8 threads:     2939985 ops,  126090 (avg:  108893) ops/sec, 11.93MB/sec (avg: 10.30MB/sec),  3.17 (avg:  3.67) msec latency
[RUN #1 6%,  27 secs]  8 threads:     3058804 ops,  118794 (avg:  109247) ops/sec, 11.24MB/sec (avg: 10.33MB/sec),  3.36 (avg:  3.65) msec latency
[RUN #1 6%,  28 secs]  8 threads:     3159919 ops,  101093 (avg:  108966) ops/sec, 9.57MB/sec (avg: 10.31MB/sec),  3.95 (avg:  3.66) msec latency
[RUN #1 7%,  29 secs]  8 threads:     3258033 ops,   98086 (avg:  108603) ops/sec, 9.29MB/sec (avg: 10.27MB/sec),  4.08 (avg:  3.68) msec latency
[RUN #1 7%,  30 secs]  8 threads:     3389302 ops,  131240 (avg:  109333) ops/sec, 12.41MB/sec (avg: 10.34MB/sec),  3.04 (avg:  3.65) msec latency
[RUN #1 7%,  31 secs]  8 threads:     3520412 ops,  131082 (avg:  110013) ops/sec, 12.40MB/sec (avg: 10.41MB/sec),  3.05 (avg:  3.63) msec latency
[RUN #1 7%,  33 secs]  8 threads:     3638484 ops,  118048 (avg:  110257) ops/sec, 11.16MB/sec (avg: 10.43MB/sec),  3.38 (avg:  3.62) msec latency
[RUN #1 7%,  34 secs]  8 threads:     3720865 ops,   82362 (avg:  109436) ops/sec, 7.80MB/sec (avg: 10.35MB/sec),  4.85 (avg:  3.65) msec latency
[RUN #1 8%,  35 secs]  8 threads:     3826972 ops,  106080 (avg:  109340) ops/sec, 10.04MB/sec (avg: 10.34MB/sec),  3.75 (avg:  3.65) msec latency
[RUN #1 8%,  36 secs]  8 threads:     3919855 ops,   92861 (avg:  108882) ops/sec, 8.79MB/sec (avg: 10.30MB/sec),  4.30 (avg:  3.67) msec latency
[RUN #1 8%,  37 secs]  8 threads:     4038822 ops,  118941 (avg:  109154) ops/sec, 11.25MB/sec (avg: 10.33MB/sec),  3.36 (avg:  3.66) msec latency
[RUN #1 8%,  38 secs]  8 threads:     4162724 ops,  123876 (avg:  109542) ops/sec, 11.72MB/sec (avg: 10.36MB/sec),  3.23 (avg:  3.64) msec latency
[RUN #1 9%,  39 secs]  8 threads:     4271506 ops,  108755 (avg:  109521) ops/sec, 10.30MB/sec (avg: 10.36MB/sec),  3.67 (avg:  3.65) msec latency
[RUN #1 9%,  40 secs]  8 threads:     4377817 ops,  106286 (avg:  109441) ops/sec, 10.06MB/sec (avg: 10.35MB/sec),  3.76 (avg:  3.65) msec latency
[RUN #1 9%,  41 secs]  8 threads:     4476012 ops,   98171 (avg:  109166) ops/sec, 9.29MB/sec (avg: 10.33MB/sec),  4.07 (avg:  3.66) msec latency
[RUN #1 9%,  42 secs]  8 threads:     4616894 ops,  140848 (avg:  109920) ops/sec, 13.34MB/sec (avg: 10.40MB/sec),  2.84 (avg:  3.63) msec latency
[RUN #1 9%,  43 secs]  8 threads:     4738517 ops,  121597 (avg:  110192) ops/sec, 11.51MB/sec (avg: 10.43MB/sec),  3.28 (avg:  3.62) msec latency
[RUN #1 10%,  44 secs]  8 threads:     4843950 ops,  105327 (avg:  110081) ops/sec, 9.98MB/sec (avg: 10.42MB/sec),  3.79 (avg:  3.63) msec latency
[RUN #1 10%,  45 secs]  8 threads:     4950648 ops,  106674 (avg:  110005) ops/sec, 10.09MB/sec (avg: 10.41MB/sec),  3.74 (avg:  3.63) msec latency
[RUN #1 10%,  46 secs]  8 threads:     5044262 ops,   93594 (avg:  109648) ops/sec, 8.87MB/sec (avg: 10.37MB/sec),  4.26 (avg:  3.64) msec latency
[RUN #1 10%,  47 secs]  8 threads:     5165365 ops,  121036 (avg:  109891) ops/sec, 11.46MB/sec (avg: 10.40MB/sec),  3.30 (avg:  3.63) msec latency
[RUN #1 11%,  48 secs]  8 threads:     5284295 ops,  118903 (avg:  110079) ops/sec, 11.25MB/sec (avg: 10.42MB/sec),  3.36 (avg:  3.63) msec latency
[RUN #1 11%,  49 secs]  8 threads:     5388166 ops,  103847 (avg:  109951) ops/sec, 9.83MB/sec (avg: 10.40MB/sec),  3.85 (avg:  3.63) msec latency
[RUN #1 11%,  50 secs]  8 threads:     5490322 ops,  102110 (avg:  109795) ops/sec, 9.66MB/sec (avg: 10.39MB/sec),  3.90 (avg:  3.64) msec latency
[RUN #1 11%,  51 secs]  8 threads:     5588031 ops,   97683 (avg:  109557) ops/sec, 9.24MB/sec (avg: 10.37MB/sec),  4.09 (avg:  3.64) msec latency
[RUN #1 11%,  52 secs]  8 threads:     5714953 ops,  126896 (avg:  109891) ops/sec, 12.01MB/sec (avg: 10.40MB/sec),  3.15 (avg:  3.63) msec latency
[RUN #1 12%,  53 secs]  8 threads:     5836002 ops,  121022 (avg:  110101) ops/sec, 11.45MB/sec (avg: 10.42MB/sec),  3.30 (avg:  3.63) msec latency
[RUN #1 12%,  54 secs]  8 threads:     5943397 ops,  107370 (avg:  110050) ops/sec, 10.17MB/sec (avg: 10.41MB/sec),  3.72 (avg:  3.63) msec latency
[RUN #1 12%,  55 secs]  8 threads:     6046956 ops,  103528 (avg:  109931) ops/sec, 9.81MB/sec (avg: 10.40MB/sec),  3.86 (avg:  3.63) msec latency
[RUN #1 12%,  56 secs]  8 threads:     6143768 ops,   96789 (avg:  109697) ops/sec, 9.17MB/sec (avg: 10.38MB/sec),  4.12 (avg:  3.64) msec latency
[RUN #1 13%,  57 secs]  8 threads:     6266253 ops,  122441 (avg:  109920) ops/sec, 11.60MB/sec (avg: 10.40MB/sec),  3.25 (avg:  3.63) msec latency
[RUN #1 13%,  58 secs]  8 threads:     6385559 ops,  119280 (avg:  110082) ops/sec, 11.30MB/sec (avg: 10.42MB/sec),  3.36 (avg:  3.63) msec latency
[RUN #1 13%,  59 secs]  8 threads:     6492083 ops,  106498 (avg:  110021) ops/sec, 10.09MB/sec (avg: 10.41MB/sec),  3.75 (avg:  3.63) msec latency
[RUN #1 13%,  60 secs]  8 threads:     6601093 ops,  108985 (avg:  110004) ops/sec, 10.33MB/sec (avg: 10.41MB/sec),  3.66 (avg:  3.63) msec latency
[RUN #1 13%,  61 secs]  8 threads:     6696675 ops,   95560 (avg:  109767) ops/sec, 9.05MB/sec (avg: 10.39MB/sec),  4.18 (avg:  3.64) msec latency
[RUN #1 14%,  62 secs]  8 threads:     6823791 ops,  127065 (avg:  110046) ops/sec, 12.03MB/sec (avg: 10.41MB/sec),  3.14 (avg:  3.63) msec latency
[RUN #1 14%,  63 secs]  8 threads:     6939576 ops,  115759 (avg:  110137) ops/sec, 10.97MB/sec (avg: 10.42MB/sec),  3.45 (avg:  3.63) msec latency
[RUN #1 14%,  64 secs]  8 threads:     7046950 ops,  107350 (avg:  110093) ops/sec, 10.17MB/sec (avg: 10.42MB/sec),  3.72 (avg:  3.63) msec latency
[RUN #1 14%,  65 secs]  8 threads:     7154283 ops,  107270 (avg:  110050) ops/sec, 10.16MB/sec (avg: 10.41MB/sec),  3.70 (avg:  3.63) msec latency
[RUN #1 14%,  66 secs]  8 threads:     7216743 ops,   62444 (avg:  109328) ops/sec, 5.92MB/sec (avg: 10.35MB/sec),  6.45 (avg:  3.65) msec latency
[RUN #1 15%,  67 secs]  8 threads:     7334228 ops,  117455 (avg:  109450) ops/sec, 11.14MB/sec (avg: 10.36MB/sec),  3.37 (avg:  3.65) msec latency
[RUN #1 15%,  68 secs]  8 threads:     7447379 ops,  113127 (avg:  109504) ops/sec, 10.71MB/sec (avg: 10.36MB/sec),  3.52 (avg:  3.65) msec latency
[RUN #1 15%,  69 secs]  8 threads:     7551174 ops,  103770 (avg:  109421) ops/sec, 9.83MB/sec (avg: 10.36MB/sec),  3.85 (avg:  3.65) msec latency
[RUN #1 15%,  70 secs]  8 threads:     7660291 ops,  109089 (avg:  109416) ops/sec, 10.34MB/sec (avg: 10.36MB/sec),  3.66 (avg:  3.65) msec latency
[RUN #1 16%,  71 secs]  8 threads:     7754882 ops,   94513 (avg:  109206) ops/sec, 8.96MB/sec (avg: 10.34MB/sec),  4.23 (avg:  3.66) msec latency
[RUN #1 16%,  72 secs]  8 threads:     7881816 ops,  126905 (avg:  109452) ops/sec, 12.02MB/sec (avg: 10.36MB/sec),  3.14 (avg:  3.65) msec latency
[RUN #1 16%,  73 secs]  8 threads:     8003847 ops,  122001 (avg:  109624) ops/sec, 11.55MB/sec (avg: 10.38MB/sec),  3.27 (avg:  3.64) msec latency
[RUN #1 16%,  74 secs]  8 threads:     8111391 ops,  107519 (avg:  109595) ops/sec, 10.20MB/sec (avg: 10.37MB/sec),  3.72 (avg:  3.64) msec latency
[RUN #1 16%,  75 secs]  8 threads:     8217851 ops,  106425 (avg:  109553) ops/sec, 10.08MB/sec (avg: 10.37MB/sec),  3.75 (avg:  3.64) msec latency
[RUN #1 17%,  76 secs]  8 threads:     8314031 ops,   96156 (avg:  109377) ops/sec, 9.11MB/sec (avg: 10.35MB/sec),  4.15 (avg:  3.65) msec latency
[RUN #1 17%,  77 secs]  8 threads:     8439262 ops,  125203 (avg:  109582) ops/sec, 11.86MB/sec (avg: 10.37MB/sec),  3.19 (avg:  3.64) msec latency
[RUN #1 17%,  78 secs]  8 threads:     8553772 ops,  114451 (avg:  109645) ops/sec, 10.85MB/sec (avg: 10.38MB/sec),  3.49 (avg:  3.64) msec latency
[RUN #1 17%,  79 secs]  8 threads:     8661359 ops,  107561 (avg:  109618) ops/sec, 10.20MB/sec (avg: 10.38MB/sec),  3.71 (avg:  3.64) msec latency
[RUN #1 18%,  80 secs]  8 threads:     8760975 ops,   99596 (avg:  109493) ops/sec, 9.44MB/sec (avg: 10.36MB/sec),  4.01 (avg:  3.65) msec latency
[RUN #1 18%,  81 secs]  8 threads:     8853635 ops,   92637 (avg:  109285) ops/sec, 8.78MB/sec (avg: 10.35MB/sec),  4.32 (avg:  3.65) msec latency
[RUN #1 18%,  82 secs]  8 threads:     8974551 ops,  120892 (avg:  109426) ops/sec, 11.47MB/sec (avg: 10.36MB/sec),  3.31 (avg:  3.65) msec latency
[RUN #1 18%,  83 secs]  8 threads:     9090984 ops,  116400 (avg:  109510) ops/sec, 11.02MB/sec (avg: 10.37MB/sec),  3.43 (avg:  3.65) msec latency
[RUN #1 18%,  84 secs]  8 threads:     9198123 ops,  107113 (avg:  109482) ops/sec, 10.15MB/sec (avg: 10.36MB/sec),  3.72 (avg:  3.65) msec latency
[RUN #1 19%,  85 secs]  8 threads:     9300830 ops,  102685 (avg:  109402) ops/sec, 9.74MB/sec (avg: 10.36MB/sec),  3.89 (avg:  3.65) msec latency
[RUN #1 19%,  86 secs]  8 threads:     9401625 ops,  100772 (avg:  109302) ops/sec, 9.55MB/sec (avg: 10.35MB/sec),  3.97 (avg:  3.65) msec latency
[RUN #1 19%,  87 secs]  8 threads:     9530038 ops,  128376 (avg:  109521) ops/sec, 12.17MB/sec (avg: 10.37MB/sec),  3.11 (avg:  3.65) msec latency
[RUN #1 19%,  88 secs]  8 threads:     9643491 ops,  113384 (avg:  109565) ops/sec, 10.75MB/sec (avg: 10.37MB/sec),  3.53 (avg:  3.64) msec latency
[RUN #1 20%,  89 secs]  8 threads:     9753059 ops,  109542 (avg:  109564) ops/sec, 10.38MB/sec (avg: 10.37MB/sec),  3.64 (avg:  3.64) msec latency
[RUN #1 20%,  90 secs]  8 threads:     9855308 ops,  102222 (avg:  109483) ops/sec, 9.69MB/sec (avg: 10.37MB/sec),  3.91 (avg:  3.65) msec latency
[RUN #1 20%,  91 secs]  8 threads:     9946055 ops,   90723 (avg:  109277) ops/sec, 8.61MB/sec (avg: 10.35MB/sec),  4.40 (avg:  3.65) msec latency
[RUN #1 20%,  92 secs]  8 threads:    10073239 ops,  127160 (avg:  109471) ops/sec, 12.06MB/sec (avg: 10.36MB/sec),  3.14 (avg:  3.65) msec latency
[RUN #1 20%,  93 secs]  8 threads:    10187292 ops,  114026 (avg:  109520) ops/sec, 10.80MB/sec (avg: 10.37MB/sec),  3.51 (avg:  3.65) msec latency
[RUN #1 21%,  94 secs]  8 threads:    10292350 ops,  105034 (avg:  109472) ops/sec, 9.95MB/sec (avg: 10.36MB/sec),  3.79 (avg:  3.65) msec latency
[RUN #1 21%,  95 secs]  8 threads:    10398832 ops,  106458 (avg:  109441) ops/sec, 10.09MB/sec (avg: 10.36MB/sec),  3.76 (avg:  3.65) msec latency
[RUN #1 21%,  96 secs]  8 threads:    10495131 ops,   96275 (avg:  109303) ops/sec, 9.13MB/sec (avg: 10.35MB/sec),  4.15 (avg:  3.65) msec latency
[RUN #1 21%,  97 secs]  8 threads:    10619906 ops,  124722 (avg:  109462) ops/sec, 11.82MB/sec (avg: 10.36MB/sec),  3.20 (avg:  3.65) msec latency
[RUN #1 21%,  98 secs]  8 threads:    10737272 ops,  117336 (avg:  109543) ops/sec, 11.13MB/sec (avg: 10.37MB/sec),  3.41 (avg:  3.65) msec latency
[RUN #1 22%,  99 secs]  8 threads:    10843295 ops,  106000 (avg:  109507) ops/sec, 10.05MB/sec (avg: 10.37MB/sec),  3.76 (avg:  3.65) msec latency
[RUN #1 22%, 100 secs]  8 threads:    10948932 ops,  105614 (avg:  109468) ops/sec, 10.02MB/sec (avg: 10.37MB/sec),  3.78 (avg:  3.65) msec latency
[RUN #1 22%, 101 secs]  8 threads:    11044380 ops,   95421 (avg:  109329) ops/sec, 9.05MB/sec (avg: 10.35MB/sec),  4.18 (avg:  3.65) msec latency
[RUN #1 22%, 102 secs]  8 threads:    11169310 ops,  124898 (avg:  109482) ops/sec, 11.84MB/sec (avg: 10.37MB/sec),  3.20 (avg:  3.65) msec latency
[RUN #1 23%, 103 secs]  8 threads:    11281739 ops,  112405 (avg:  109510) ops/sec, 10.66MB/sec (avg: 10.37MB/sec),  3.55 (avg:  3.65) msec latency
[RUN #1 23%, 104 secs]  8 threads:    11385045 ops,  103282 (avg:  109450) ops/sec, 9.80MB/sec (avg: 10.36MB/sec),  3.87 (avg:  3.65) msec latency
[RUN #1 23%, 105 secs]  8 threads:    11494031 ops,  108963 (avg:  109445) ops/sec, 10.34MB/sec (avg: 10.36MB/sec),  3.66 (avg:  3.65) msec latency
[RUN #1 23%, 106 secs]  8 threads:    11591974 ops,   97921 (avg:  109337) ops/sec, 9.29MB/sec (avg: 10.35MB/sec),  4.08 (avg:  3.65) msec latency
[RUN #1 23%, 107 secs]  8 threads:    11719920 ops,  127917 (avg:  109510) ops/sec, 12.14MB/sec (avg: 10.37MB/sec),  3.12 (avg:  3.65) msec latency
[RUN #1 24%, 108 secs]  8 threads:    11834129 ops,  114145 (avg:  109553) ops/sec, 10.83MB/sec (avg: 10.37MB/sec),  3.50 (avg:  3.64) msec latency
[RUN #1 24%, 109 secs]  8 threads:    11937753 ops,  103602 (avg:  109499) ops/sec, 9.82MB/sec (avg: 10.37MB/sec),  3.86 (avg:  3.65) msec latency
[RUN #1 24%, 110 secs]  8 threads:    12043998 ops,  106213 (avg:  109469) ops/sec, 10.07MB/sec (avg: 10.37MB/sec),  3.76 (avg:  3.65) msec latency
[RUN #1 24%, 111 secs]  8 threads:    12142505 ops,   98485 (avg:  109370) ops/sec, 9.35MB/sec (avg: 10.36MB/sec),  4.05 (avg:  3.65) msec latency
[RUN #1 25%, 112 secs]  8 threads:    12265159 ops,  122624 (avg:  109488) ops/sec, 11.63MB/sec (avg: 10.37MB/sec),  3.26 (avg:  3.65) msec latency
[RUN #1 25%, 113 secs]  8 threads:    12381214 ops,  116035 (avg:  109546) ops/sec, 11.00MB/sec (avg: 10.37MB/sec),  3.44 (avg:  3.64) msec latency
[RUN #1 25%, 114 secs]  8 threads:    12483029 ops,  101788 (avg:  109478) ops/sec, 9.66MB/sec (avg: 10.37MB/sec),  3.93 (avg:  3.65) msec latency
[RUN #1 25%, 115 secs]  8 threads:    12587684 ops,  104630 (avg:  109436) ops/sec, 9.92MB/sec (avg: 10.36MB/sec),  3.82 (avg:  3.65) msec latency
[RUN #1 25%, 116 secs]  8 threads:    12683094 ops,   95359 (avg:  109315) ops/sec, 9.04MB/sec (avg: 10.35MB/sec),  4.19 (avg:  3.65) msec latency
[RUN #1 26%, 117 secs]  8 threads:    12805172 ops,  122047 (avg:  109423) ops/sec, 11.58MB/sec (avg: 10.36MB/sec),  3.27 (avg:  3.65) msec latency
[RUN #1 26%, 118 secs]  8 threads:    12920530 ops,  115335 (avg:  109474) ops/sec, 10.94MB/sec (avg: 10.37MB/sec),  3.46 (avg:  3.65) msec latency
[RUN #1 26%, 119 secs]  8 threads:    13024173 ops,  103584 (avg:  109424) ops/sec, 9.82MB/sec (avg: 10.36MB/sec),  3.85 (avg:  3.65) msec latency
[RUN #1 26%, 120 secs]  8 threads:    13128212 ops,  104014 (avg:  109379) ops/sec, 9.87MB/sec (avg: 10.36MB/sec),  3.84 (avg:  3.65) msec latency
[RUN #1 26%, 121 secs]  8 threads:    13226115 ops,   97881 (avg:  109284) ops/sec, 9.29MB/sec (avg: 10.35MB/sec),  4.06 (avg:  3.65) msec latency
[RUN #1 27%, 122 secs]  8 threads:    13351410 ops,  125270 (avg:  109415) ops/sec, 11.88MB/sec (avg: 10.36MB/sec),  3.22 (avg:  3.65) msec latency
[RUN #1 27%, 123 secs]  8 threads:    13469267 ops,  117815 (avg:  109483) ops/sec, 11.18MB/sec (avg: 10.37MB/sec),  3.37 (avg:  3.65) msec latency
[RUN #1 27%, 124 secs]  8 threads:    13572025 ops,  102730 (avg:  109429) ops/sec, 9.75MB/sec (avg: 10.37MB/sec),  3.89 (avg:  3.65) msec latency
[RUN #1 27%, 125 secs]  8 threads:    13675694 ops,  103643 (avg:  109382) ops/sec, 9.83MB/sec (avg: 10.36MB/sec),  3.85 (avg:  3.65) msec latency
[RUN #1 28%, 126 secs]  8 threads:    13773376 ops,   97660 (avg:  109289) ops/sec, 9.27MB/sec (avg: 10.35MB/sec),  4.07 (avg:  3.65) msec latency
[RUN #1 28%, 127 secs]  8 threads:    13892125 ops,  118721 (avg:  109364) ops/sec, 11.27MB/sec (avg: 10.36MB/sec),  3.37 (avg:  3.65) msec latency
[RUN #1 28%, 128 secs]  8 threads:    14004296 ops,  112144 (avg:  109385) ops/sec, 10.64MB/sec (avg: 10.36MB/sec),  3.57 (avg:  3.65) msec latency
[RUN #1 28%, 129 secs]  8 threads:    14107652 ops,  103329 (avg:  109338) ops/sec, 9.80MB/sec (avg: 10.36MB/sec),  3.80 (avg:  3.65) msec latency
[RUN #1 28%, 130 secs]  8 threads:    14154903 ops,   47241 (avg:  108861) ops/sec, 4.48MB/sec (avg: 10.31MB/sec),  8.66 (avg:  3.67) msec latency
[RUN #1 29%, 131 secs]  8 threads:    14253762 ops,   98836 (avg:  108784) ops/sec, 9.39MB/sec (avg: 10.31MB/sec),  4.04 (avg:  3.67) msec latency
[RUN #1 29%, 132 secs]  8 threads:    14388485 ops,  134676 (avg:  108980) ops/sec, 12.79MB/sec (avg: 10.32MB/sec),  2.97 (avg:  3.66) msec latency
[RUN #1 29%, 133 secs]  8 threads:    14504643 ops,  116069 (avg:  109034) ops/sec, 11.03MB/sec (avg: 10.33MB/sec),  3.40 (avg:  3.66) msec latency
[RUN #1 29%, 134 secs]  8 threads:    14610881 ops,  106211 (avg:  109013) ops/sec, 10.08MB/sec (avg: 10.33MB/sec),  3.75 (avg:  3.66) msec latency
[RUN #1 29%, 135 secs]  8 threads:    14714817 ops,  103907 (avg:  108975) ops/sec, 9.86MB/sec (avg: 10.32MB/sec),  3.83 (avg:  3.66) msec latency
[RUN #1 30%, 136 secs]  8 threads:    14811493 ops,   96651 (avg:  108884) ops/sec, 9.17MB/sec (avg: 10.32MB/sec),  4.15 (avg:  3.67) msec latency
[RUN #1 30%, 137 secs]  8 threads:    14927904 ops,  116388 (avg:  108939) ops/sec, 11.05MB/sec (avg: 10.32MB/sec),  3.42 (avg:  3.67) msec latency
[RUN #1 30%, 138 secs]  8 threads:    15047313 ops,  119380 (avg:  109015) ops/sec, 11.34MB/sec (avg: 10.33MB/sec),  3.33 (avg:  3.66) msec latency
[RUN #1 30%, 139 secs]  8 threads:    15153024 ops,  105683 (avg:  108991) ops/sec, 10.03MB/sec (avg: 10.33MB/sec),  3.79 (avg:  3.66) msec latency
[RUN #1 31%, 140 secs]  8 threads:    15254001 ops,  100956 (avg:  108933) ops/sec, 9.58MB/sec (avg: 10.32MB/sec),  3.99 (avg:  3.67) msec latency
[RUN #1 31%, 141 secs]  8 threads:    15346977 ops,   92952 (avg:  108820) ops/sec, 8.82MB/sec (avg: 10.31MB/sec),  4.33 (avg:  3.67) msec latency
[RUN #1 31%, 142 secs]  8 threads:    15467976 ops,  120975 (avg:  108906) ops/sec, 11.48MB/sec (avg: 10.32MB/sec),  3.31 (avg:  3.67) msec latency
[RUN #1 31%, 143 secs]  8 threads:    15591369 ops,  123363 (avg:  109007) ops/sec, 11.71MB/sec (avg: 10.33MB/sec),  3.22 (avg:  3.66) msec latency
[RUN #1 31%, 144 secs]  8 threads:    15695135 ops,  103736 (avg:  108970) ops/sec, 9.84MB/sec (avg: 10.32MB/sec),  3.79 (avg:  3.66) msec latency
[RUN #1 32%, 145 secs]  8 threads:    15798484 ops,  103327 (avg:  108931) ops/sec, 9.82MB/sec (avg: 10.32MB/sec),  3.88 (avg:  3.67) msec latency
[RUN #1 32%, 146 secs]  8 threads:    15893675 ops,   95163 (avg:  108837) ops/sec, 9.03MB/sec (avg: 10.31MB/sec),  4.25 (avg:  3.67) msec latency
[RUN #1 32%, 147 secs]  8 threads:    16016808 ops,  123101 (avg:  108934) ops/sec, 11.68MB/sec (avg: 10.32MB/sec),  3.25 (avg:  3.67) msec latency
[RUN #1 32%, 148 secs]  8 threads:    16139951 ops,  123115 (avg:  109030) ops/sec, 11.69MB/sec (avg: 10.33MB/sec),  3.23 (avg:  3.66) msec latency
[RUN #1 32%, 149 secs]  8 threads:    16247589 ops,  107607 (avg:  109020) ops/sec, 10.23MB/sec (avg: 10.33MB/sec),  3.73 (avg:  3.66) msec latency
[RUN #1 33%, 150 secs]  8 threads:    16351326 ops,  103722 (avg:  108985) ops/sec, 9.84MB/sec (avg: 10.33MB/sec),  3.80 (avg:  3.66) msec latency
[RUN #1 33%, 151 secs]  8 threads:    16445610 ops,   94256 (avg:  108887) ops/sec, 8.96MB/sec (avg: 10.32MB/sec),  4.26 (avg:  3.67) msec latency
[RUN #1 33%, 152 secs]  8 threads:    16573981 ops,  128336 (avg:  109015) ops/sec, 12.19MB/sec (avg: 10.33MB/sec),  3.14 (avg:  3.66) msec latency
