Pseudo-terminal will not be allocated because stdin is not a terminal.

============== Configuration values: ==============
===================================================
Writing results to stdout
[RUN #1] Preparing benchmark client...
[RUN #1] Launching threads now...
[RUN #1 0%,   0 secs]  8 threads:      121673 ops,  121735 (avg:  121735) ops/sec, 10.85MB/sec (avg: 10.85MB/sec),  3.28 (avg:  3.28) msec latency
[RUN #1 5%,  19 secs]  8 threads:     2557742 ops,  165050 (avg:  134587) ops/sec, 14.71MB/sec (avg: 12.00MB/sec),  2.42 (avg:  2.97) msec latency
[RUN #1 5%,  20 secs]  8 threads:     2723621 ops,  165841 (avg:  136150) ops/sec, 14.78MB/sec (avg: 12.14MB/sec),  2.41 (avg:  2.93) msec latency
[RUN #1 6%,  21 secs]  8 threads:     2887624 ops,  163967 (avg:  137474) ops/sec, 14.62MB/sec (avg: 12.25MB/sec),  2.44 (avg:  2.90) msec latency
[RUN #1 6%,  22 secs]  8 threads:     3051340 ops,  163678 (avg:  138665) ops/sec, 14.59MB/sec (avg: 12.36MB/sec),  2.44 (avg:  2.88) msec latency
[RUN #1 6%,  23 secs]  8 threads:     3214895 ops,  163435 (avg:  139743) ops/sec, 14.57MB/sec (avg: 12.46MB/sec),  2.44 (avg:  2.86) msec latency
[RUN #1 7%,  24 secs]  8 threads:     3375906 ops,  160972 (avg:  140627) ops/sec, 14.35MB/sec (avg: 12.53MB/sec),  2.48 (avg:  2.84) msec latency
[RUN #1 7%,  25 secs]  8 threads:     3539188 ops,  163247 (avg:  141532) ops/sec, 14.55MB/sec (avg: 12.62MB/sec),  2.45 (avg:  2.82) msec latency
[RUN #1 7%,  26 secs]  8 threads:     3702646 ops,  163420 (avg:  142374) ops/sec, 14.57MB/sec (avg: 12.69MB/sec),  2.44 (avg:  2.80) msec latency
[RUN #1 8%,  27 secs]  8 threads:     3868113 ops,  165428 (avg:  143228) ops/sec, 14.75MB/sec (avg: 12.77MB/sec),  2.41 (avg:  2.79) msec latency
[RUN #1 8%,  28 secs]  8 threads:     4031197 ops,  163048 (avg:  143935) ops/sec, 14.53MB/sec (avg: 12.83MB/sec),  2.45 (avg:  2.77) msec latency
[RUN #1 8%,  29 secs]  8 threads:     4191488 ops,  160256 (avg:  144498) ops/sec, 14.28MB/sec (avg: 12.88MB/sec),  2.49 (avg:  2.76) msec latency
[RUN #1 9%,  30 secs]  8 threads:     4352070 ops,  160548 (avg:  145033) ops/sec, 14.31MB/sec (avg: 12.93MB/sec),  2.49 (avg:  2.75) msec latency
[RUN #1 9%,  31 secs]  8 threads:     4513854 ops,  161745 (avg:  145572) ops/sec, 14.42MB/sec (avg: 12.98MB/sec),  2.47 (avg:  2.74) msec latency
[RUN #1 9%,  32 secs]  8 threads:     4675332 ops,  161432 (avg:  146068) ops/sec, 14.39MB/sec (avg: 13.02MB/sec),  2.47 (avg:  2.73) msec latency
[RUN #1 10%,  33 secs]  8 threads:     4836005 ops,  160637 (avg:  146509) ops/sec, 14.32MB/sec (avg: 13.06MB/sec),  2.48 (avg:  2.73) msec latency
[RUN #1 10%,  34 secs]  8 threads:     4938032 ops,  102007 (avg:  145201) ops/sec, 9.09MB/sec (avg: 12.94MB/sec),  3.92 (avg:  2.75) msec latency
[RUN #1 10%,  35 secs]  8 threads:     5076225 ops,  138164 (avg:  145000) ops/sec, 12.32MB/sec (avg: 12.92MB/sec),  2.89 (avg:  2.75) msec latency
[RUN #1 10%,  36 secs]  8 threads:     5234186 ops,  157926 (avg:  145359) ops/sec, 14.08MB/sec (avg: 12.96MB/sec),  2.53 (avg:  2.75) msec latency
[RUN #1 11%,  37 secs]  8 threads:     5392480 ops,  158250 (avg:  145707) ops/sec, 14.11MB/sec (avg: 12.99MB/sec),  2.52 (avg:  2.74) msec latency
[RUN #1 11%,  38 secs]  8 threads:     5533130 ops,  140619 (avg:  145573) ops/sec, 12.53MB/sec (avg: 12.98MB/sec),  2.84 (avg:  2.74) msec latency
[RUN #1 11%,  39 secs]  8 threads:     5657829 ops,  124673 (avg:  145037) ops/sec, 11.11MB/sec (avg: 12.93MB/sec),  3.21 (avg:  2.75) msec latency
[RUN #1 12%,  40 secs]  8 threads:     5772636 ops,  114782 (avg:  144281) ops/sec, 10.23MB/sec (avg: 12.86MB/sec),  3.48 (avg:  2.77) msec latency
[RUN #1 12%,  41 secs]  8 threads:     5887061 ops,  114392 (avg:  143552) ops/sec, 10.20MB/sec (avg: 12.80MB/sec),  3.49 (avg:  2.78) msec latency
[RUN #1 12%,  42 secs]  8 threads:     6001832 ops,  113535 (avg:  142830) ops/sec, 10.12MB/sec (avg: 12.73MB/sec),  3.50 (avg:  2.80) msec latency
[RUN #1 12%,  43 secs]  8 threads:     6117310 ops,  115449 (avg:  142193) ops/sec, 10.29MB/sec (avg: 12.67MB/sec),  3.46 (avg:  2.81) msec latency
[RUN #1 12%,  44 secs]  8 threads:     6238066 ops,  120728 (avg:  141705) ops/sec, 10.76MB/sec (avg: 12.63MB/sec),  3.31 (avg:  2.82) msec latency
[RUN #1 13%,  45 secs]  8 threads:     6357996 ops,  119904 (avg:  141221) ops/sec, 10.69MB/sec (avg: 12.59MB/sec),  3.33 (avg:  2.83) msec latency
[RUN #1 13%,  46 secs]  8 threads:     6480517 ops,  122496 (avg:  140814) ops/sec, 10.92MB/sec (avg: 12.55MB/sec),  3.26 (avg:  2.84) msec latency
[RUN #1 13%,  47 secs]  8 threads:     6603390 ops,  122843 (avg:  140432) ops/sec, 10.95MB/sec (avg: 12.52MB/sec),  3.25 (avg:  2.84) msec latency
[RUN #1 13%,  48 secs]  8 threads:     6726400 ops,  122981 (avg:  140068) ops/sec, 10.96MB/sec (avg: 12.49MB/sec),  3.25 (avg:  2.85) msec latency
[RUN #1 14%,  49 secs]  8 threads:     6850586 ops,  124156 (avg:  139744) ops/sec, 11.07MB/sec (avg: 12.46MB/sec),  3.21 (avg:  2.86) msec latency
[RUN #1 14%,  50 secs]  8 threads:     6973436 ops,  122821 (avg:  139405) ops/sec, 10.95MB/sec (avg: 12.43MB/sec),  3.25 (avg:  2.86) msec latency
[RUN #1 14%,  51 secs]  8 threads:     7097995 ops,  124530 (avg:  139114) ops/sec, 11.10MB/sec (avg: 12.40MB/sec),  3.21 (avg:  2.87) msec latency
[RUN #1 14%,  52 secs]  8 threads:     7223483 ops,  125460 (avg:  138851) ops/sec, 11.18MB/sec (avg: 12.38MB/sec),  3.18 (avg:  2.88) msec latency
[RUN #1 15%,  53 secs]  8 threads:     7347158 ops,  123648 (avg:  138564) ops/sec, 11.02MB/sec (avg: 12.35MB/sec),  3.23 (avg:  2.88) msec latency
[RUN #1 15%,  54 secs]  8 threads:     7472231 ops,  125046 (avg:  138314) ops/sec, 11.15MB/sec (avg: 12.33MB/sec),  3.19 (avg:  2.89) msec latency
[RUN #1 15%,  55 secs]  8 threads:     7594703 ops,  122441 (avg:  138026) ops/sec, 10.91MB/sec (avg: 12.30MB/sec),  3.26 (avg:  2.89) msec latency
[RUN #1 15%,  56 secs]  8 threads:     7717291 ops,  122556 (avg:  137749) ops/sec, 10.92MB/sec (avg: 12.28MB/sec),  3.26 (avg:  2.90) msec latency
[RUN #1 16%,  57 secs]  8 threads:     7840763 ops,  123442 (avg:  137498) ops/sec, 11.00MB/sec (avg: 12.26MB/sec),  3.23 (avg:  2.90) msec latency
[RUN #1 16%,  58 secs]  8 threads:     7962219 ops,  121429 (avg:  137221) ops/sec, 10.82MB/sec (avg: 12.23MB/sec),  3.30 (avg:  2.91) msec latency
[RUN #1 16%,  59 secs]  8 threads:     8086077 ops,  123824 (avg:  136994) ops/sec, 11.04MB/sec (avg: 12.21MB/sec),  3.22 (avg:  2.91) msec latency
[RUN #1 16%,  60 secs]  8 threads:     8210687 ops,  124574 (avg:  136787) ops/sec, 11.10MB/sec (avg: 12.19MB/sec),  3.21 (avg:  2.92) msec latency
[RUN #1 17%,  61 secs]  8 threads:     8334653 ops,  123938 (avg:  136577) ops/sec, 11.05MB/sec (avg: 12.17MB/sec),  3.23 (avg:  2.92) msec latency
[RUN #1 17%,  62 secs]  8 threads:     8460580 ops,  125898 (avg:  136405) ops/sec, 11.22MB/sec (avg: 12.16MB/sec),  3.16 (avg:  2.93) msec latency
[RUN #1 17%,  63 secs]  8 threads:     8585400 ops,  124789 (avg:  136220) ops/sec, 11.12MB/sec (avg: 12.14MB/sec),  3.20 (avg:  2.93) msec latency
[RUN #1 17%,  64 secs]  8 threads:     8706531 ops,  121101 (avg:  135984) ops/sec, 10.79MB/sec (avg: 12.12MB/sec),  3.30 (avg:  2.94) msec latency
[RUN #1 18%,  65 secs]  8 threads:     8830299 ops,  123740 (avg:  135796) ops/sec, 11.03MB/sec (avg: 12.10MB/sec),  3.19 (avg:  2.94) msec latency
[RUN #1 18%,  66 secs]  8 threads:     8919013 ops,   88664 (avg:  135081) ops/sec, 7.90MB/sec (avg: 12.04MB/sec),  4.60 (avg:  2.96) msec latency
[RUN #1 18%,  67 secs]  8 threads:     9041075 ops,  121932 (avg:  134885) ops/sec, 10.87MB/sec (avg: 12.02MB/sec),  3.23 (avg:  2.96) msec latency
[RUN #1 18%,  68 secs]  8 threads:     9166647 ops,  125541 (avg:  134748) ops/sec, 11.19MB/sec (avg: 12.01MB/sec),  3.17 (avg:  2.96) msec latency
[RUN #1 19%,  69 secs]  8 threads:     9304320 ops,  137644 (avg:  134790) ops/sec, 12.27MB/sec (avg: 12.01MB/sec),  2.91 (avg:  2.96) msec latency
[RUN #1 19%,  70 secs]  8 threads:     9454629 ops,  150278 (avg:  135011) ops/sec, 13.40MB/sec (avg: 12.03MB/sec),  2.65 (avg:  2.96) msec latency
[RUN #1 19%,  71 secs]  8 threads:     9578070 ops,  123412 (avg:  134847) ops/sec, 11.00MB/sec (avg: 12.02MB/sec),  3.24 (avg:  2.96) msec latency
[RUN #1 19%,  72 secs]  8 threads:     9719161 ops,  141062 (avg:  134934) ops/sec, 12.57MB/sec (avg: 12.03MB/sec),  2.83 (avg:  2.96) msec latency
[RUN #1 20%,  73 secs]  8 threads:     9850111 ops,  130920 (avg:  134879) ops/sec, 11.67MB/sec (avg: 12.02MB/sec),  3.05 (avg:  2.96) msec latency
[RUN #1 20%,  74 secs]  8 threads:     9968859 ops,  118721 (avg:  134661) ops/sec, 10.58MB/sec (avg: 12.00MB/sec),  3.36 (avg:  2.97) msec latency
[RUN #1 20%,  75 secs]  8 threads:    10104676 ops,  135785 (avg:  134676) ops/sec, 12.10MB/sec (avg: 12.00MB/sec),  2.94 (avg:  2.96) msec latency
[RUN #1 20%,  76 secs]  8 threads:    10221257 ops,  116555 (avg:  134437) ops/sec, 10.39MB/sec (avg: 11.98MB/sec),  3.43 (avg:  2.97) msec latency
[RUN #1 21%,  77 secs]  8 threads:    10350209 ops,  128921 (avg:  134365) ops/sec, 11.49MB/sec (avg: 11.98MB/sec),  3.09 (avg:  2.97) msec latency
[RUN #1 21%,  78 secs]  8 threads:    10501398 ops,  151155 (avg:  134581) ops/sec, 13.47MB/sec (avg: 12.00MB/sec),  2.65 (avg:  2.97) msec latency
[RUN #1 21%,  79 secs]  8 threads:    10654157 ops,  152723 (avg:  134810) ops/sec, 13.61MB/sec (avg: 12.02MB/sec),  2.61 (avg:  2.96) msec latency
[RUN #1 22%,  80 secs]  8 threads:    10806282 ops,  152090 (avg:  135026) ops/sec, 13.56MB/sec (avg: 12.04MB/sec),  2.62 (avg:  2.96) msec latency
[RUN #1 22%,  81 secs]  8 threads:    10957894 ops,  151575 (avg:  135231) ops/sec, 13.51MB/sec (avg: 12.05MB/sec),  2.64 (avg:  2.95) msec latency
[RUN #1 22%,  82 secs]  8 threads:    11109789 ops,  151858 (avg:  135433) ops/sec, 13.54MB/sec (avg: 12.07MB/sec),  2.63 (avg:  2.95) msec latency
[RUN #1 23%,  83 secs]  8 threads:    11262282 ops,  152457 (avg:  135638) ops/sec, 13.59MB/sec (avg: 12.09MB/sec),  2.62 (avg:  2.94) msec latency
[RUN #1 23%,  84 secs]  8 threads:    11402060 ops,  139741 (avg:  135687) ops/sec, 12.46MB/sec (avg: 12.09MB/sec),  2.86 (avg:  2.94) msec latency
[RUN #1 23%,  85 secs]  8 threads:    11524557 ops,  122467 (avg:  135532) ops/sec, 10.92MB/sec (avg: 12.08MB/sec),  3.26 (avg:  2.95) msec latency
[RUN #1 23%,  86 secs]  8 threads:    11664677 ops,  140091 (avg:  135585) ops/sec, 12.49MB/sec (avg: 12.09MB/sec),  2.85 (avg:  2.95) msec latency
[RUN #1 24%,  87 secs]  8 threads:    11787126 ops,  122367 (avg:  135433) ops/sec, 10.91MB/sec (avg: 12.07MB/sec),  3.28 (avg:  2.95) msec latency
[RUN #1 24%,  88 secs]  8 threads:    11925888 ops,  138726 (avg:  135470) ops/sec, 12.37MB/sec (avg: 12.08MB/sec),  2.88 (avg:  2.95) msec latency
[RUN #1 24%,  89 secs]  8 threads:    12047667 ops,  121754 (avg:  135316) ops/sec, 10.85MB/sec (avg: 12.06MB/sec),  3.28 (avg:  2.95) msec latency
[RUN #1 24%,  90 secs]  8 threads:    12188781 ops,  141081 (avg:  135380) ops/sec, 12.58MB/sec (avg: 12.07MB/sec),  2.83 (avg:  2.95) msec latency
[RUN #1 25%,  91 secs]  8 threads:    12311012 ops,  121457 (avg:  135226) ops/sec, 10.83MB/sec (avg: 12.05MB/sec),  3.30 (avg:  2.95) msec latency
[RUN #1 25%,  92 secs]  8 threads:    12431994 ops,  120950 (avg:  135071) ops/sec, 10.78MB/sec (avg: 12.04MB/sec),  3.30 (avg:  2.96) msec latency
[RUN #1 25%,  93 secs]  8 threads:    12554436 ops,  122411 (avg:  134935) ops/sec, 10.91MB/sec (avg: 12.03MB/sec),  3.26 (avg:  2.96) msec latency
[RUN #1 25%,  94 secs]  8 threads:    12673962 ops,  119497 (avg:  134771) ops/sec, 10.65MB/sec (avg: 12.01MB/sec),  3.38 (avg:  2.96) msec latency
[RUN #1 26%,  95 secs]  8 threads:    12797345 ops,  123344 (avg:  134650) ops/sec, 10.99MB/sec (avg: 12.00MB/sec),  3.21 (avg:  2.97) msec latency
[RUN #1 26%,  96 secs]  8 threads:    12921918 ops,  124541 (avg:  134545) ops/sec, 11.10MB/sec (avg: 11.99MB/sec),  3.22 (avg:  2.97) msec latency
[RUN #1 26%,  97 secs]  8 threads:    13045436 ops,  123470 (avg:  134431) ops/sec, 11.01MB/sec (avg: 11.98MB/sec),  3.23 (avg:  2.97) msec latency
[RUN #1 26%,  98 secs]  8 threads:    13169550 ops,  124080 (avg:  134325) ops/sec, 11.06MB/sec (avg: 11.97MB/sec),  3.23 (avg:  2.97) msec latency
[RUN #1 27%,  99 secs]  8 threads:    13292418 ops,  122840 (avg:  134209) ops/sec, 10.95MB/sec (avg: 11.96MB/sec),  3.22 (avg:  2.98) msec latency
[RUN #1 27%, 100 secs]  8 threads:    13416236 ops,  123782 (avg:  134105) ops/sec, 11.03MB/sec (avg: 11.95MB/sec),  3.25 (avg:  2.98) msec latency
[RUN #1 27%, 101 secs]  8 threads:    13539780 ops,  123515 (avg:  134000) ops/sec, 11.01MB/sec (avg: 11.94MB/sec),  3.20 (avg:  2.98) msec latency
[RUN #1 27%, 102 secs]  8 threads:    13662647 ops,  122836 (avg:  133891) ops/sec, 10.95MB/sec (avg: 11.93MB/sec),  3.25 (avg:  2.98) msec latency
[RUN #1 28%, 103 secs]  8 threads:    13786283 ops,  123605 (avg:  133791) ops/sec, 11.02MB/sec (avg: 11.93MB/sec),  3.27 (avg:  2.99) msec latency
[RUN #1 28%, 104 secs]  8 threads:    13908517 ops,  122199 (avg:  133680) ops/sec, 10.89MB/sec (avg: 11.92MB/sec),  3.29 (avg:  2.99) msec latency
[RUN #1 28%, 105 secs]  8 threads:    14030168 ops,  121620 (avg:  133565) ops/sec, 10.84MB/sec (avg: 11.91MB/sec),  3.22 (avg:  2.99) msec latency
[RUN #1 28%, 106 secs]  8 threads:    14152192 ops,  121988 (avg:  133456) ops/sec, 10.87MB/sec (avg: 11.90MB/sec),  3.32 (avg:  2.99) msec latency
[RUN #1 29%, 107 secs]  8 threads:    14275683 ops,  123435 (avg:  133362) ops/sec, 11.00MB/sec (avg: 11.89MB/sec),  3.24 (avg:  2.99) msec latency
[RUN #1 29%, 108 secs]  8 threads:    14399182 ops,  123436 (avg:  133270) ops/sec, 11.00MB/sec (avg: 11.88MB/sec),  3.26 (avg:  3.00) msec latency
[RUN #1 29%, 109 secs]  8 threads:    14522708 ops,  123495 (avg:  133180) ops/sec, 11.01MB/sec (avg: 11.87MB/sec),  3.24 (avg:  3.00) msec latency
[RUN #1 29%, 110 secs]  8 threads:    14646860 ops,  124122 (avg:  133098) ops/sec, 11.06MB/sec (avg: 11.86MB/sec),  3.21 (avg:  3.00) msec latency
[RUN #1 30%, 111 secs]  8 threads:    14769819 ops,  122930 (avg:  133006) ops/sec, 10.96MB/sec (avg: 11.86MB/sec),  3.17 (avg:  3.00) msec latency
[RUN #1 30%, 112 secs]  8 threads:    14892320 ops,  122463 (avg:  132912) ops/sec, 10.92MB/sec (avg: 11.85MB/sec),  3.30 (avg:  3.00) msec latency
[RUN #1 30%, 113 secs]  8 threads:    15014553 ops,  122201 (avg:  132818) ops/sec, 10.89MB/sec (avg: 11.84MB/sec),  3.29 (avg:  3.01) msec latency
[RUN #1 30%, 114 secs]  8 threads:    15137968 ops,  123380 (avg:  132735) ops/sec, 11.00MB/sec (avg: 11.83MB/sec),  3.24 (avg:  3.01) msec latency
[RUN #1 31%, 115 secs]  8 threads:    15262510 ops,  124506 (avg:  132663) ops/sec, 11.10MB/sec (avg: 11.82MB/sec),  3.22 (avg:  3.01) msec latency
[RUN #1 31%, 116 secs]  8 threads:    15385568 ops,  123024 (avg:  132580) ops/sec, 10.97MB/sec (avg: 11.82MB/sec),  3.15 (avg:  3.01) msec latency
[RUN #1 31%, 117 secs]  8 threads:    15507007 ops,  121411 (avg:  132485) ops/sec, 10.82MB/sec (avg: 11.81MB/sec),  3.37 (avg:  3.01) msec latency
[RUN #1 31%, 118 secs]  8 threads:    15641883 ops,  134840 (avg:  132505) ops/sec, 12.02MB/sec (avg: 11.81MB/sec),  2.98 (avg:  3.01) msec latency
[RUN #1 32%, 119 secs]  8 threads:    15783014 ops,  141098 (avg:  132577) ops/sec, 12.58MB/sec (avg: 11.82MB/sec),  2.83 (avg:  3.01) msec latency
[RUN #1 32%, 120 secs]  8 threads:    15924581 ops,  141533 (avg:  132651) ops/sec, 12.62MB/sec (avg: 11.82MB/sec),  2.81 (avg:  3.01) msec latency
[RUN #1 32%, 121 secs]  8 threads:    16060797 ops,  136183 (avg:  132681) ops/sec, 12.14MB/sec (avg: 11.83MB/sec),  2.95 (avg:  3.01) msec latency
[RUN #1 32%, 122 secs]  8 threads:    16180427 ops,  119603 (avg:  132573) ops/sec, 10.66MB/sec (avg: 11.82MB/sec),  3.34 (avg:  3.01) msec latency
[RUN #1 33%, 123 secs]  8 threads:    16300071 ops,  119600 (avg:  132468) ops/sec, 10.66MB/sec (avg: 11.81MB/sec),  3.33 (avg:  3.02) msec latency
[RUN #1 33%, 124 secs]  8 threads:    16420898 ops,  120791 (avg:  132374) ops/sec, 10.77MB/sec (avg: 11.80MB/sec),  3.32 (avg:  3.02) msec latency
[RUN #1 33%, 125 secs]  8 threads:    16540267 ops,  119281 (avg:  132269) ops/sec, 10.63MB/sec (avg: 11.79MB/sec),  3.35 (avg:  3.02) msec latency
[RUN #1 33%, 126 secs]  8 threads:    16686299 ops,  145989 (avg:  132378) ops/sec, 13.01MB/sec (avg: 11.80MB/sec),  2.74 (avg:  3.02) msec latency
[RUN #1 34%, 127 secs]  8 threads:    16809560 ops,  123177 (avg:  132305) ops/sec, 10.98MB/sec (avg: 11.79MB/sec),  3.24 (avg:  3.02) msec latency
[RUN #1 34%, 128 secs]  8 threads:    16942173 ops,  132467 (avg:  132307) ops/sec, 11.81MB/sec (avg: 11.79MB/sec),  2.97 (avg:  3.02) msec latency
[RUN #1 34%, 129 secs]  8 threads:    17060734 ops,  118530 (avg:  132200) ops/sec, 10.57MB/sec (avg: 11.78MB/sec),  3.24 (avg:  3.02) msec latency
[RUN #1 34%, 130 secs]  8 threads:    17143587 ops,   82833 (avg:  131820) ops/sec, 7.38MB/sec (avg: 11.75MB/sec),  5.04 (avg:  3.03) msec latency
[RUN #1 35%, 131 secs]  8 threads:    17301228 ops,  157606 (avg:  132017) ops/sec, 14.05MB/sec (avg: 11.77MB/sec),  2.54 (avg:  3.03) msec latency
[RUN #1 35%, 132 secs]  8 threads:    17455478 ops,  154212 (avg:  132185) ops/sec, 13.75MB/sec (avg: 11.78MB/sec),  2.59 (avg:  3.02) msec latency
[RUN #1 35%, 133 secs]  8 threads:    17575834 ops,  120325 (avg:  132096) ops/sec, 10.73MB/sec (avg: 11.77MB/sec),  3.32 (avg:  3.02) msec latency
[RUN #1 35%, 134 secs]  8 threads:    17696465 ops,  120498 (avg:  132009) ops/sec, 10.74MB/sec (avg: 11.77MB/sec),  3.21 (avg:  3.02) msec latency
[RUN #1 36%, 135 secs]  8 threads:    17815971 ops,  119464 (avg:  131916) ops/sec, 10.65MB/sec (avg: 11.76MB/sec),  3.45 (avg:  3.03) msec latency
[RUN #1 36%, 136 secs]  8 threads:    17939855 ops,  123808 (avg:  131857) ops/sec, 11.04MB/sec (avg: 11.75MB/sec),  3.23 (avg:  3.03) msec latency
[RUN #1 36%, 137 secs]  8 threads:    18089140 ops,  149246 (avg:  131984) ops/sec, 13.30MB/sec (avg: 11.76MB/sec),  2.67 (avg:  3.03) msec latency
[RUN #1 36%, 138 secs]  8 threads:    18213118 ops,  123950 (avg:  131926) ops/sec, 11.05MB/sec (avg: 11.76MB/sec),  3.22 (avg:  3.03) msec latency
[RUN #1 37%, 139 secs]  8 threads:    18356728 ops,  143580 (avg:  132009) ops/sec, 12.80MB/sec (avg: 11.77MB/sec),  2.78 (avg:  3.03) msec latency
[RUN #1 37%, 140 secs]  8 threads:    18506570 ops,  149786 (avg:  132136) ops/sec, 13.35MB/sec (avg: 11.78MB/sec),  2.67 (avg:  3.02) msec latency
[RUN #1 37%, 141 secs]  8 threads:    18657001 ops,  150366 (avg:  132266) ops/sec, 13.40MB/sec (avg: 11.79MB/sec),  2.66 (avg:  3.02) msec latency
[RUN #1 38%, 142 secs]  8 threads:    18806437 ops,  149397 (avg:  132386) ops/sec, 13.32MB/sec (avg: 11.80MB/sec),  2.65 (avg:  3.02) msec latency
[RUN #1 38%, 143 secs]  8 threads:    18949692 ops,  143186 (avg:  132462) ops/sec, 12.76MB/sec (avg: 11.81MB/sec),  2.82 (avg:  3.02) msec latency
[RUN #1 38%, 144 secs]  8 threads:    19071292 ops,  121568 (avg:  132386) ops/sec, 10.84MB/sec (avg: 11.80MB/sec),  3.28 (avg:  3.02) msec latency
[RUN #1 38%, 145 secs]  8 threads:    19194894 ops,  123572 (avg:  132325) ops/sec, 11.01MB/sec (avg: 11.79MB/sec),  3.23 (avg:  3.02) msec latency
[RUN #1 39%, 146 secs]  8 threads:    19318861 ops,  123943 (avg:  132268) ops/sec, 11.05MB/sec (avg: 11.79MB/sec),  3.22 (avg:  3.02) msec latency
[RUN #1 39%, 147 secs]  8 threads:    19433493 ops,  114536 (avg:  132147) ops/sec, 10.21MB/sec (avg: 11.78MB/sec),  3.39 (avg:  3.02) msec latency
[RUN #1 39%, 148 secs]  8 threads:    19563378 ops,  129853 (avg:  132132) ops/sec, 11.57MB/sec (avg: 11.78MB/sec),  3.16 (avg:  3.02) msec latency
[RUN #1 39%, 149 secs]  8 threads:    19674772 ops,  111369 (avg:  131992) ops/sec, 9.93MB/sec (avg: 11.77MB/sec),  3.59 (avg:  3.03) msec latency
[RUN #1 40%, 150 secs]  8 threads:    19819969 ops,  145164 (avg:  132080) ops/sec, 12.94MB/sec (avg: 11.77MB/sec),  2.75 (avg:  3.02) msec latency
[RUN #1 40%, 151 secs]  8 threads:    19942537 ops,  122542 (avg:  132017) ops/sec, 10.92MB/sec (avg: 11.77MB/sec),  3.26 (avg:  3.03) msec latency
[RUN #1 40%, 152 secs]  8 threads:    20064881 ops,  122310 (avg:  131953) ops/sec, 10.90MB/sec (avg: 11.76MB/sec),  3.26 (avg:  3.03) msec latency
