Pseudo-terminal will not be allocated because stdin is not a terminal.

============== Configuration values: ==============
===================================================
Writing results to stdout
[RUN #1] Preparing benchmark client...
[RUN #1] Launching threads now...
[RUN #1 0%,   0 secs]  8 threads:      165603 ops,  168991 (avg:  168991) ops/sec, 15.82MB/sec (avg: 15.82MB/sec),  2.36 (avg:  2.36) msec latency
[RUN #1 6%,  22 secs]  8 threads:     2852980 ops,  103503 (avg:  124123) ops/sec, 9.69MB/sec (avg: 11.62MB/sec),  3.84 (avg:  3.22) msec latency
[RUN #1 6%,  23 secs]  8 threads:     2949411 ops,   96407 (avg:  122967) ops/sec, 9.03MB/sec (avg: 11.51MB/sec),  4.16 (avg:  3.25) msec latency
[RUN #1 6%,  24 secs]  8 threads:     3095300 ops,  145848 (avg:  123883) ops/sec, 13.65MB/sec (avg: 11.60MB/sec),  2.74 (avg:  3.22) msec latency
[RUN #1 6%,  25 secs]  8 threads:     3247182 ops,  151852 (avg:  124960) ops/sec, 14.22MB/sec (avg: 11.70MB/sec),  2.63 (avg:  3.19) msec latency
[RUN #1 7%,  26 secs]  8 threads:     3373383 ops,  126174 (avg:  125005) ops/sec, 11.81MB/sec (avg: 11.70MB/sec),  3.16 (avg:  3.19) msec latency
[RUN #1 7%,  27 secs]  8 threads:     3483838 ops,  110431 (avg:  124484) ops/sec, 10.34MB/sec (avg: 11.65MB/sec),  3.62 (avg:  3.21) msec latency
[RUN #1 7%,  28 secs]  8 threads:     3578873 ops,   95013 (avg:  123467) ops/sec, 8.90MB/sec (avg: 11.56MB/sec),  4.20 (avg:  3.23) msec latency
[RUN #1 7%,  29 secs]  8 threads:     3727952 ops,  149044 (avg:  124320) ops/sec, 13.95MB/sec (avg: 11.64MB/sec),  2.68 (avg:  3.21) msec latency
[RUN #1 8%,  30 secs]  8 threads:     3881934 ops,  153950 (avg:  125277) ops/sec, 14.42MB/sec (avg: 11.73MB/sec),  2.59 (avg:  3.19) msec latency
[RUN #1 8%,  31 secs]  8 threads:     4011894 ops,  129934 (avg:  125422) ops/sec, 12.16MB/sec (avg: 11.74MB/sec),  3.07 (avg:  3.18) msec latency
[RUN #1 8%,  32 secs]  8 threads:     4116427 ops,  104509 (avg:  124788) ops/sec, 9.79MB/sec (avg: 11.68MB/sec),  3.82 (avg:  3.20) msec latency
[RUN #1 8%,  33 secs]  8 threads:     4194345 ops,   77895 (avg:  123408) ops/sec, 7.29MB/sec (avg: 11.55MB/sec),  5.13 (avg:  3.23) msec latency
[RUN #1 9%,  34 secs]  8 threads:     4340074 ops,  145698 (avg:  124045) ops/sec, 13.64MB/sec (avg: 11.61MB/sec),  2.73 (avg:  3.22) msec latency
[RUN #1 9%,  35 secs]  8 threads:     4482221 ops,  142118 (avg:  124548) ops/sec, 13.31MB/sec (avg: 11.66MB/sec),  2.81 (avg:  3.21) msec latency
[RUN #1 9%,  36 secs]  8 threads:     4625538 ops,  143284 (avg:  125054) ops/sec, 13.42MB/sec (avg: 11.71MB/sec),  2.79 (avg:  3.19) msec latency
[RUN #1 9%,  37 secs]  8 threads:     4728711 ops,  103146 (avg:  124477) ops/sec, 9.65MB/sec (avg: 11.65MB/sec),  3.87 (avg:  3.21) msec latency
[RUN #1 10%,  38 secs]  8 threads:     4824744 ops,   96009 (avg:  123747) ops/sec, 8.99MB/sec (avg: 11.59MB/sec),  4.16 (avg:  3.23) msec latency
[RUN #1 10%,  39 secs]  8 threads:     4979591 ops,  154809 (avg:  124524) ops/sec, 14.49MB/sec (avg: 11.66MB/sec),  2.58 (avg:  3.21) msec latency
[RUN #1 10%,  40 secs]  8 threads:     5125284 ops,  145665 (avg:  125040) ops/sec, 13.64MB/sec (avg: 11.71MB/sec),  2.74 (avg:  3.19) msec latency
[RUN #1 11%,  41 secs]  8 threads:     5257328 ops,  132014 (avg:  125206) ops/sec, 12.36MB/sec (avg: 11.72MB/sec),  3.02 (avg:  3.19) msec latency
[RUN #1 11%,  42 secs]  8 threads:     5359440 ops,  102089 (avg:  124668) ops/sec, 9.56MB/sec (avg: 11.67MB/sec),  3.91 (avg:  3.20) msec latency
[RUN #1 11%,  43 secs]  8 threads:     5447700 ops,   88241 (avg:  123840) ops/sec, 8.26MB/sec (avg: 11.59MB/sec),  4.53 (avg:  3.22) msec latency
[RUN #1 11%,  44 secs]  8 threads:     5596767 ops,  149025 (avg:  124400) ops/sec, 13.96MB/sec (avg: 11.65MB/sec),  2.67 (avg:  3.21) msec latency
[RUN #1 11%,  45 secs]  8 threads:     5748195 ops,  151387 (avg:  124987) ops/sec, 14.17MB/sec (avg: 11.70MB/sec),  2.64 (avg:  3.19) msec latency
[RUN #1 12%,  46 secs]  8 threads:     5883101 ops,  134872 (avg:  125197) ops/sec, 12.62MB/sec (avg: 11.72MB/sec),  2.96 (avg:  3.19) msec latency
[RUN #1 12%,  47 secs]  8 threads:     5989377 ops,  106253 (avg:  124802) ops/sec, 9.95MB/sec (avg: 11.68MB/sec),  3.76 (avg:  3.20) msec latency
[RUN #1 12%,  48 secs]  8 threads:     6080795 ops,   91396 (avg:  124120) ops/sec, 8.56MB/sec (avg: 11.62MB/sec),  4.37 (avg:  3.22) msec latency
[RUN #1 12%,  49 secs]  8 threads:     6226015 ops,  145186 (avg:  124542) ops/sec, 13.59MB/sec (avg: 11.66MB/sec),  2.75 (avg:  3.21) msec latency
[RUN #1 13%,  50 secs]  8 threads:     6374549 ops,  148501 (avg:  125012) ops/sec, 13.89MB/sec (avg: 11.70MB/sec),  2.68 (avg:  3.19) msec latency
[RUN #1 13%,  51 secs]  8 threads:     6500165 ops,  125588 (avg:  125023) ops/sec, 11.75MB/sec (avg: 11.70MB/sec),  3.18 (avg:  3.19) msec latency
[RUN #1 13%,  52 secs]  8 threads:     6595604 ops,   95417 (avg:  124464) ops/sec, 8.93MB/sec (avg: 11.65MB/sec),  4.19 (avg:  3.21) msec latency
[RUN #1 13%,  53 secs]  8 threads:     6686787 ops,   91155 (avg:  123847) ops/sec, 8.53MB/sec (avg: 11.59MB/sec),  4.38 (avg:  3.22) msec latency
[RUN #1 14%,  54 secs]  8 threads:     6841100 ops,  154276 (avg:  124400) ops/sec, 14.44MB/sec (avg: 11.65MB/sec),  2.59 (avg:  3.21) msec latency
[RUN #1 14%,  55 secs]  8 threads:     7013909 ops,  172768 (avg:  125264) ops/sec, 16.17MB/sec (avg: 11.73MB/sec),  2.31 (avg:  3.19) msec latency
[RUN #1 14%,  56 secs]  8 threads:     7143565 ops,  129630 (avg:  125341) ops/sec, 12.13MB/sec (avg: 11.73MB/sec),  3.08 (avg:  3.19) msec latency
[RUN #1 14%,  57 secs]  8 threads:     7247475 ops,  103886 (avg:  124971) ops/sec, 9.72MB/sec (avg: 11.70MB/sec),  3.85 (avg:  3.19) msec latency
[RUN #1 15%,  58 secs]  8 threads:     7347465 ops,   99967 (avg:  124547) ops/sec, 9.36MB/sec (avg: 11.66MB/sec),  4.00 (avg:  3.21) msec latency
[RUN #1 15%,  59 secs]  8 threads:     7497570 ops,  150067 (avg:  124972) ops/sec, 14.05MB/sec (avg: 11.70MB/sec),  2.66 (avg:  3.19) msec latency
[RUN #1 15%,  60 secs]  8 threads:     7649719 ops,  152116 (avg:  125418) ops/sec, 14.24MB/sec (avg: 11.74MB/sec),  2.62 (avg:  3.18) msec latency
[RUN #1 16%,  61 secs]  8 threads:     7780079 ops,  130330 (avg:  125497) ops/sec, 12.20MB/sec (avg: 11.75MB/sec),  3.06 (avg:  3.18) msec latency
[RUN #1 16%,  62 secs]  8 threads:     7882942 ops,  102838 (avg:  125137) ops/sec, 9.63MB/sec (avg: 11.71MB/sec),  3.86 (avg:  3.19) msec latency
[RUN #1 16%,  63 secs]  8 threads:     7977585 ops,   94619 (avg:  124660) ops/sec, 8.86MB/sec (avg: 11.67MB/sec),  4.25 (avg:  3.20) msec latency
[RUN #1 16%,  64 secs]  8 threads:     8127675 ops,  150055 (avg:  125051) ops/sec, 14.05MB/sec (avg: 11.71MB/sec),  2.65 (avg:  3.19) msec latency
[RUN #1 16%,  65 secs]  8 threads:     8247538 ops,  119833 (avg:  124972) ops/sec, 11.21MB/sec (avg: 11.70MB/sec),  3.36 (avg:  3.19) msec latency
[RUN #1 17%,  66 secs]  8 threads:     8381540 ops,  133970 (avg:  125106) ops/sec, 12.53MB/sec (avg: 11.71MB/sec),  2.95 (avg:  3.19) msec latency
[RUN #1 17%,  67 secs]  8 threads:     8488875 ops,  107309 (avg:  124844) ops/sec, 10.04MB/sec (avg: 11.69MB/sec),  3.71 (avg:  3.20) msec latency
[RUN #1 17%,  68 secs]  8 threads:     8579799 ops,   90900 (avg:  124352) ops/sec, 8.51MB/sec (avg: 11.64MB/sec),  4.40 (avg:  3.21) msec latency
[RUN #1 17%,  69 secs]  8 threads:     8720234 ops,  140400 (avg:  124582) ops/sec, 13.14MB/sec (avg: 11.66MB/sec),  2.85 (avg:  3.20) msec latency
[RUN #1 18%,  70 secs]  8 threads:     8869119 ops,  148848 (avg:  124923) ops/sec, 13.93MB/sec (avg: 11.69MB/sec),  2.68 (avg:  3.20) msec latency
[RUN #1 18%,  71 secs]  8 threads:     8995856 ops,  126701 (avg:  124948) ops/sec, 11.85MB/sec (avg: 11.70MB/sec),  3.15 (avg:  3.20) msec latency
[RUN #1 18%,  72 secs]  8 threads:     9096777 ops,  100895 (avg:  124619) ops/sec, 9.45MB/sec (avg: 11.67MB/sec),  3.96 (avg:  3.20) msec latency
[RUN #1 18%,  73 secs]  8 threads:     9191808 ops,   95010 (avg:  124218) ops/sec, 8.89MB/sec (avg: 11.63MB/sec),  4.21 (avg:  3.21) msec latency
[RUN #1 19%,  74 secs]  8 threads:     9339477 ops,  147635 (avg:  124531) ops/sec, 13.81MB/sec (avg: 11.66MB/sec),  2.69 (avg:  3.21) msec latency
[RUN #1 19%,  75 secs]  8 threads:     9497810 ops,  158296 (avg:  124975) ops/sec, 14.81MB/sec (avg: 11.70MB/sec),  2.53 (avg:  3.19) msec latency
[RUN #1 19%,  76 secs]  8 threads:     9628856 ops,  131015 (avg:  125053) ops/sec, 12.26MB/sec (avg: 11.71MB/sec),  3.05 (avg:  3.19) msec latency
[RUN #1 19%,  77 secs]  8 threads:     9733345 ops,  104466 (avg:  124789) ops/sec, 9.78MB/sec (avg: 11.68MB/sec),  3.82 (avg:  3.20) msec latency
[RUN #1 20%,  78 secs]  8 threads:     9827016 ops,   93649 (avg:  124395) ops/sec, 8.77MB/sec (avg: 11.64MB/sec),  4.27 (avg:  3.21) msec latency
[RUN #1 20%,  79 secs]  8 threads:     9972764 ops,  145715 (avg:  124662) ops/sec, 13.64MB/sec (avg: 11.67MB/sec),  2.74 (avg:  3.20) msec latency
[RUN #1 20%,  80 secs]  8 threads:    10118935 ops,  146137 (avg:  124927) ops/sec, 13.67MB/sec (avg: 11.69MB/sec),  2.73 (avg:  3.20) msec latency
[RUN #1 20%,  81 secs]  8 threads:    10231913 ops,  112952 (avg:  124781) ops/sec, 10.57MB/sec (avg: 11.68MB/sec),  3.54 (avg:  3.20) msec latency
[RUN #1 21%,  82 secs]  8 threads:    10335113 ops,  103173 (avg:  124520) ops/sec, 9.66MB/sec (avg: 11.66MB/sec),  3.86 (avg:  3.21) msec latency
[RUN #1 21%,  83 secs]  8 threads:    10435511 ops,  100374 (avg:  124233) ops/sec, 9.40MB/sec (avg: 11.63MB/sec),  3.99 (avg:  3.21) msec latency
[RUN #1 21%,  84 secs]  8 threads:    10579660 ops,  144100 (avg:  124467) ops/sec, 13.49MB/sec (avg: 11.65MB/sec),  2.77 (avg:  3.21) msec latency
[RUN #1 21%,  85 secs]  8 threads:    10734227 ops,  154526 (avg:  124816) ops/sec, 14.47MB/sec (avg: 11.68MB/sec),  2.59 (avg:  3.20) msec latency
[RUN #1 22%,  87 secs]  8 threads:    10857520 ops,  123263 (avg:  124799) ops/sec, 11.54MB/sec (avg: 11.68MB/sec),  3.24 (avg:  3.20) msec latency
[RUN #1 22%,  88 secs]  8 threads:    10970596 ops,  113050 (avg:  124665) ops/sec, 10.58MB/sec (avg: 11.67MB/sec),  3.53 (avg:  3.20) msec latency
[RUN #1 22%,  89 secs]  8 threads:    11069573 ops,   98950 (avg:  124376) ops/sec, 9.26MB/sec (avg: 11.64MB/sec),  4.04 (avg:  3.21) msec latency
[RUN #1 22%,  90 secs]  8 threads:    11222329 ops,  152724 (avg:  124691) ops/sec, 14.30MB/sec (avg: 11.67MB/sec),  2.61 (avg:  3.20) msec latency
[RUN #1 23%,  91 secs]  8 threads:    11374063 ops,  151702 (avg:  124988) ops/sec, 14.21MB/sec (avg: 11.70MB/sec),  2.64 (avg:  3.19) msec latency
[RUN #1 23%,  92 secs]  8 threads:    11502851 ops,  128764 (avg:  125029) ops/sec, 12.06MB/sec (avg: 11.70MB/sec),  3.10 (avg:  3.19) msec latency
[RUN #1 23%,  93 secs]  8 threads:    11596299 ops,   93426 (avg:  124689) ops/sec, 8.75MB/sec (avg: 11.67MB/sec),  4.27 (avg:  3.20) msec latency
[RUN #1 23%,  94 secs]  8 threads:    11683827 ops,   87510 (avg:  124293) ops/sec, 8.19MB/sec (avg: 11.64MB/sec),  4.56 (avg:  3.21) msec latency
[RUN #1 24%,  95 secs]  8 threads:    11832539 ops,  148678 (avg:  124550) ops/sec, 13.92MB/sec (avg: 11.66MB/sec),  2.69 (avg:  3.21) msec latency
[RUN #1 24%,  96 secs]  8 threads:    11989300 ops,  156720 (avg:  124885) ops/sec, 14.67MB/sec (avg: 11.69MB/sec),  2.55 (avg:  3.20) msec latency
[RUN #1 24%,  97 secs]  8 threads:    12110435 ops,  121107 (avg:  124846) ops/sec, 11.34MB/sec (avg: 11.69MB/sec),  3.30 (avg:  3.20) msec latency
[RUN #1 24%,  98 secs]  8 threads:    12217374 ops,  106913 (avg:  124663) ops/sec, 10.01MB/sec (avg: 11.67MB/sec),  3.74 (avg:  3.20) msec latency
[RUN #1 25%,  99 secs]  8 threads:    12312195 ops,   94801 (avg:  124362) ops/sec, 8.88MB/sec (avg: 11.64MB/sec),  4.21 (avg:  3.21) msec latency
[RUN #1 25%, 100 secs]  8 threads:    12454095 ops,  141865 (avg:  124537) ops/sec, 13.28MB/sec (avg: 11.66MB/sec),  2.81 (avg:  3.21) msec latency
[RUN #1 25%, 101 secs]  8 threads:    12615467 ops,  161329 (avg:  124901) ops/sec, 15.10MB/sec (avg: 11.69MB/sec),  2.48 (avg:  3.20) msec latency
[RUN #1 25%, 102 secs]  8 threads:    12743100 ops,  127604 (avg:  124928) ops/sec, 11.95MB/sec (avg: 11.69MB/sec),  3.12 (avg:  3.20) msec latency
[RUN #1 26%, 103 secs]  8 threads:    12849107 ops,  105984 (avg:  124744) ops/sec, 9.92MB/sec (avg: 11.68MB/sec),  3.78 (avg:  3.20) msec latency
[RUN #1 26%, 104 secs]  8 threads:    12952891 ops,  103759 (avg:  124542) ops/sec, 9.71MB/sec (avg: 11.66MB/sec),  3.85 (avg:  3.21) msec latency
[RUN #1 26%, 105 secs]  8 threads:    13096061 ops,  143140 (avg:  124719) ops/sec, 13.40MB/sec (avg: 11.68MB/sec),  2.79 (avg:  3.20) msec latency
[RUN #1 26%, 106 secs]  8 threads:    13236772 ops,  140683 (avg:  124870) ops/sec, 13.17MB/sec (avg: 11.69MB/sec),  2.84 (avg:  3.20) msec latency
[RUN #1 27%, 107 secs]  8 threads:    13365924 ops,  129122 (avg:  124909) ops/sec, 12.08MB/sec (avg: 11.69MB/sec),  3.09 (avg:  3.20) msec latency
[RUN #1 27%, 108 secs]  8 threads:    13471532 ops,  105586 (avg:  124730) ops/sec, 9.89MB/sec (avg: 11.68MB/sec),  3.78 (avg:  3.20) msec latency
[RUN #1 27%, 109 secs]  8 threads:    13564795 ops,   93242 (avg:  124442) ops/sec, 8.73MB/sec (avg: 11.65MB/sec),  4.28 (avg:  3.21) msec latency
[RUN #1 27%, 110 secs]  8 threads:    13703865 ops,  139042 (avg:  124574) ops/sec, 13.02MB/sec (avg: 11.66MB/sec),  2.88 (avg:  3.20) msec latency
[RUN #1 28%, 111 secs]  8 threads:    13866645 ops,  162737 (avg:  124918) ops/sec, 15.24MB/sec (avg: 11.69MB/sec),  2.46 (avg:  3.20) msec latency
[RUN #1 28%, 112 secs]  8 threads:    13994554 ops,  127881 (avg:  124945) ops/sec, 11.97MB/sec (avg: 11.70MB/sec),  3.12 (avg:  3.20) msec latency
[RUN #1 28%, 113 secs]  8 threads:    14097513 ops,  102938 (avg:  124750) ops/sec, 9.63MB/sec (avg: 11.68MB/sec),  3.88 (avg:  3.20) msec latency
[RUN #1 28%, 114 secs]  8 threads:    14191249 ops,   93715 (avg:  124478) ops/sec, 8.77MB/sec (avg: 11.65MB/sec),  4.26 (avg:  3.21) msec latency
[RUN #1 29%, 115 secs]  8 threads:    14336822 ops,  145539 (avg:  124661) ops/sec, 13.63MB/sec (avg: 11.67MB/sec),  2.74 (avg:  3.20) msec latency
[RUN #1 29%, 116 secs]  8 threads:    14498218 ops,  161355 (avg:  124977) ops/sec, 15.11MB/sec (avg: 11.70MB/sec),  2.47 (avg:  3.19) msec latency
[RUN #1 29%, 117 secs]  8 threads:    14625178 ops,  126932 (avg:  124994) ops/sec, 11.89MB/sec (avg: 11.70MB/sec),  3.15 (avg:  3.19) msec latency
[RUN #1 29%, 118 secs]  8 threads:    14730601 ops,  105397 (avg:  124828) ops/sec, 9.87MB/sec (avg: 11.69MB/sec),  3.79 (avg:  3.20) msec latency
[RUN #1 30%, 119 secs]  8 threads:    14825988 ops,   95369 (avg:  124580) ops/sec, 8.93MB/sec (avg: 11.66MB/sec),  4.20 (avg:  3.20) msec latency
[RUN #1 30%, 120 secs]  8 threads:    14978583 ops,  152555 (avg:  124813) ops/sec, 14.28MB/sec (avg: 11.68MB/sec),  2.60 (avg:  3.20) msec latency
[RUN #1 30%, 121 secs]  8 threads:    15135212 ops,  156588 (avg:  125076) ops/sec, 14.67MB/sec (avg: 11.71MB/sec),  2.55 (avg:  3.19) msec latency
[RUN #1 31%, 122 secs]  8 threads:    15260569 ops,  125326 (avg:  125078) ops/sec, 11.74MB/sec (avg: 11.71MB/sec),  3.18 (avg:  3.19) msec latency
[RUN #1 31%, 123 secs]  8 threads:    15367740 ops,  107145 (avg:  124932) ops/sec, 10.03MB/sec (avg: 11.70MB/sec),  3.72 (avg:  3.20) msec latency
[RUN #1 31%, 124 secs]  8 threads:    15460427 ops,   92664 (avg:  124672) ops/sec, 8.67MB/sec (avg: 11.67MB/sec),  4.33 (avg:  3.20) msec latency
[RUN #1 31%, 125 secs]  8 threads:    15599611 ops,  139149 (avg:  124788) ops/sec, 13.03MB/sec (avg: 11.68MB/sec),  2.87 (avg:  3.20) msec latency
[RUN #1 32%, 126 secs]  8 threads:    15751220 ops,  151570 (avg:  125000) ops/sec, 14.19MB/sec (avg: 11.70MB/sec),  2.64 (avg:  3.19) msec latency
[RUN #1 32%, 127 secs]  8 threads:    15891363 ops,  140110 (avg:  125119) ops/sec, 13.11MB/sec (avg: 11.71MB/sec),  2.85 (avg:  3.19) msec latency
[RUN #1 32%, 128 secs]  8 threads:    16002436 ops,  111041 (avg:  125009) ops/sec, 10.39MB/sec (avg: 11.70MB/sec),  3.60 (avg:  3.19) msec latency
[RUN #1 32%, 129 secs]  8 threads:    16094722 ops,   92266 (avg:  124755) ops/sec, 8.64MB/sec (avg: 11.68MB/sec),  4.27 (avg:  3.20) msec latency
[RUN #1 32%, 130 secs]  8 threads:    16170574 ops,   75835 (avg:  124379) ops/sec, 7.10MB/sec (avg: 11.64MB/sec),  5.38 (avg:  3.21) msec latency
[RUN #1 33%, 131 secs]  8 threads:    16332188 ops,  161571 (avg:  124663) ops/sec, 15.13MB/sec (avg: 11.67MB/sec),  2.47 (avg:  3.20) msec latency
[RUN #1 33%, 132 secs]  8 threads:    16471725 ops,  139502 (avg:  124776) ops/sec, 13.07MB/sec (avg: 11.68MB/sec),  2.86 (avg:  3.20) msec latency
[RUN #1 33%, 133 secs]  8 threads:    16585630 ops,  113877 (avg:  124694) ops/sec, 10.66MB/sec (avg: 11.67MB/sec),  3.45 (avg:  3.20) msec latency
[RUN #1 33%, 134 secs]  8 threads:    16675358 ops,   89703 (avg:  124432) ops/sec, 8.40MB/sec (avg: 11.65MB/sec),  4.46 (avg:  3.21) msec latency
[RUN #1 34%, 135 secs]  8 threads:    16806961 ops,  131564 (avg:  124485) ops/sec, 12.31MB/sec (avg: 11.65MB/sec),  3.04 (avg:  3.21) msec latency
[RUN #1 34%, 136 secs]  8 threads:    16960121 ops,  153125 (avg:  124696) ops/sec, 14.34MB/sec (avg: 11.67MB/sec),  2.61 (avg:  3.20) msec latency
[RUN #1 34%, 137 secs]  8 threads:    17078764 ops,  118610 (avg:  124651) ops/sec, 11.10MB/sec (avg: 11.67MB/sec),  3.36 (avg:  3.20) msec latency
[RUN #1 34%, 138 secs]  8 threads:    17186081 ops,  107292 (avg:  124526) ops/sec, 10.05MB/sec (avg: 11.66MB/sec),  3.74 (avg:  3.21) msec latency
[RUN #1 35%, 139 secs]  8 threads:    17278666 ops,   92562 (avg:  124296) ops/sec, 8.66MB/sec (avg: 11.64MB/sec),  4.30 (avg:  3.21) msec latency
[RUN #1 35%, 140 secs]  8 threads:    17423986 ops,  145292 (avg:  124446) ops/sec, 13.60MB/sec (avg: 11.65MB/sec),  2.75 (avg:  3.21) msec latency
[RUN #1 35%, 141 secs]  8 threads:    17576143 ops,  152113 (avg:  124642) ops/sec, 14.25MB/sec (avg: 11.67MB/sec),  2.62 (avg:  3.20) msec latency
[RUN #1 35%, 142 secs]  8 threads:    17706347 ops,  130162 (avg:  124681) ops/sec, 12.19MB/sec (avg: 11.67MB/sec),  3.05 (avg:  3.20) msec latency
[RUN #1 36%, 143 secs]  8 threads:    17809791 ops,  103417 (avg:  124532) ops/sec, 9.68MB/sec (avg: 11.66MB/sec),  3.88 (avg:  3.21) msec latency
[RUN #1 36%, 144 secs]  8 threads:    17903882 ops,   94068 (avg:  124320) ops/sec, 8.81MB/sec (avg: 11.64MB/sec),  4.23 (avg:  3.21) msec latency
[RUN #1 36%, 145 secs]  8 threads:    18038375 ops,  134460 (avg:  124390) ops/sec, 12.59MB/sec (avg: 11.64MB/sec),  2.98 (avg:  3.21) msec latency
[RUN #1 36%, 146 secs]  8 threads:    18187948 ops,  149539 (avg:  124563) ops/sec, 14.00MB/sec (avg: 11.66MB/sec),  2.66 (avg:  3.21) msec latency
[RUN #1 37%, 147 secs]  8 threads:    18308084 ops,  120111 (avg:  124532) ops/sec, 11.25MB/sec (avg: 11.66MB/sec),  3.34 (avg:  3.21) msec latency
[RUN #1 37%, 148 secs]  8 threads:    18416185 ops,  108071 (avg:  124421) ops/sec, 10.12MB/sec (avg: 11.65MB/sec),  3.69 (avg:  3.21) msec latency
[RUN #1 37%, 149 secs]  8 threads:    18504054 ops,   87845 (avg:  124176) ops/sec, 8.22MB/sec (avg: 11.62MB/sec),  4.55 (avg:  3.22) msec latency
[RUN #1 37%, 150 secs]  8 threads:    18653850 ops,  149764 (avg:  124346) ops/sec, 14.04MB/sec (avg: 11.64MB/sec),  2.70 (avg:  3.21) msec latency
[RUN #1 38%, 151 secs]  8 threads:    18812286 ops,  158395 (avg:  124572) ops/sec, 14.83MB/sec (avg: 11.66MB/sec),  2.48 (avg:  3.20) msec latency
[RUN #1 38%, 152 secs]  8 threads:    18944785 ops,  132188 (avg:  124622) ops/sec, 12.38MB/sec (avg: 11.67MB/sec),  3.02 (avg:  3.20) msec latency
