============== Configuration values: ==============
===================================================
Writing results to stdout
[RUN #1] Preparing benchmark client...
[RUN #1] Launching threads now...
[RUN #1 0%,   0 secs]  8 threads:      153961 ops,  156227 (avg:  156227) ops/sec, 13.23MB/sec (avg: 13.23MB/sec),  2.55 (avg:  2.55) msec latency
[RUN #1 20%,  81 secs]  8 threads:    10169643 ops,  138109 (avg:  125544) ops/sec, 11.70MB/sec (avg: 10.63MB/sec),  2.89 (avg:  3.18) msec latency
[RUN #1 21%,  82 secs]  8 threads:    10309191 ops,  139518 (avg:  125714) ops/sec, 11.81MB/sec (avg: 10.64MB/sec),  2.86 (avg:  3.18) msec latency
[RUN #1 21%,  83 secs]  8 threads:    10453750 ops,  144526 (avg:  125941) ops/sec, 12.24MB/sec (avg: 10.66MB/sec),  2.76 (avg:  3.17) msec latency
[RUN #1 21%,  84 secs]  8 threads:    10574101 ops,  120313 (avg:  125874) ops/sec, 10.19MB/sec (avg: 10.66MB/sec),  3.32 (avg:  3.17) msec latency
[RUN #1 21%,  85 secs]  8 threads:    10706225 ops,  132096 (avg:  125947) ops/sec, 11.19MB/sec (avg: 10.66MB/sec),  3.02 (avg:  3.17) msec latency
[RUN #1 22%,  86 secs]  8 threads:    10855213 ops,  148889 (avg:  126214) ops/sec, 12.61MB/sec (avg: 10.69MB/sec),  2.69 (avg:  3.16) msec latency
[RUN #1 22%,  87 secs]  8 threads:    10993827 ops,  138580 (avg:  126356) ops/sec, 11.73MB/sec (avg: 10.70MB/sec),  2.88 (avg:  3.16) msec latency
[RUN #1 22%,  88 secs]  8 threads:    11130737 ops,  136880 (avg:  126476) ops/sec, 11.58MB/sec (avg: 10.71MB/sec),  2.92 (avg:  3.16) msec latency
[RUN #1 23%,  89 secs]  8 threads:    11251171 ops,  120406 (avg:  126408) ops/sec, 10.19MB/sec (avg: 10.70MB/sec),  3.32 (avg:  3.16) msec latency
[RUN #1 23%,  90 secs]  8 threads:    11364563 ops,  113369 (avg:  126263) ops/sec, 9.60MB/sec (avg: 10.69MB/sec),  3.52 (avg:  3.16) msec latency
[RUN #1 23%,  91 secs]  8 threads:    11489894 ops,  125303 (avg:  126252) ops/sec, 10.61MB/sec (avg: 10.69MB/sec),  3.19 (avg:  3.16) msec latency
[RUN #1 23%,  92 secs]  8 threads:    11628802 ops,  138875 (avg:  126389) ops/sec, 11.76MB/sec (avg: 10.70MB/sec),  2.87 (avg:  3.16) msec latency
[RUN #1 24%,  93 secs]  8 threads:    11764293 ops,  135461 (avg:  126487) ops/sec, 11.47MB/sec (avg: 10.71MB/sec),  2.95 (avg:  3.16) msec latency
[RUN #1 24%,  94 secs]  8 threads:    11890527 ops,  126206 (avg:  126484) ops/sec, 10.68MB/sec (avg: 10.71MB/sec),  3.17 (avg:  3.16) msec latency
[RUN #1 24%,  95 secs]  8 threads:    12011994 ops,  121428 (avg:  126431) ops/sec, 10.28MB/sec (avg: 10.70MB/sec),  3.28 (avg:  3.16) msec latency
[RUN #1 24%,  96 secs]  8 threads:    12141818 ops,  129792 (avg:  126466) ops/sec, 10.99MB/sec (avg: 10.71MB/sec),  3.09 (avg:  3.16) msec latency
[RUN #1 25%,  97 secs]  8 threads:    12282556 ops,  140704 (avg:  126612) ops/sec, 11.92MB/sec (avg: 10.72MB/sec),  2.84 (avg:  3.15) msec latency
[RUN #1 25%,  98 secs]  8 threads:    12416264 ops,  133678 (avg:  126685) ops/sec, 11.32MB/sec (avg: 10.73MB/sec),  2.98 (avg:  3.15) msec latency
[RUN #1 25%,  99 secs]  8 threads:    12535270 ops,  118978 (avg:  126607) ops/sec, 10.07MB/sec (avg: 10.72MB/sec),  3.36 (avg:  3.15) msec latency
[RUN #1 25%, 100 secs]  8 threads:    12626186 ops,   90893 (avg:  126250) ops/sec, 7.70MB/sec (avg: 10.69MB/sec),  4.40 (avg:  3.16) msec latency
[RUN #1 25%, 101 secs]  8 threads:    12710810 ops,   84606 (avg:  125837) ops/sec, 7.16MB/sec (avg: 10.65MB/sec),  4.73 (avg:  3.17) msec latency
[RUN #1 26%, 102 secs]  8 threads:    12819858 ops,  109023 (avg:  125672) ops/sec, 9.23MB/sec (avg: 10.64MB/sec),  3.67 (avg:  3.18) msec latency
[RUN #1 26%, 103 secs]  8 threads:    12917527 ops,   97647 (avg:  125400) ops/sec, 8.27MB/sec (avg: 10.62MB/sec),  4.08 (avg:  3.18) msec latency
[RUN #1 26%, 104 secs]  8 threads:    13011250 ops,   93699 (avg:  125095) ops/sec, 7.93MB/sec (avg: 10.59MB/sec),  4.26 (avg:  3.19) msec latency
[RUN #1 26%, 105 secs]  8 threads:    13102150 ops,   90878 (avg:  124769) ops/sec, 7.70MB/sec (avg: 10.56MB/sec),  4.40 (avg:  3.20) msec latency
[RUN #1 26%, 106 secs]  8 threads:    13189141 ops,   86970 (avg:  124413) ops/sec, 7.36MB/sec (avg: 10.53MB/sec),  4.59 (avg:  3.21) msec latency
[RUN #1 27%, 107 secs]  8 threads:    13287924 ops,   98760 (avg:  124173) ops/sec, 8.36MB/sec (avg: 10.51MB/sec),  4.02 (avg:  3.22) msec latency
[RUN #1 27%, 108 secs]  8 threads:    13381833 ops,   93884 (avg:  123893) ops/sec, 7.95MB/sec (avg: 10.49MB/sec),  4.28 (avg:  3.22) msec latency
[RUN #1 27%, 109 secs]  8 threads:    13468014 ops,   86161 (avg:  123546) ops/sec, 7.29MB/sec (avg: 10.46MB/sec),  4.63 (avg:  3.23) msec latency
[RUN #1 27%, 110 secs]  8 threads:    13549679 ops,   81646 (avg:  123165) ops/sec, 6.91MB/sec (avg: 10.43MB/sec),  4.89 (avg:  3.24) msec latency
[RUN #1 27%, 111 secs]  8 threads:    13637599 ops,   87903 (avg:  122848) ops/sec, 7.44MB/sec (avg: 10.40MB/sec),  4.55 (avg:  3.25) msec latency
[RUN #1 28%, 112 secs]  8 threads:    13754648 ops,  117022 (avg:  122796) ops/sec, 9.91MB/sec (avg: 10.40MB/sec),  3.41 (avg:  3.25) msec latency
[RUN #1 28%, 113 secs]  8 threads:    13850556 ops,   95806 (avg:  122557) ops/sec, 8.11MB/sec (avg: 10.38MB/sec),  4.18 (avg:  3.26) msec latency
[RUN #1 28%, 114 secs]  8 threads:    13934544 ops,   83967 (avg:  122218) ops/sec, 7.11MB/sec (avg: 10.35MB/sec),  4.74 (avg:  3.27) msec latency
[RUN #1 28%, 115 secs]  8 threads:    14015748 ops,   81185 (avg:  121861) ops/sec, 6.87MB/sec (avg: 10.32MB/sec),  4.92 (avg:  3.28) msec latency
[RUN #1 28%, 116 secs]  8 threads:    14104602 ops,   88831 (avg:  121576) ops/sec, 7.52MB/sec (avg: 10.29MB/sec),  4.50 (avg:  3.28) msec latency
[RUN #1 28%, 117 secs]  8 threads:    14205575 ops,  100951 (avg:  121400) ops/sec, 8.55MB/sec (avg: 10.28MB/sec),  3.96 (avg:  3.29) msec latency
[RUN #1 29%, 118 secs]  8 threads:    14305601 ops,   99998 (avg:  121219) ops/sec, 8.47MB/sec (avg: 10.26MB/sec),  4.00 (avg:  3.29) msec latency
[RUN #1 29%, 119 secs]  8 threads:    14397633 ops,   92012 (avg:  120973) ops/sec, 7.79MB/sec (avg: 10.24MB/sec),  4.34 (avg:  3.30) msec latency
[RUN #1 29%, 120 secs]  8 threads:    14480642 ops,   82990 (avg:  120657) ops/sec, 7.03MB/sec (avg: 10.22MB/sec),  4.82 (avg:  3.31) msec latency
[RUN #1 29%, 121 secs]  8 threads:    14565519 ops,   84853 (avg:  120361) ops/sec, 7.18MB/sec (avg: 10.19MB/sec),  4.71 (avg:  3.32) msec latency
[RUN #1 29%, 122 secs]  8 threads:    14663053 ops,   97433 (avg:  120173) ops/sec, 8.25MB/sec (avg: 10.17MB/sec),  4.10 (avg:  3.32) msec latency
[RUN #1 30%, 123 secs]  8 threads:    14797587 ops,  134500 (avg:  120289) ops/sec, 11.39MB/sec (avg: 10.18MB/sec),  2.97 (avg:  3.32) msec latency
[RUN #1 30%, 124 secs]  8 threads:    14915023 ops,  117404 (avg:  120266) ops/sec, 9.94MB/sec (avg: 10.18MB/sec),  3.40 (avg:  3.32) msec latency
[RUN #1 30%, 125 secs]  8 threads:    15030011 ops,  114962 (avg:  120223) ops/sec, 9.73MB/sec (avg: 10.18MB/sec),  3.47 (avg:  3.32) msec latency
[RUN #1 30%, 126 secs]  8 threads:    15159259 ops,  129218 (avg:  120295) ops/sec, 10.94MB/sec (avg: 10.18MB/sec),  3.09 (avg:  3.32) msec latency
[RUN #1 31%, 127 secs]  8 threads:    15308276 ops,  148981 (avg:  120521) ops/sec, 12.61MB/sec (avg: 10.20MB/sec),  2.69 (avg:  3.31) msec latency
[RUN #1 31%, 128 secs]  8 threads:    15447705 ops,  139397 (avg:  120668) ops/sec, 11.80MB/sec (avg: 10.22MB/sec),  2.86 (avg:  3.31) msec latency
[RUN #1 31%, 129 secs]  8 threads:    15569651 ops,  121917 (avg:  120678) ops/sec, 10.32MB/sec (avg: 10.22MB/sec),  3.23 (avg:  3.31) msec latency
[RUN #1 31%, 130 secs]  8 threads:    15661911 ops,   92239 (avg:  120459) ops/sec, 7.81MB/sec (avg: 10.20MB/sec),  4.45 (avg:  3.32) msec latency
[RUN #1 32%, 131 secs]  8 threads:    15797352 ops,  135402 (avg:  120573) ops/sec, 11.46MB/sec (avg: 10.21MB/sec),  2.95 (avg:  3.31) msec latency
[RUN #1 32%, 132 secs]  8 threads:    15950456 ops,  152817 (avg:  120818) ops/sec, 12.93MB/sec (avg: 10.23MB/sec),  2.61 (avg:  3.31) msec latency
[RUN #1 32%, 133 secs]  8 threads:    16094589 ops,  144099 (avg:  120993) ops/sec, 12.20MB/sec (avg: 10.24MB/sec),  2.73 (avg:  3.30) msec latency
[RUN #1 32%, 134 secs]  8 threads:    16232169 ops,  137546 (avg:  121116) ops/sec, 11.64MB/sec (avg: 10.25MB/sec),  2.91 (avg:  3.30) msec latency
[RUN #1 33%, 135 secs]  8 threads:    16356618 ops,  124415 (avg:  121141) ops/sec, 10.53MB/sec (avg: 10.26MB/sec),  3.20 (avg:  3.30) msec latency
[RUN #1 33%, 136 secs]  8 threads:    16489682 ops,  133032 (avg:  121228) ops/sec, 11.27MB/sec (avg: 10.26MB/sec),  3.01 (avg:  3.29) msec latency
[RUN #1 33%, 137 secs]  8 threads:    16630877 ops,  141167 (avg:  121374) ops/sec, 11.95MB/sec (avg: 10.28MB/sec),  2.82 (avg:  3.29) msec latency
[RUN #1 34%, 138 secs]  8 threads:    16788023 ops,  157113 (avg:  121633) ops/sec, 13.30MB/sec (avg: 10.30MB/sec),  2.56 (avg:  3.28) msec latency
[RUN #1 34%, 139 secs]  8 threads:    16914831 ops,  126779 (avg:  121670) ops/sec, 10.73MB/sec (avg: 10.30MB/sec),  3.14 (avg:  3.28) msec latency
[RUN #1 34%, 140 secs]  8 threads:    17036298 ops,  121437 (avg:  121668) ops/sec, 10.28MB/sec (avg: 10.30MB/sec),  3.28 (avg:  3.28) msec latency
[RUN #1 34%, 141 secs]  8 threads:    17162126 ops,  125797 (avg:  121698) ops/sec, 10.65MB/sec (avg: 10.30MB/sec),  3.18 (avg:  3.28) msec latency
[RUN #1 35%, 142 secs]  8 threads:    17319788 ops,  157626 (avg:  121951) ops/sec, 13.34MB/sec (avg: 10.32MB/sec),  2.54 (avg:  3.27) msec latency
[RUN #1 35%, 143 secs]  8 threads:    17463400 ops,  143577 (avg:  122102) ops/sec, 12.15MB/sec (avg: 10.34MB/sec),  2.78 (avg:  3.27) msec latency
[RUN #1 35%, 144 secs]  8 threads:    17591005 ops,  127578 (avg:  122140) ops/sec, 10.80MB/sec (avg: 10.34MB/sec),  3.13 (avg:  3.27) msec latency
[RUN #1 35%, 145 secs]  8 threads:    17707146 ops,  116114 (avg:  122098) ops/sec, 9.83MB/sec (avg: 10.34MB/sec),  3.41 (avg:  3.27) msec latency
[RUN #1 36%, 146 secs]  8 threads:    17828145 ops,  120966 (avg:  122091) ops/sec, 10.24MB/sec (avg: 10.34MB/sec),  3.33 (avg:  3.27) msec latency
[RUN #1 36%, 147 secs]  8 threads:    17972629 ops,  144447 (avg:  122243) ops/sec, 12.23MB/sec (avg: 10.35MB/sec),  2.76 (avg:  3.27) msec latency
[RUN #1 36%, 148 secs]  8 threads:    18127471 ops,  154809 (avg:  122463) ops/sec, 13.10MB/sec (avg: 10.37MB/sec),  2.59 (avg:  3.26) msec latency
[RUN #1 37%, 149 secs]  8 threads:    18267907 ops,  140404 (avg:  122583) ops/sec, 11.89MB/sec (avg: 10.38MB/sec),  2.84 (avg:  3.26) msec latency
[RUN #1 37%, 150 secs]  8 threads:    18389583 ops,  121646 (avg:  122577) ops/sec, 10.30MB/sec (avg: 10.38MB/sec),  3.29 (avg:  3.26) msec latency
[RUN #1 37%, 151 secs]  8 threads:    18513460 ops,  123847 (avg:  122585) ops/sec, 10.49MB/sec (avg: 10.38MB/sec),  3.23 (avg:  3.26) msec latency
[RUN #1 37%, 152 secs]  8 threads:    18649192 ops,  135703 (avg:  122672) ops/sec, 11.49MB/sec (avg: 10.39MB/sec),  2.94 (avg:  3.26) msec latency
[RUN #1 38%, 153 secs]  8 threads:    18787897 ops,  138667 (avg:  122776) ops/sec, 11.74MB/sec (avg: 10.39MB/sec),  2.87 (avg:  3.25) msec latency
