============== Configuration values: ==============
===================================================
Writing results to stdout
[RUN #1] Preparing benchmark client...
[RUN #1] Launching threads now...
[RUN #1 0%,   0 secs]  8 threads:      154120 ops,  154122 (avg:  154122) ops/sec, 13.64MB/sec (avg: 13.64MB/sec),  2.59 (avg:  2.59) msec latency
[RUN #1 4%,  14 secs]  8 threads:     1987086 ops,  163470 (avg:  141904) ops/sec, 14.46MB/sec (avg: 12.56MB/sec),  2.44 (avg:  2.81) msec latency
[RUN #1 4%,  15 secs]  8 threads:     2142030 ops,  154910 (avg:  142771) ops/sec, 13.71MB/sec (avg: 12.63MB/sec),  2.58 (avg:  2.80) msec latency
[RUN #1 5%,  16 secs]  8 threads:     2286170 ops,  144108 (avg:  142854) ops/sec, 12.75MB/sec (avg: 12.64MB/sec),  2.77 (avg:  2.80) msec latency
[RUN #1 5%,  17 secs]  8 threads:     2446493 ops,  160284 (avg:  143880) ops/sec, 14.18MB/sec (avg: 12.73MB/sec),  2.49 (avg:  2.78) msec latency
[RUN #1 5%,  18 secs]  8 threads:     2566699 ops,  120180 (avg:  142563) ops/sec, 10.63MB/sec (avg: 12.61MB/sec),  3.32 (avg:  2.80) msec latency
[RUN #1 5%,  19 secs]  8 threads:     2703391 ops,  136663 (avg:  142253) ops/sec, 12.09MB/sec (avg: 12.59MB/sec),  2.92 (avg:  2.81) msec latency
[RUN #1 6%,  20 secs]  8 threads:     2839181 ops,  135758 (avg:  141928) ops/sec, 12.01MB/sec (avg: 12.56MB/sec),  2.94 (avg:  2.81) msec latency
[RUN #1 6%,  21 secs]  8 threads:     2968029 ops,  128819 (avg:  141304) ops/sec, 11.40MB/sec (avg: 12.50MB/sec),  3.10 (avg:  2.83) msec latency
[RUN #1 6%,  22 secs]  8 threads:     3086207 ops,  118151 (avg:  140251) ops/sec, 10.45MB/sec (avg: 12.41MB/sec),  3.38 (avg:  2.85) msec latency
[RUN #1 6%,  23 secs]  8 threads:     3205562 ops,  119328 (avg:  139341) ops/sec, 10.56MB/sec (avg: 12.33MB/sec),  3.35 (avg:  2.87) msec latency
[RUN #1 7%,  24 secs]  8 threads:     3323845 ops,  118257 (avg:  138463) ops/sec, 10.46MB/sec (avg: 12.25MB/sec),  3.38 (avg:  2.88) msec latency
[RUN #1 7%,  25 secs]  8 threads:     3442670 ops,  118798 (avg:  137676) ops/sec, 10.51MB/sec (avg: 12.18MB/sec),  3.36 (avg:  2.90) msec latency
[RUN #1 7%,  26 secs]  8 threads:     3576461 ops,  133757 (avg:  137526) ops/sec, 11.84MB/sec (avg: 12.17MB/sec),  2.99 (avg:  2.90) msec latency
[RUN #1 7%,  27 secs]  8 threads:     3711687 ops,  135198 (avg:  137439) ops/sec, 11.96MB/sec (avg: 12.16MB/sec),  2.95 (avg:  2.91) msec latency
[RUN #1 8%,  28 secs]  8 threads:     3851525 ops,  139808 (avg:  137524) ops/sec, 12.37MB/sec (avg: 12.17MB/sec),  2.86 (avg:  2.90) msec latency
[RUN #1 8%,  29 secs]  8 threads:     3984527 ops,  132972 (avg:  137367) ops/sec, 11.77MB/sec (avg: 12.15MB/sec),  3.00 (avg:  2.91) msec latency
[RUN #1 8%,  30 secs]  8 threads:     4118272 ops,  133715 (avg:  137245) ops/sec, 11.83MB/sec (avg: 12.14MB/sec),  2.99 (avg:  2.91) msec latency
[RUN #1 8%,  31 secs]  8 threads:     4236844 ops,  118547 (avg:  136642) ops/sec, 10.49MB/sec (avg: 12.09MB/sec),  3.37 (avg:  2.92) msec latency
[RUN #1 9%,  32 secs]  8 threads:     4371982 ops,  135108 (avg:  136594) ops/sec, 11.95MB/sec (avg: 12.09MB/sec),  2.96 (avg:  2.92) msec latency
[RUN #1 9%,  33 secs]  8 threads:     4523686 ops,  151666 (avg:  137051) ops/sec, 13.42MB/sec (avg: 12.13MB/sec),  2.63 (avg:  2.91) msec latency
[RUN #1 9%,  34 secs]  8 threads:     4638919 ops,  115203 (avg:  136408) ops/sec, 10.19MB/sec (avg: 12.07MB/sec),  3.47 (avg:  2.93) msec latency
[RUN #1 10%,  35 secs]  8 threads:     4758449 ops,  119499 (avg:  135925) ops/sec, 10.57MB/sec (avg: 12.03MB/sec),  3.34 (avg:  2.94) msec latency
[RUN #1 10%,  36 secs]  8 threads:     4902941 ops,  144375 (avg:  136160) ops/sec, 12.77MB/sec (avg: 12.05MB/sec),  2.77 (avg:  2.93) msec latency
[RUN #1 10%,  37 secs]  8 threads:     5066524 ops,  163547 (avg:  136900) ops/sec, 14.47MB/sec (avg: 12.11MB/sec),  2.44 (avg:  2.92) msec latency
[RUN #1 10%,  38 secs]  8 threads:     5229944 ops,  163380 (avg:  137597) ops/sec, 14.46MB/sec (avg: 12.17MB/sec),  2.44 (avg:  2.90) msec latency
[RUN #1 11%,  39 secs]  8 threads:     5393730 ops,  163751 (avg:  138268) ops/sec, 14.49MB/sec (avg: 12.23MB/sec),  2.44 (avg:  2.89) msec latency
[RUN #1 11%,  40 secs]  8 threads:     5555942 ops,  162173 (avg:  138865) ops/sec, 14.35MB/sec (avg: 12.29MB/sec),  2.46 (avg:  2.88) msec latency
[RUN #1 11%,  41 secs]  8 threads:     5694893 ops,  138916 (avg:  138867) ops/sec, 12.29MB/sec (avg: 12.29MB/sec),  2.88 (avg:  2.88) msec latency
[RUN #1 12%,  42 secs]  8 threads:     5836423 ops,  141409 (avg:  138927) ops/sec, 12.51MB/sec (avg: 12.29MB/sec),  2.82 (avg:  2.87) msec latency
[RUN #1 12%,  43 secs]  8 threads:     5995470 ops,  159009 (avg:  139394) ops/sec, 14.07MB/sec (avg: 12.33MB/sec),  2.51 (avg:  2.86) msec latency
[RUN #1 12%,  44 secs]  8 threads:     6122296 ops,  126798 (avg:  139108) ops/sec, 11.22MB/sec (avg: 12.31MB/sec),  3.15 (avg:  2.87) msec latency
[RUN #1 13%,  45 secs]  8 threads:     6258092 ops,  135724 (avg:  139033) ops/sec, 12.01MB/sec (avg: 12.30MB/sec),  2.94 (avg:  2.87) msec latency
[RUN #1 13%,  46 secs]  8 threads:     6394251 ops,  136129 (avg:  138969) ops/sec, 12.04MB/sec (avg: 12.30MB/sec),  2.93 (avg:  2.87) msec latency
[RUN #1 13%,  47 secs]  8 threads:     6529940 ops,  135660 (avg:  138899) ops/sec, 12.00MB/sec (avg: 12.29MB/sec),  2.94 (avg:  2.87) msec latency
[RUN #1 13%,  48 secs]  8 threads:     6662130 ops,  132162 (avg:  138759) ops/sec, 11.69MB/sec (avg: 12.28MB/sec),  3.02 (avg:  2.88) msec latency
[RUN #1 14%,  49 secs]  8 threads:     6791062 ops,  128901 (avg:  138558) ops/sec, 11.41MB/sec (avg: 12.26MB/sec),  3.10 (avg:  2.88) msec latency
[RUN #1 14%,  50 secs]  8 threads:     6922460 ops,  131367 (avg:  138414) ops/sec, 11.62MB/sec (avg: 12.25MB/sec),  3.04 (avg:  2.88) msec latency
[RUN #1 14%,  51 secs]  8 threads:     7044502 ops,  122015 (avg:  138092) ops/sec, 10.80MB/sec (avg: 12.22MB/sec),  3.27 (avg:  2.89) msec latency
[RUN #1 14%,  52 secs]  8 threads:     7176145 ops,  131612 (avg:  137968) ops/sec, 11.65MB/sec (avg: 12.21MB/sec),  3.03 (avg:  2.89) msec latency
[RUN #1 15%,  53 secs]  8 threads:     7329839 ops,  153661 (avg:  138264) ops/sec, 13.60MB/sec (avg: 12.23MB/sec),  2.60 (avg:  2.89) msec latency
[RUN #1 15%,  54 secs]  8 threads:     7458126 ops,  128258 (avg:  138078) ops/sec, 11.35MB/sec (avg: 12.22MB/sec),  3.11 (avg:  2.89) msec latency
[RUN #1 15%,  55 secs]  8 threads:     7584269 ops,  126111 (avg:  137861) ops/sec, 11.16MB/sec (avg: 12.20MB/sec),  3.17 (avg:  2.90) msec latency
[RUN #1 15%,  56 secs]  8 threads:     7715488 ops,  131190 (avg:  137742) ops/sec, 11.61MB/sec (avg: 12.19MB/sec),  3.04 (avg:  2.90) msec latency
[RUN #1 16%,  57 secs]  8 threads:     7838747 ops,  123229 (avg:  137487) ops/sec, 10.90MB/sec (avg: 12.16MB/sec),  3.24 (avg:  2.90) msec latency
[RUN #1 16%,  58 secs]  8 threads:     7962611 ops,  123839 (avg:  137252) ops/sec, 10.96MB/sec (avg: 12.14MB/sec),  3.23 (avg:  2.91) msec latency
[RUN #1 16%,  59 secs]  8 threads:     8087500 ops,  124860 (avg:  137042) ops/sec, 11.05MB/sec (avg: 12.13MB/sec),  3.20 (avg:  2.91) msec latency
[RUN #1 16%,  60 secs]  8 threads:     8234261 ops,  146727 (avg:  137203) ops/sec, 12.98MB/sec (avg: 12.14MB/sec),  2.72 (avg:  2.91) msec latency
[RUN #1 17%,  61 secs]  8 threads:     8390937 ops,  156643 (avg:  137522) ops/sec, 13.86MB/sec (avg: 12.17MB/sec),  2.55 (avg:  2.90) msec latency
[RUN #1 17%,  62 secs]  8 threads:     8548050 ops,  157077 (avg:  137837) ops/sec, 13.90MB/sec (avg: 12.20MB/sec),  2.54 (avg:  2.90) msec latency
[RUN #1 17%,  63 secs]  8 threads:     8706398 ops,  158306 (avg:  138162) ops/sec, 14.01MB/sec (avg: 12.22MB/sec),  2.52 (avg:  2.89) msec latency
[RUN #1 18%,  64 secs]  8 threads:     8862851 ops,  154754 (avg:  138424) ops/sec, 13.69MB/sec (avg: 12.25MB/sec),  2.57 (avg:  2.88) msec latency
[RUN #1 18%,  65 secs]  8 threads:     9020307 ops,  157417 (avg:  138716) ops/sec, 13.93MB/sec (avg: 12.27MB/sec),  2.51 (avg:  2.88) msec latency
[RUN #1 18%,  66 secs]  8 threads:     9145916 ops,  125575 (avg:  138517) ops/sec, 11.11MB/sec (avg: 12.26MB/sec),  3.25 (avg:  2.88) msec latency
[RUN #1 19%,  67 secs]  8 threads:     9304432 ops,  158470 (avg:  138815) ops/sec, 14.02MB/sec (avg: 12.28MB/sec),  2.48 (avg:  2.88) msec latency
[RUN #1 19%,  68 secs]  8 threads:     9464112 ops,  159634 (avg:  139121) ops/sec, 14.12MB/sec (avg: 12.31MB/sec),  2.50 (avg:  2.87) msec latency
[RUN #1 19%,  69 secs]  8 threads:     9622989 ops,  158837 (avg:  139407) ops/sec, 14.05MB/sec (avg: 12.33MB/sec),  2.51 (avg:  2.86) msec latency
[RUN #1 20%,  70 secs]  8 threads:     9781273 ops,  158251 (avg:  139676) ops/sec, 14.00MB/sec (avg: 12.36MB/sec),  2.53 (avg:  2.86) msec latency
[RUN #1 20%,  71 secs]  8 threads:     9938523 ops,  157214 (avg:  139923) ops/sec, 13.91MB/sec (avg: 12.38MB/sec),  2.54 (avg:  2.85) msec latency
[RUN #1 20%,  72 secs]  8 threads:    10095435 ops,  156879 (avg:  140158) ops/sec, 13.88MB/sec (avg: 12.40MB/sec),  2.55 (avg:  2.85) msec latency
[RUN #1 21%,  73 secs]  8 threads:    10251933 ops,  156462 (avg:  140382) ops/sec, 13.84MB/sec (avg: 12.42MB/sec),  2.55 (avg:  2.84) msec latency
[RUN #1 21%,  74 secs]  8 threads:    10409010 ops,  157040 (avg:  140607) ops/sec, 13.89MB/sec (avg: 12.44MB/sec),  2.55 (avg:  2.84) msec latency
[RUN #1 21%,  75 secs]  8 threads:    10567796 ops,  158754 (avg:  140849) ops/sec, 14.05MB/sec (avg: 12.46MB/sec),  2.51 (avg:  2.83) msec latency
[RUN #1 21%,  76 secs]  8 threads:    10725115 ops,  157285 (avg:  141065) ops/sec, 13.92MB/sec (avg: 12.48MB/sec),  2.54 (avg:  2.83) msec latency
[RUN #1 22%,  77 secs]  8 threads:    10882163 ops,  157011 (avg:  141272) ops/sec, 13.89MB/sec (avg: 12.50MB/sec),  2.54 (avg:  2.83) msec latency
[RUN #1 22%,  78 secs]  8 threads:    11038523 ops,  156321 (avg:  141465) ops/sec, 13.83MB/sec (avg: 12.52MB/sec),  2.56 (avg:  2.82) msec latency
[RUN #1 22%,  79 secs]  8 threads:    11194637 ops,  156079 (avg:  141650) ops/sec, 13.81MB/sec (avg: 12.53MB/sec),  2.56 (avg:  2.82) msec latency
[RUN #1 23%,  80 secs]  8 threads:    11352517 ops,  157844 (avg:  141852) ops/sec, 13.97MB/sec (avg: 12.55MB/sec),  2.53 (avg:  2.81) msec latency
[RUN #1 23%,  81 secs]  8 threads:    11507982 ops,  155428 (avg:  142020) ops/sec, 13.75MB/sec (avg: 12.57MB/sec),  2.57 (avg:  2.81) msec latency
[RUN #1 23%,  82 secs]  8 threads:    11664783 ops,  156767 (avg:  142200) ops/sec, 13.87MB/sec (avg: 12.58MB/sec),  2.55 (avg:  2.81) msec latency
[RUN #1 24%,  83 secs]  8 threads:    11822024 ops,  157207 (avg:  142380) ops/sec, 13.91MB/sec (avg: 12.60MB/sec),  2.54 (avg:  2.80) msec latency
[RUN #1 24%,  84 secs]  8 threads:    11980144 ops,  158085 (avg:  142567) ops/sec, 13.99MB/sec (avg: 12.61MB/sec),  2.53 (avg:  2.80) msec latency
[RUN #1 24%,  85 secs]  8 threads:    12136762 ops,  156584 (avg:  142732) ops/sec, 13.85MB/sec (avg: 12.63MB/sec),  2.54 (avg:  2.80) msec latency
[RUN #1 25%,  86 secs]  8 threads:    12293497 ops,  156699 (avg:  142895) ops/sec, 13.86MB/sec (avg: 12.64MB/sec),  2.56 (avg:  2.79) msec latency
[RUN #1 25%,  87 secs]  8 threads:    12450461 ops,  156930 (avg:  143056) ops/sec, 13.88MB/sec (avg: 12.66MB/sec),  2.55 (avg:  2.79) msec latency
[RUN #1 25%,  88 secs]  8 threads:    12608220 ops,  157687 (avg:  143222) ops/sec, 13.95MB/sec (avg: 12.67MB/sec),  2.53 (avg:  2.79) msec latency
[RUN #1 26%,  89 secs]  8 threads:    12765380 ops,  157123 (avg:  143378) ops/sec, 13.90MB/sec (avg: 12.69MB/sec),  2.54 (avg:  2.78) msec latency
[RUN #1 26%,  90 secs]  8 threads:    12906987 ops,  141577 (avg:  143358) ops/sec, 12.53MB/sec (avg: 12.68MB/sec),  2.82 (avg:  2.79) msec latency
[RUN #1 26%,  91 secs]  8 threads:    13062178 ops,  155152 (avg:  143488) ops/sec, 13.73MB/sec (avg: 12.70MB/sec),  2.58 (avg:  2.78) msec latency
[RUN #1 26%,  92 secs]  8 threads:    13201178 ops,  138969 (avg:  143439) ops/sec, 12.30MB/sec (avg: 12.69MB/sec),  2.88 (avg:  2.78) msec latency
[RUN #1 27%,  93 secs]  8 threads:    13333620 ops,  132398 (avg:  143320) ops/sec, 11.71MB/sec (avg: 12.68MB/sec),  3.01 (avg:  2.79) msec latency
[RUN #1 27%,  94 secs]  8 threads:    13491710 ops,  158024 (avg:  143477) ops/sec, 13.98MB/sec (avg: 12.69MB/sec),  2.53 (avg:  2.78) msec latency
[RUN #1 27%,  95 secs]  8 threads:    13639599 ops,  147854 (avg:  143523) ops/sec, 13.08MB/sec (avg: 12.70MB/sec),  2.70 (avg:  2.78) msec latency
[RUN #1 28%,  96 secs]  8 threads:    13762326 ops,  122699 (avg:  143306) ops/sec, 10.86MB/sec (avg: 12.68MB/sec),  3.25 (avg:  2.79) msec latency
[RUN #1 28%,  97 secs]  8 threads:    13887781 ops,  125425 (avg:  143121) ops/sec, 11.10MB/sec (avg: 12.66MB/sec),  3.19 (avg:  2.79) msec latency
[RUN #1 28%,  98 secs]  8 threads:    14013888 ops,  126080 (avg:  142948) ops/sec, 11.16MB/sec (avg: 12.65MB/sec),  3.17 (avg:  2.79) msec latency
[RUN #1 28%,  99 secs]  8 threads:    14140185 ops,  126158 (avg:  142778) ops/sec, 11.16MB/sec (avg: 12.63MB/sec),  3.16 (avg:  2.80) msec latency
[RUN #1 29%, 100 secs]  8 threads:    14262019 ops,  121801 (avg:  142568) ops/sec, 10.78MB/sec (avg: 12.61MB/sec),  3.28 (avg:  2.80) msec latency
[RUN #1 29%, 101 secs]  8 threads:    14392872 ops,  130821 (avg:  142452) ops/sec, 11.57MB/sec (avg: 12.60MB/sec),  3.06 (avg:  2.80) msec latency
[RUN #1 29%, 102 secs]  8 threads:    14514681 ops,  121776 (avg:  142249) ops/sec, 10.77MB/sec (avg: 12.59MB/sec),  3.28 (avg:  2.81) msec latency
[RUN #1 29%, 103 secs]  8 threads:    14641647 ops,  126936 (avg:  142100) ops/sec, 11.23MB/sec (avg: 12.57MB/sec),  3.15 (avg:  2.81) msec latency
[RUN #1 30%, 104 secs]  8 threads:    14796686 ops,  155004 (avg:  142224) ops/sec, 13.72MB/sec (avg: 12.58MB/sec),  2.58 (avg:  2.81) msec latency
[RUN #1 30%, 105 secs]  8 threads:    14924816 ops,  128098 (avg:  142090) ops/sec, 11.33MB/sec (avg: 12.57MB/sec),  3.12 (avg:  2.81) msec latency
[RUN #1 30%, 106 secs]  8 threads:    15074971 ops,  150118 (avg:  142166) ops/sec, 13.28MB/sec (avg: 12.58MB/sec),  2.66 (avg:  2.81) msec latency
[RUN #1 30%, 107 secs]  8 threads:    15197001 ops,  122001 (avg:  141977) ops/sec, 10.79MB/sec (avg: 12.56MB/sec),  3.28 (avg:  2.81) msec latency
[RUN #1 31%, 108 secs]  8 threads:    15322964 ops,  125934 (avg:  141829) ops/sec, 11.14MB/sec (avg: 12.55MB/sec),  3.17 (avg:  2.82) msec latency
[RUN #1 31%, 109 secs]  8 threads:    15449053 ops,  126060 (avg:  141684) ops/sec, 11.15MB/sec (avg: 12.54MB/sec),  3.16 (avg:  2.82) msec latency
[RUN #1 31%, 110 secs]  8 threads:    15574174 ops,  125081 (avg:  141533) ops/sec, 11.07MB/sec (avg: 12.52MB/sec),  3.19 (avg:  2.82) msec latency
[RUN #1 31%, 111 secs]  8 threads:    15706872 ops,  132671 (avg:  141453) ops/sec, 11.74MB/sec (avg: 12.52MB/sec),  3.01 (avg:  2.82) msec latency
[RUN #1 32%, 112 secs]  8 threads:    15847951 ops,  141041 (avg:  141450) ops/sec, 12.48MB/sec (avg: 12.52MB/sec),  2.83 (avg:  2.82) msec latency
[RUN #1 32%, 113 secs]  8 threads:    15972369 ops,  124388 (avg:  141299) ops/sec, 11.01MB/sec (avg: 12.50MB/sec),  3.24 (avg:  2.83) msec latency
[RUN #1 32%, 114 secs]  8 threads:    16128727 ops,  156310 (avg:  141430) ops/sec, 13.83MB/sec (avg: 12.51MB/sec),  2.54 (avg:  2.82) msec latency
[RUN #1 33%, 115 secs]  8 threads:    16254653 ops,  125893 (avg:  141295) ops/sec, 11.14MB/sec (avg: 12.50MB/sec),  3.17 (avg:  2.83) msec latency
[RUN #1 33%, 116 secs]  8 threads:    16374401 ops,  119721 (avg:  141109) ops/sec, 10.59MB/sec (avg: 12.49MB/sec),  3.34 (avg:  2.83) msec latency
[RUN #1 33%, 117 secs]  8 threads:    16498876 ops,  124447 (avg:  140967) ops/sec, 11.01MB/sec (avg: 12.47MB/sec),  3.21 (avg:  2.83) msec latency
[RUN #1 33%, 118 secs]  8 threads:    16626168 ops,  127251 (avg:  140851) ops/sec, 11.26MB/sec (avg: 12.46MB/sec),  3.15 (avg:  2.84) msec latency
[RUN #1 34%, 119 secs]  8 threads:    16753669 ops,  127392 (avg:  140738) ops/sec, 11.27MB/sec (avg: 12.45MB/sec),  3.13 (avg:  2.84) msec latency
[RUN #1 34%, 120 secs]  8 threads:    16881225 ops,  127526 (avg:  140627) ops/sec, 11.28MB/sec (avg: 12.44MB/sec),  3.12 (avg:  2.84) msec latency
[RUN #1 34%, 121 secs]  8 threads:    17006811 ops,  125561 (avg:  140503) ops/sec, 11.11MB/sec (avg: 12.43MB/sec),  3.19 (avg:  2.84) msec latency
[RUN #1 34%, 122 secs]  8 threads:    17131885 ops,  125041 (avg:  140376) ops/sec, 11.06MB/sec (avg: 12.42MB/sec),  3.19 (avg:  2.84) msec latency
[RUN #1 35%, 123 secs]  8 threads:    17255812 ops,  123900 (avg:  140242) ops/sec, 10.96MB/sec (avg: 12.41MB/sec),  3.22 (avg:  2.85) msec latency
[RUN #1 35%, 124 secs]  8 threads:    17380672 ops,  124829 (avg:  140118) ops/sec, 11.04MB/sec (avg: 12.40MB/sec),  3.20 (avg:  2.85) msec latency
[RUN #1 35%, 125 secs]  8 threads:    17504515 ops,  123816 (avg:  139988) ops/sec, 10.96MB/sec (avg: 12.39MB/sec),  3.21 (avg:  2.85) msec latency
[RUN #1 35%, 126 secs]  8 threads:    17630609 ops,  126066 (avg:  139877) ops/sec, 11.15MB/sec (avg: 12.38MB/sec),  3.19 (avg:  2.85) msec latency
[RUN #1 36%, 127 secs]  8 threads:    17754986 ops,  124349 (avg:  139755) ops/sec, 11.00MB/sec (avg: 12.37MB/sec),  3.20 (avg:  2.86) msec latency
[RUN #1 36%, 128 secs]  8 threads:    17878080 ops,  123066 (avg:  139624) ops/sec, 10.89MB/sec (avg: 12.35MB/sec),  3.24 (avg:  2.86) msec latency
[RUN #1 36%, 129 secs]  8 threads:    18016430 ops,  138321 (avg:  139614) ops/sec, 12.24MB/sec (avg: 12.35MB/sec),  2.83 (avg:  2.86) msec latency
[RUN #1 36%, 130 secs]  8 threads:    18104152 ops,   87700 (avg:  139215) ops/sec, 7.76MB/sec (avg: 12.32MB/sec),  4.72 (avg:  2.87) msec latency
[RUN #1 37%, 131 secs]  8 threads:    18262628 ops,  158426 (avg:  139362) ops/sec, 14.02MB/sec (avg: 12.33MB/sec),  2.52 (avg:  2.87) msec latency
[RUN #1 37%, 132 secs]  8 threads:    18397695 ops,  135036 (avg:  139329) ops/sec, 11.95MB/sec (avg: 12.33MB/sec),  2.96 (avg:  2.87) msec latency
[RUN #1 37%, 133 secs]  8 threads:    18551507 ops,  153732 (avg:  139437) ops/sec, 13.60MB/sec (avg: 12.34MB/sec),  2.58 (avg:  2.86) msec latency
[RUN #1 37%, 134 secs]  8 threads:    18707435 ops,  155890 (avg:  139560) ops/sec, 13.79MB/sec (avg: 12.35MB/sec),  2.58 (avg:  2.86) msec latency
[RUN #1 38%, 135 secs]  8 threads:    18862636 ops,  155153 (avg:  139676) ops/sec, 13.73MB/sec (avg: 12.36MB/sec),  2.53 (avg:  2.86) msec latency
[RUN #1 38%, 136 secs]  8 threads:    19018319 ops,  155628 (avg:  139793) ops/sec, 13.77MB/sec (avg: 12.37MB/sec),  2.59 (avg:  2.86) msec latency
[RUN #1 38%, 137 secs]  8 threads:    19172450 ops,  154096 (avg:  139897) ops/sec, 13.63MB/sec (avg: 12.38MB/sec),  2.57 (avg:  2.85) msec latency
[RUN #1 39%, 138 secs]  8 threads:    19319027 ops,  146537 (avg:  139945) ops/sec, 12.97MB/sec (avg: 12.38MB/sec),  2.76 (avg:  2.85) msec latency
[RUN #1 39%, 139 secs]  8 threads:    19438189 ops,  119135 (avg:  139796) ops/sec, 10.54MB/sec (avg: 12.37MB/sec),  3.36 (avg:  2.86) msec latency
[RUN #1 39%, 140 secs]  8 threads:    19555527 ops,  117315 (avg:  139635) ops/sec, 10.38MB/sec (avg: 12.35MB/sec),  3.32 (avg:  2.86) msec latency
[RUN #1 39%, 141 secs]  8 threads:    19672856 ops,  117297 (avg:  139477) ops/sec, 10.38MB/sec (avg: 12.34MB/sec),  3.49 (avg:  2.86) msec latency
[RUN #1 40%, 142 secs]  8 threads:    19799815 ops,  126930 (avg:  139388) ops/sec, 11.23MB/sec (avg: 12.33MB/sec),  3.14 (avg:  2.87) msec latency
[RUN #1 40%, 143 secs]  8 threads:    19934287 ops,  134431 (avg:  139354) ops/sec, 11.89MB/sec (avg: 12.33MB/sec),  2.90 (avg:  2.87) msec latency
[RUN #1 40%, 144 secs]  8 threads:    20068652 ops,  134332 (avg:  139319) ops/sec, 11.89MB/sec (avg: 12.33MB/sec),  3.06 (avg:  2.87) msec latency
[RUN #1 40%, 145 secs]  8 threads:    20203993 ops,  135304 (avg:  139291) ops/sec, 11.97MB/sec (avg: 12.32MB/sec),  2.94 (avg:  2.87) msec latency
[RUN #1 41%, 146 secs]  8 threads:    20337619 ops,  133581 (avg:  139252) ops/sec, 11.82MB/sec (avg: 12.32MB/sec),  2.99 (avg:  2.87) msec latency
[RUN #1 41%, 147 secs]  8 threads:    20458224 ops,  120570 (avg:  139125) ops/sec, 10.67MB/sec (avg: 12.31MB/sec),  3.33 (avg:  2.87) msec latency
[RUN #1 41%, 148 secs]  8 threads:    20586043 ops,  127749 (avg:  139048) ops/sec, 11.30MB/sec (avg: 12.30MB/sec),  3.13 (avg:  2.87) msec latency
[RUN #1 41%, 149 secs]  8 threads:    20707181 ops,  121029 (avg:  138927) ops/sec, 10.71MB/sec (avg: 12.29MB/sec),  3.22 (avg:  2.87) msec latency
[RUN #1 42%, 150 secs]  8 threads:    20829883 ops,  122674 (avg:  138819) ops/sec, 10.85MB/sec (avg: 12.28MB/sec),  3.33 (avg:  2.88) msec latency
[RUN #1 42%, 151 secs]  8 threads:    20951168 ops,  121253 (avg:  138702) ops/sec, 10.73MB/sec (avg: 12.27MB/sec),  3.28 (avg:  2.88) msec latency
[RUN #1 42%, 152 secs]  8 threads:    21096813 ops,  145614 (avg:  138748) ops/sec, 12.88MB/sec (avg: 12.28MB/sec),  2.76 (avg:  2.88) msec latency
[RUN #1 42%, 153 secs]  8 threads:    21217818 ops,  120968 (avg:  138632) ops/sec, 10.70MB/sec (avg: 12.27MB/sec),  3.30 (avg:  2.88) msec latency
