Pseudo-terminal will not be allocated because stdin is not a terminal.

============== Configuration values: ==============
===================================================
Writing results to stdout
[RUN #1] Preparing benchmark client...
[RUN #1] Launching threads now...
[RUN #1 0%,   0 secs]  8 threads:      167065 ops,  169750 (avg:  169750) ops/sec, 15.87MB/sec (avg: 15.87MB/sec),  2.34 (avg:  2.34) msec latency
[RUN #1 4%,  12 secs]  8 threads:     1948651 ops,  156835 (avg:  150035) ops/sec, 14.68MB/sec (avg: 14.05MB/sec),  2.55 (avg:  2.66) msec latency
[RUN #1 4%,  13 secs]  8 threads:     2085272 ops,  136589 (avg:  149073) ops/sec, 12.79MB/sec (avg: 13.96MB/sec),  2.92 (avg:  2.68) msec latency
[RUN #1 4%,  14 secs]  8 threads:     2211189 ops,  125891 (avg:  147526) ops/sec, 11.78MB/sec (avg: 13.81MB/sec),  3.17 (avg:  2.71) msec latency
[RUN #1 5%,  15 secs]  8 threads:     2380696 ops,  169433 (avg:  148897) ops/sec, 15.86MB/sec (avg: 13.94MB/sec),  2.36 (avg:  2.68) msec latency
[RUN #1 5%,  16 secs]  8 threads:     2548954 ops,  168220 (avg:  150035) ops/sec, 15.74MB/sec (avg: 14.05MB/sec),  2.37 (avg:  2.66) msec latency
[RUN #1 5%,  17 secs]  8 threads:     2698298 ops,  149287 (avg:  149993) ops/sec, 13.98MB/sec (avg: 14.04MB/sec),  2.67 (avg:  2.66) msec latency
[RUN #1 6%,  18 secs]  8 threads:     2851648 ops,  153317 (avg:  150168) ops/sec, 14.35MB/sec (avg: 14.06MB/sec),  2.60 (avg:  2.66) msec latency
[RUN #1 6%,  19 secs]  8 threads:     2969648 ops,  117912 (avg:  148553) ops/sec, 11.04MB/sec (avg: 13.91MB/sec),  3.39 (avg:  2.69) msec latency
[RUN #1 6%,  20 secs]  8 threads:     3123159 ops,  153465 (avg:  148787) ops/sec, 14.37MB/sec (avg: 13.93MB/sec),  2.60 (avg:  2.68) msec latency
[RUN #1 7%,  21 secs]  8 threads:     3278242 ops,  154977 (avg:  149069) ops/sec, 14.51MB/sec (avg: 13.95MB/sec),  2.56 (avg:  2.68) msec latency
[RUN #1 7%,  22 secs]  8 threads:     3428496 ops,  150200 (avg:  149118) ops/sec, 14.06MB/sec (avg: 13.96MB/sec),  2.67 (avg:  2.68) msec latency
[RUN #1 7%,  23 secs]  8 threads:     3568308 ops,  139718 (avg:  148726) ops/sec, 13.08MB/sec (avg: 13.92MB/sec),  2.85 (avg:  2.68) msec latency
[RUN #1 7%,  24 secs]  8 threads:     3685459 ops,  117124 (avg:  147461) ops/sec, 10.97MB/sec (avg: 13.80MB/sec),  3.40 (avg:  2.71) msec latency
[RUN #1 8%,  25 secs]  8 threads:     3848904 ops,  163401 (avg:  148075) ops/sec, 15.30MB/sec (avg: 13.86MB/sec),  2.45 (avg:  2.70) msec latency
[RUN #1 8%,  26 secs]  8 threads:     4021501 ops,  172562 (avg:  148982) ops/sec, 16.15MB/sec (avg: 13.95MB/sec),  2.31 (avg:  2.68) msec latency
[RUN #1 8%,  27 secs]  8 threads:     4179294 ops,  157743 (avg:  149295) ops/sec, 14.77MB/sec (avg: 13.98MB/sec),  2.53 (avg:  2.67) msec latency
[RUN #1 9%,  28 secs]  8 threads:     4317446 ops,  138023 (avg:  148906) ops/sec, 12.92MB/sec (avg: 13.94MB/sec),  2.89 (avg:  2.68) msec latency
[RUN #1 9%,  29 secs]  8 threads:     4436741 ops,  119123 (avg:  147912) ops/sec, 11.15MB/sec (avg: 13.85MB/sec),  3.35 (avg:  2.70) msec latency
[RUN #1 9%,  30 secs]  8 threads:     4616946 ops,  180117 (avg:  148951) ops/sec, 16.86MB/sec (avg: 13.94MB/sec),  2.21 (avg:  2.68) msec latency
[RUN #1 10%,  31 secs]  8 threads:     4782333 ops,  165345 (avg:  149464) ops/sec, 15.48MB/sec (avg: 13.99MB/sec),  2.42 (avg:  2.67) msec latency
[RUN #1 10%,  32 secs]  8 threads:     4927721 ops,  145338 (avg:  149339) ops/sec, 13.61MB/sec (avg: 13.98MB/sec),  2.74 (avg:  2.67) msec latency
[RUN #1 10%,  33 secs]  8 threads:     5051174 ops,  123384 (avg:  148575) ops/sec, 11.55MB/sec (avg: 13.91MB/sec),  3.24 (avg:  2.69) msec latency
[RUN #1 10%,  34 secs]  8 threads:     5171464 ops,  120256 (avg:  147765) ops/sec, 11.26MB/sec (avg: 13.83MB/sec),  3.31 (avg:  2.70) msec latency
[RUN #1 11%,  35 secs]  8 threads:     5327079 ops,  155565 (avg:  147982) ops/sec, 14.57MB/sec (avg: 13.85MB/sec),  2.57 (avg:  2.70) msec latency
[RUN #1 11%,  36 secs]  8 threads:     5489037 ops,  161915 (avg:  148359) ops/sec, 15.16MB/sec (avg: 13.89MB/sec),  2.46 (avg:  2.69) msec latency
[RUN #1 11%,  37 secs]  8 threads:     5649778 ops,  160703 (avg:  148684) ops/sec, 15.04MB/sec (avg: 13.92MB/sec),  2.49 (avg:  2.68) msec latency
[RUN #1 12%,  38 secs]  8 threads:     5777929 ops,  128122 (avg:  148156) ops/sec, 12.00MB/sec (avg: 13.87MB/sec),  3.11 (avg:  2.69) msec latency
[RUN #1 12%,  39 secs]  8 threads:     5904008 ops,  125949 (avg:  147601) ops/sec, 11.79MB/sec (avg: 13.82MB/sec),  3.18 (avg:  2.70) msec latency
[RUN #1 12%,  40 secs]  8 threads:     6062782 ops,  158737 (avg:  147872) ops/sec, 14.86MB/sec (avg: 13.84MB/sec),  2.51 (avg:  2.70) msec latency
[RUN #1 12%,  42 secs]  8 threads:     6223964 ops,  161145 (avg:  148188) ops/sec, 15.08MB/sec (avg: 13.87MB/sec),  2.48 (avg:  2.69) msec latency
[RUN #1 13%,  43 secs]  8 threads:     6382604 ops,  158603 (avg:  148431) ops/sec, 14.86MB/sec (avg: 13.90MB/sec),  2.52 (avg:  2.69) msec latency
[RUN #1 13%,  44 secs]  8 threads:     6516490 ops,  133811 (avg:  148098) ops/sec, 12.53MB/sec (avg: 13.86MB/sec),  2.98 (avg:  2.70) msec latency
[RUN #1 13%,  45 secs]  8 threads:     6636594 ops,  120077 (avg:  147475) ops/sec, 11.25MB/sec (avg: 13.81MB/sec),  3.33 (avg:  2.71) msec latency
[RUN #1 14%,  46 secs]  8 threads:     6802208 ops,  165576 (avg:  147869) ops/sec, 15.51MB/sec (avg: 13.84MB/sec),  2.41 (avg:  2.70) msec latency
[RUN #1 14%,  47 secs]  8 threads:     6963750 ops,  160850 (avg:  148146) ops/sec, 15.06MB/sec (avg: 13.87MB/sec),  2.47 (avg:  2.69) msec latency
[RUN #1 14%,  48 secs]  8 threads:     7112328 ops,  148545 (avg:  148155) ops/sec, 13.90MB/sec (avg: 13.87MB/sec),  2.68 (avg:  2.69) msec latency
[RUN #1 14%,  49 secs]  8 threads:     7249364 ops,  137004 (avg:  147927) ops/sec, 12.83MB/sec (avg: 13.85MB/sec),  2.92 (avg:  2.70) msec latency
[RUN #1 15%,  50 secs]  8 threads:     7368521 ops,  119129 (avg:  147351) ops/sec, 11.15MB/sec (avg: 13.79MB/sec),  3.35 (avg:  2.71) msec latency
[RUN #1 15%,  51 secs]  8 threads:     7529004 ops,  160444 (avg:  147608) ops/sec, 15.04MB/sec (avg: 13.82MB/sec),  2.49 (avg:  2.70) msec latency
[RUN #1 15%,  52 secs]  8 threads:     7694165 ops,  164986 (avg:  147942) ops/sec, 15.44MB/sec (avg: 13.85MB/sec),  2.43 (avg:  2.70) msec latency
[RUN #1 16%,  53 secs]  8 threads:     7846051 ops,  151853 (avg:  148016) ops/sec, 14.22MB/sec (avg: 13.86MB/sec),  2.63 (avg:  2.70) msec latency
[RUN #1 16%,  54 secs]  8 threads:     7982262 ops,  136178 (avg:  147797) ops/sec, 12.75MB/sec (avg: 13.84MB/sec),  2.93 (avg:  2.70) msec latency
[RUN #1 16%,  55 secs]  8 threads:     8109206 ops,  126915 (avg:  147417) ops/sec, 11.89MB/sec (avg: 13.80MB/sec),  3.13 (avg:  2.71) msec latency
[RUN #1 17%,  56 secs]  8 threads:     8265669 ops,  156428 (avg:  147578) ops/sec, 14.64MB/sec (avg: 13.82MB/sec),  2.56 (avg:  2.70) msec latency
[RUN #1 17%,  57 secs]  8 threads:     8422769 ops,  157059 (avg:  147744) ops/sec, 14.70MB/sec (avg: 13.83MB/sec),  2.53 (avg:  2.70) msec latency
[RUN #1 17%,  58 secs]  8 threads:     8567710 ops,  144912 (avg:  147696) ops/sec, 13.57MB/sec (avg: 13.83MB/sec),  2.76 (avg:  2.70) msec latency
[RUN #1 17%,  59 secs]  8 threads:     8700663 ops,  132919 (avg:  147445) ops/sec, 12.45MB/sec (avg: 13.80MB/sec),  3.00 (avg:  2.71) msec latency
[RUN #1 18%,  60 secs]  8 threads:     8826953 ops,  126252 (avg:  147092) ops/sec, 11.83MB/sec (avg: 13.77MB/sec),  3.16 (avg:  2.71) msec latency
[RUN #1 18%,  61 secs]  8 threads:     8987369 ops,  160315 (avg:  147309) ops/sec, 15.01MB/sec (avg: 13.79MB/sec),  2.49 (avg:  2.71) msec latency
[RUN #1 18%,  62 secs]  8 threads:     9146689 ops,  159283 (avg:  147502) ops/sec, 14.91MB/sec (avg: 13.81MB/sec),  2.50 (avg:  2.71) msec latency
[RUN #1 19%,  63 secs]  8 threads:     9295732 ops,  149009 (avg:  147526) ops/sec, 13.95MB/sec (avg: 13.81MB/sec),  2.70 (avg:  2.71) msec latency
[RUN #1 19%,  64 secs]  8 threads:     9431906 ops,  136140 (avg:  147348) ops/sec, 12.74MB/sec (avg: 13.79MB/sec),  2.92 (avg:  2.71) msec latency
[RUN #1 19%,  65 secs]  8 threads:     9551241 ops,  119308 (avg:  146916) ops/sec, 11.17MB/sec (avg: 13.75MB/sec),  3.32 (avg:  2.72) msec latency
[RUN #1 19%,  66 secs]  8 threads:     9658445 ops,  107176 (avg:  146314) ops/sec, 10.04MB/sec (avg: 13.70MB/sec),  3.80 (avg:  2.73) msec latency
[RUN #1 20%,  67 secs]  8 threads:     9813262 ops,  154782 (avg:  146441) ops/sec, 14.50MB/sec (avg: 13.71MB/sec),  2.55 (avg:  2.73) msec latency
[RUN #1 20%,  68 secs]  8 threads:     9960912 ops,  147619 (avg:  146458) ops/sec, 13.81MB/sec (avg: 13.71MB/sec),  2.71 (avg:  2.73) msec latency
[RUN #1 20%,  69 secs]  8 threads:    10096031 ops,  135088 (avg:  146293) ops/sec, 12.64MB/sec (avg: 13.70MB/sec),  2.95 (avg:  2.73) msec latency
[RUN #1 20%,  70 secs]  8 threads:    10216441 ops,  120384 (avg:  145923) ops/sec, 11.27MB/sec (avg: 13.66MB/sec),  3.32 (avg:  2.74) msec latency
[RUN #1 21%,  71 secs]  8 threads:    10389572 ops,  173092 (avg:  146306) ops/sec, 16.20MB/sec (avg: 13.70MB/sec),  2.31 (avg:  2.73) msec latency
[RUN #1 21%,  72 secs]  8 threads:    10546382 ops,  156762 (avg:  146451) ops/sec, 14.68MB/sec (avg: 13.71MB/sec),  2.54 (avg:  2.73) msec latency
[RUN #1 21%,  73 secs]  8 threads:    10695400 ops,  148976 (avg:  146486) ops/sec, 13.94MB/sec (avg: 13.71MB/sec),  2.68 (avg:  2.72) msec latency
[RUN #1 22%,  74 secs]  8 threads:    10830894 ops,  135460 (avg:  146337) ops/sec, 12.68MB/sec (avg: 13.70MB/sec),  2.95 (avg:  2.73) msec latency
[RUN #1 22%,  75 secs]  8 threads:    10948760 ops,  117839 (avg:  145957) ops/sec, 11.03MB/sec (avg: 13.66MB/sec),  3.38 (avg:  2.73) msec latency
[RUN #1 22%,  76 secs]  8 threads:    11091863 ops,  143061 (avg:  145918) ops/sec, 13.39MB/sec (avg: 13.66MB/sec),  2.81 (avg:  2.74) msec latency
[RUN #1 22%,  77 secs]  8 threads:    11242260 ops,  149722 (avg:  145968) ops/sec, 14.02MB/sec (avg: 13.66MB/sec),  2.65 (avg:  2.73) msec latency
[RUN #1 23%,  78 secs]  8 threads:    11392226 ops,  149909 (avg:  146019) ops/sec, 14.03MB/sec (avg: 13.67MB/sec),  2.70 (avg:  2.73) msec latency
[RUN #1 23%,  79 secs]  8 threads:    11512836 ops,  120583 (avg:  145697) ops/sec, 11.29MB/sec (avg: 13.64MB/sec),  3.30 (avg:  2.74) msec latency
[RUN #1 23%,  80 secs]  8 threads:    11640678 ops,  127812 (avg:  145473) ops/sec, 11.97MB/sec (avg: 13.62MB/sec),  3.09 (avg:  2.74) msec latency
[RUN #1 24%,  81 secs]  8 threads:    11791856 ops,  151144 (avg:  145543) ops/sec, 14.16MB/sec (avg: 13.63MB/sec),  2.66 (avg:  2.74) msec latency
[RUN #1 24%,  82 secs]  8 threads:    11947698 ops,  155803 (avg:  145668) ops/sec, 14.58MB/sec (avg: 13.64MB/sec),  2.56 (avg:  2.74) msec latency
[RUN #1 24%,  83 secs]  8 threads:    12097551 ops,  149813 (avg:  145718) ops/sec, 14.03MB/sec (avg: 13.64MB/sec),  2.65 (avg:  2.74) msec latency
[RUN #1 24%,  84 secs]  8 threads:    12232886 ops,  135304 (avg:  145594) ops/sec, 12.67MB/sec (avg: 13.63MB/sec),  2.97 (avg:  2.74) msec latency
[RUN #1 25%,  85 secs]  8 threads:    12350339 ops,  117422 (avg:  145263) ops/sec, 10.99MB/sec (avg: 13.60MB/sec),  3.39 (avg:  2.75) msec latency
[RUN #1 25%,  86 secs]  8 threads:    12503375 ops,  153005 (avg:  145353) ops/sec, 14.33MB/sec (avg: 13.61MB/sec),  2.61 (avg:  2.75) msec latency
[RUN #1 25%,  87 secs]  8 threads:    12664926 ops,  161514 (avg:  145539) ops/sec, 15.12MB/sec (avg: 13.62MB/sec),  2.48 (avg:  2.74) msec latency
[RUN #1 26%,  88 secs]  8 threads:    12815828 ops,  150873 (avg:  145599) ops/sec, 14.13MB/sec (avg: 13.63MB/sec),  2.65 (avg:  2.74) msec latency
[RUN #1 26%,  89 secs]  8 threads:    12954614 ops,  138754 (avg:  145522) ops/sec, 12.99MB/sec (avg: 13.62MB/sec),  2.86 (avg:  2.74) msec latency
[RUN #1 26%,  90 secs]  8 threads:    13073193 ops,  118554 (avg:  145223) ops/sec, 11.11MB/sec (avg: 13.60MB/sec),  3.38 (avg:  2.75) msec latency
[RUN #1 26%,  91 secs]  8 threads:    13240002 ops,  166770 (avg:  145459) ops/sec, 15.61MB/sec (avg: 13.62MB/sec),  2.39 (avg:  2.74) msec latency
[RUN #1 27%,  92 secs]  8 threads:    13410266 ops,  170144 (avg:  145728) ops/sec, 15.93MB/sec (avg: 13.64MB/sec),  2.35 (avg:  2.74) msec latency
[RUN #1 27%,  93 secs]  8 threads:    13557057 ops,  146749 (avg:  145739) ops/sec, 13.74MB/sec (avg: 13.64MB/sec),  2.72 (avg:  2.74) msec latency
[RUN #1 27%,  94 secs]  8 threads:    13686148 ops,  129065 (avg:  145561) ops/sec, 12.08MB/sec (avg: 13.63MB/sec),  3.09 (avg:  2.74) msec latency
[RUN #1 28%,  95 secs]  8 threads:    13794575 ops,  108400 (avg:  145170) ops/sec, 10.15MB/sec (avg: 13.59MB/sec),  3.69 (avg:  2.75) msec latency
[RUN #1 28%,  96 secs]  8 threads:    13948668 ops,  154058 (avg:  145263) ops/sec, 14.42MB/sec (avg: 13.60MB/sec),  2.62 (avg:  2.75) msec latency
[RUN #1 28%,  97 secs]  8 threads:    14103951 ops,  155239 (avg:  145366) ops/sec, 14.54MB/sec (avg: 13.61MB/sec),  2.57 (avg:  2.75) msec latency
[RUN #1 29%,  98 secs]  8 threads:    14261711 ops,  157715 (avg:  145492) ops/sec, 14.77MB/sec (avg: 13.62MB/sec),  2.50 (avg:  2.74) msec latency
[RUN #1 29%,  99 secs]  8 threads:    14399316 ops,  137575 (avg:  145412) ops/sec, 12.88MB/sec (avg: 13.61MB/sec),  2.92 (avg:  2.75) msec latency
[RUN #1 29%, 100 secs]  8 threads:    14515933 ops,  116593 (avg:  145124) ops/sec, 10.92MB/sec (avg: 13.59MB/sec),  3.42 (avg:  2.75) msec latency
[RUN #1 29%, 101 secs]  8 threads:    14661562 ops,  145590 (avg:  145128) ops/sec, 13.64MB/sec (avg: 13.59MB/sec),  2.73 (avg:  2.75) msec latency
[RUN #1 30%, 102 secs]  8 threads:    14825389 ops,  163796 (avg:  145311) ops/sec, 15.34MB/sec (avg: 13.60MB/sec),  2.44 (avg:  2.75) msec latency
[RUN #1 30%, 103 secs]  8 threads:    14972650 ops,  147224 (avg:  145330) ops/sec, 13.77MB/sec (avg: 13.61MB/sec),  2.70 (avg:  2.75) msec latency
[RUN #1 30%, 104 secs]  8 threads:    15101494 ops,  128817 (avg:  145171) ops/sec, 12.06MB/sec (avg: 13.59MB/sec),  3.10 (avg:  2.75) msec latency
[RUN #1 30%, 105 secs]  8 threads:    15219285 ops,  117766 (avg:  144910) ops/sec, 11.02MB/sec (avg: 13.57MB/sec),  3.40 (avg:  2.75) msec latency
[RUN #1 31%, 106 secs]  8 threads:    15376939 ops,  157616 (avg:  145030) ops/sec, 14.76MB/sec (avg: 13.58MB/sec),  2.53 (avg:  2.75) msec latency
[RUN #1 31%, 107 secs]  8 threads:    15530414 ops,  153419 (avg:  145108) ops/sec, 14.36MB/sec (avg: 13.58MB/sec),  2.62 (avg:  2.75) msec latency
[RUN #1 31%, 108 secs]  8 threads:    15673790 ops,  143342 (avg:  145092) ops/sec, 13.43MB/sec (avg: 13.58MB/sec),  2.77 (avg:  2.75) msec latency
[RUN #1 32%, 109 secs]  8 threads:    15804103 ops,  130281 (avg:  144956) ops/sec, 12.19MB/sec (avg: 13.57MB/sec),  3.07 (avg:  2.75) msec latency
[RUN #1 32%, 110 secs]  8 threads:    15917784 ops,  113656 (avg:  144672) ops/sec, 10.64MB/sec (avg: 13.54MB/sec),  3.56 (avg:  2.76) msec latency
[RUN #1 32%, 111 secs]  8 threads:    16070346 ops,  152527 (avg:  144742) ops/sec, 14.28MB/sec (avg: 13.55MB/sec),  2.57 (avg:  2.76) msec latency
[RUN #1 32%, 112 secs]  8 threads:    16211670 ops,  141295 (avg:  144712) ops/sec, 13.22MB/sec (avg: 13.55MB/sec),  2.83 (avg:  2.76) msec latency
[RUN #1 33%, 113 secs]  8 threads:    16358212 ops,  146497 (avg:  144727) ops/sec, 13.72MB/sec (avg: 13.55MB/sec),  2.73 (avg:  2.76) msec latency
[RUN #1 33%, 114 secs]  8 threads:    16496653 ops,  138401 (avg:  144672) ops/sec, 12.95MB/sec (avg: 13.54MB/sec),  2.93 (avg:  2.76) msec latency
[RUN #1 33%, 115 secs]  8 threads:    16607974 ops,  111294 (avg:  144382) ops/sec, 10.42MB/sec (avg: 13.52MB/sec),  3.55 (avg:  2.76) msec latency
[RUN #1 33%, 116 secs]  8 threads:    16744841 ops,  136831 (avg:  144316) ops/sec, 12.81MB/sec (avg: 13.51MB/sec),  2.96 (avg:  2.77) msec latency
[RUN #1 34%, 117 secs]  8 threads:    16902530 ops,  157654 (avg:  144430) ops/sec, 14.75MB/sec (avg: 13.52MB/sec),  2.50 (avg:  2.76) msec latency
[RUN #1 34%, 118 secs]  8 threads:    17044965 ops,  142403 (avg:  144413) ops/sec, 13.33MB/sec (avg: 13.52MB/sec),  2.83 (avg:  2.76) msec latency
[RUN #1 34%, 119 secs]  8 threads:    17173849 ops,  128843 (avg:  144282) ops/sec, 12.06MB/sec (avg: 13.51MB/sec),  3.10 (avg:  2.77) msec latency
[RUN #1 35%, 120 secs]  8 threads:    17296476 ops,  122593 (avg:  144102) ops/sec, 11.48MB/sec (avg: 13.49MB/sec),  3.26 (avg:  2.77) msec latency
[RUN #1 35%, 121 secs]  8 threads:    17454912 ops,  158400 (avg:  144220) ops/sec, 14.83MB/sec (avg: 13.50MB/sec),  2.53 (avg:  2.77) msec latency
[RUN #1 35%, 122 secs]  8 threads:    17611173 ops,  156224 (avg:  144318) ops/sec, 14.62MB/sec (avg: 13.51MB/sec),  2.52 (avg:  2.77) msec latency
[RUN #1 36%, 123 secs]  8 threads:    17759212 ops,  148003 (avg:  144348) ops/sec, 13.85MB/sec (avg: 13.51MB/sec),  2.74 (avg:  2.77) msec latency
[RUN #1 36%, 124 secs]  8 threads:    17880833 ops,  121593 (avg:  144165) ops/sec, 11.38MB/sec (avg: 13.50MB/sec),  3.28 (avg:  2.77) msec latency
[RUN #1 36%, 125 secs]  8 threads:    17995813 ops,  114953 (avg:  143931) ops/sec, 10.76MB/sec (avg: 13.47MB/sec),  3.46 (avg:  2.77) msec latency
[RUN #1 36%, 126 secs]  8 threads:    18146469 ops,  150617 (avg:  143984) ops/sec, 14.10MB/sec (avg: 13.48MB/sec),  2.67 (avg:  2.77) msec latency
[RUN #1 37%, 127 secs]  8 threads:    18313500 ops,  166978 (avg:  144165) ops/sec, 15.62MB/sec (avg: 13.50MB/sec),  2.36 (avg:  2.77) msec latency
[RUN #1 37%, 128 secs]  8 threads:    18466307 ops,  152769 (avg:  144232) ops/sec, 14.29MB/sec (avg: 13.50MB/sec),  2.59 (avg:  2.77) msec latency
[RUN #1 37%, 129 secs]  8 threads:    18584324 ops,  117991 (avg:  144029) ops/sec, 11.04MB/sec (avg: 13.48MB/sec),  3.30 (avg:  2.77) msec latency
[RUN #1 37%, 130 secs]  8 threads:    18652561 ops,   68218 (avg:  143446) ops/sec, 6.39MB/sec (avg: 13.43MB/sec),  6.04 (avg:  2.78) msec latency
[RUN #1 38%, 131 secs]  8 threads:    18811797 ops,  159200 (avg:  143566) ops/sec, 14.91MB/sec (avg: 13.44MB/sec),  2.52 (avg:  2.78) msec latency
[RUN #1 38%, 132 secs]  8 threads:    18967731 ops,  155895 (avg:  143659) ops/sec, 14.59MB/sec (avg: 13.45MB/sec),  2.56 (avg:  2.78) msec latency
[RUN #1 38%, 133 secs]  8 threads:    19132537 ops,  164770 (avg:  143818) ops/sec, 15.42MB/sec (avg: 13.46MB/sec),  2.42 (avg:  2.78) msec latency
[RUN #1 39%, 134 secs]  8 threads:    19267555 ops,  134984 (avg:  143752) ops/sec, 12.63MB/sec (avg: 13.46MB/sec),  2.95 (avg:  2.78) msec latency
[RUN #1 39%, 135 secs]  8 threads:    19394562 ops,  126973 (avg:  143628) ops/sec, 11.88MB/sec (avg: 13.45MB/sec),  3.15 (avg:  2.78) msec latency
[RUN #1 39%, 136 secs]  8 threads:    19547856 ops,  153249 (avg:  143699) ops/sec, 14.34MB/sec (avg: 13.45MB/sec),  2.61 (avg:  2.78) msec latency
[RUN #1 39%, 137 secs]  8 threads:    19699375 ops,  151487 (avg:  143756) ops/sec, 14.18MB/sec (avg: 13.46MB/sec),  2.63 (avg:  2.78) msec latency
[RUN #1 40%, 138 secs]  8 threads:    19852862 ops,  153452 (avg:  143826) ops/sec, 14.37MB/sec (avg: 13.46MB/sec),  2.56 (avg:  2.78) msec latency
[RUN #1 40%, 139 secs]  8 threads:    19972825 ops,  119928 (avg:  143654) ops/sec, 11.22MB/sec (avg: 13.45MB/sec),  3.38 (avg:  2.78) msec latency
[RUN #1 40%, 140 secs]  8 threads:    20090483 ops,  117631 (avg:  143468) ops/sec, 11.01MB/sec (avg: 13.43MB/sec),  3.36 (avg:  2.78) msec latency
[RUN #1 40%, 141 secs]  8 threads:    20243161 ops,  152646 (avg:  143533) ops/sec, 14.28MB/sec (avg: 13.44MB/sec),  2.60 (avg:  2.78) msec latency
[RUN #1 41%, 142 secs]  8 threads:    20394551 ops,  151358 (avg:  143588) ops/sec, 14.16MB/sec (avg: 13.44MB/sec),  2.69 (avg:  2.78) msec latency
[RUN #1 41%, 143 secs]  8 threads:    20549996 ops,  155397 (avg:  143671) ops/sec, 14.54MB/sec (avg: 13.45MB/sec),  2.57 (avg:  2.78) msec latency
[RUN #1 41%, 144 secs]  8 threads:    20675956 ops,  125937 (avg:  143548) ops/sec, 11.79MB/sec (avg: 13.44MB/sec),  3.15 (avg:  2.78) msec latency
[RUN #1 42%, 145 secs]  8 threads:    20780693 ops,  104706 (avg:  143280) ops/sec, 9.80MB/sec (avg: 13.41MB/sec),  3.82 (avg:  2.79) msec latency
[RUN #1 42%, 146 secs]  8 threads:    20928805 ops,  148076 (avg:  143313) ops/sec, 13.87MB/sec (avg: 13.42MB/sec),  2.71 (avg:  2.79) msec latency
[RUN #1 42%, 147 secs]  8 threads:    21077801 ops,  148957 (avg:  143351) ops/sec, 13.94MB/sec (avg: 13.42MB/sec),  2.64 (avg:  2.78) msec latency
[RUN #1 42%, 148 secs]  8 threads:    21227620 ops,  149790 (avg:  143395) ops/sec, 14.03MB/sec (avg: 13.42MB/sec),  2.70 (avg:  2.78) msec latency
[RUN #1 43%, 149 secs]  8 threads:    21363210 ops,  135559 (avg:  143342) ops/sec, 12.69MB/sec (avg: 13.42MB/sec),  2.95 (avg:  2.79) msec latency
[RUN #1 43%, 150 secs]  8 threads:    21485921 ops,  122681 (avg:  143204) ops/sec, 11.49MB/sec (avg: 13.41MB/sec),  3.24 (avg:  2.79) msec latency
[RUN #1 43%, 151 secs]  8 threads:    21640526 ops,  154562 (avg:  143279) ops/sec, 14.47MB/sec (avg: 13.41MB/sec),  2.57 (avg:  2.79) msec latency
[RUN #1 44%, 152 secs]  8 threads:    21796507 ops,  155943 (avg:  143363) ops/sec, 14.60MB/sec (avg: 13.42MB/sec),  2.53 (avg:  2.78) msec latency
