============== Configuration values: ==============
===================================================
Writing results to stdout
[RUN #1] Preparing benchmark client...
[RUN #1] Launching threads now...
[RUN #1 0%,   0 secs]  8 threads:      127132 ops,  128747 (avg:  128747) ops/sec, 11.39MB/sec (avg: 11.39MB/sec),  3.10 (avg:  3.10) msec latency
[RUN #1 13%,  52 secs]  8 threads:     6681257 ops,  167750 (avg:  128470) ops/sec, 14.84MB/sec (avg: 11.37MB/sec),  2.38 (avg:  3.11) msec latency
[RUN #1 14%,  53 secs]  8 threads:     6835769 ops,  154478 (avg:  128961) ops/sec, 13.67MB/sec (avg: 11.41MB/sec),  2.58 (avg:  3.10) msec latency
[RUN #1 14%,  54 secs]  8 threads:     6961846 ops,  126049 (avg:  128907) ops/sec, 11.15MB/sec (avg: 11.41MB/sec),  3.17 (avg:  3.10) msec latency
[RUN #1 14%,  55 secs]  8 threads:     7086260 ops,  124387 (avg:  128825) ops/sec, 11.01MB/sec (avg: 11.40MB/sec),  3.21 (avg:  3.10) msec latency
[RUN #1 14%,  56 secs]  8 threads:     7211056 ops,  124767 (avg:  128753) ops/sec, 11.04MB/sec (avg: 11.39MB/sec),  3.20 (avg:  3.10) msec latency
[RUN #1 15%,  57 secs]  8 threads:     7335449 ops,  124365 (avg:  128676) ops/sec, 11.00MB/sec (avg: 11.39MB/sec),  3.22 (avg:  3.10) msec latency
[RUN #1 15%,  58 secs]  8 threads:     7458944 ops,  123471 (avg:  128586) ops/sec, 10.92MB/sec (avg: 11.38MB/sec),  3.24 (avg:  3.11) msec latency
[RUN #1 15%,  59 secs]  8 threads:     7581896 ops,  122924 (avg:  128490) ops/sec, 10.88MB/sec (avg: 11.37MB/sec),  3.25 (avg:  3.11) msec latency
[RUN #1 15%,  60 secs]  8 threads:     7730695 ops,  148759 (avg:  128828) ops/sec, 13.16MB/sec (avg: 11.40MB/sec),  2.68 (avg:  3.10) msec latency
[RUN #1 16%,  61 secs]  8 threads:     7888666 ops,  157934 (avg:  129305) ops/sec, 13.97MB/sec (avg: 11.44MB/sec),  2.53 (avg:  3.09) msec latency
[RUN #1 16%,  62 secs]  8 threads:     8038521 ops,  149822 (avg:  129636) ops/sec, 13.26MB/sec (avg: 11.47MB/sec),  2.67 (avg:  3.08) msec latency
[RUN #1 16%,  63 secs]  8 threads:     8167437 ops,  128884 (avg:  129624) ops/sec, 11.40MB/sec (avg: 11.47MB/sec),  3.10 (avg:  3.08) msec latency
[RUN #1 17%,  64 secs]  8 threads:     8301893 ops,  134425 (avg:  129699) ops/sec, 11.89MB/sec (avg: 11.48MB/sec),  2.97 (avg:  3.08) msec latency
[RUN #1 17%,  65 secs]  8 threads:     8441078 ops,  139156 (avg:  129844) ops/sec, 12.31MB/sec (avg: 11.49MB/sec),  2.85 (avg:  3.08) msec latency
[RUN #1 17%,  66 secs]  8 threads:     8560195 ops,  119073 (avg:  129681) ops/sec, 10.54MB/sec (avg: 11.47MB/sec),  3.41 (avg:  3.08) msec latency
[RUN #1 17%,  67 secs]  8 threads:     8718271 ops,  158038 (avg:  130104) ops/sec, 13.98MB/sec (avg: 11.51MB/sec),  2.50 (avg:  3.07) msec latency
[RUN #1 18%,  68 secs]  8 threads:     8856683 ops,  138378 (avg:  130226) ops/sec, 12.24MB/sec (avg: 11.52MB/sec),  2.88 (avg:  3.07) msec latency
[RUN #1 18%,  69 secs]  8 threads:     8982616 ops,  125904 (avg:  130164) ops/sec, 11.14MB/sec (avg: 11.52MB/sec),  3.18 (avg:  3.07) msec latency
[RUN #1 18%,  70 secs]  8 threads:     9110883 ops,  128238 (avg:  130136) ops/sec, 11.35MB/sec (avg: 11.51MB/sec),  3.11 (avg:  3.07) msec latency
[RUN #1 18%,  71 secs]  8 threads:     9237701 ops,  126785 (avg:  130089) ops/sec, 11.22MB/sec (avg: 11.51MB/sec),  3.15 (avg:  3.07) msec latency
[RUN #1 19%,  72 secs]  8 threads:     9373157 ops,  135422 (avg:  130163) ops/sec, 11.98MB/sec (avg: 11.52MB/sec),  2.95 (avg:  3.07) msec latency
[RUN #1 19%,  73 secs]  8 threads:     9503260 ops,  130075 (avg:  130162) ops/sec, 11.51MB/sec (avg: 11.52MB/sec),  3.07 (avg:  3.07) msec latency
[RUN #1 19%,  74 secs]  8 threads:     9658766 ops,  155468 (avg:  130504) ops/sec, 13.76MB/sec (avg: 11.55MB/sec),  2.57 (avg:  3.06) msec latency
[RUN #1 20%,  75 secs]  8 threads:     9821309 ops,  162500 (avg:  130930) ops/sec, 14.38MB/sec (avg: 11.58MB/sec),  2.46 (avg:  3.05) msec latency
[RUN #1 20%,  76 secs]  8 threads:     9969436 ops,  148092 (avg:  131156) ops/sec, 13.10MB/sec (avg: 11.60MB/sec),  2.70 (avg:  3.04) msec latency
[RUN #1 20%,  77 secs]  8 threads:    10090070 ops,  120605 (avg:  131019) ops/sec, 10.67MB/sec (avg: 11.59MB/sec),  3.30 (avg:  3.05) msec latency
[RUN #1 20%,  78 secs]  8 threads:    10210741 ops,  120643 (avg:  130886) ops/sec, 10.67MB/sec (avg: 11.58MB/sec),  3.33 (avg:  3.05) msec latency
[RUN #1 21%,  79 secs]  8 threads:    10334381 ops,  123612 (avg:  130794) ops/sec, 10.94MB/sec (avg: 11.57MB/sec),  3.23 (avg:  3.05) msec latency
[RUN #1 21%,  80 secs]  8 threads:    10457628 ops,  123221 (avg:  130699) ops/sec, 10.90MB/sec (avg: 11.56MB/sec),  3.24 (avg:  3.06) msec latency
[RUN #1 21%,  81 secs]  8 threads:    10580964 ops,  123308 (avg:  130608) ops/sec, 10.91MB/sec (avg: 11.56MB/sec),  3.24 (avg:  3.06) msec latency
[RUN #1 21%,  82 secs]  8 threads:    10705413 ops,  124329 (avg:  130531) ops/sec, 11.00MB/sec (avg: 11.55MB/sec),  3.21 (avg:  3.06) msec latency
[RUN #1 22%,  83 secs]  8 threads:    10829483 ops,  124042 (avg:  130453) ops/sec, 10.97MB/sec (avg: 11.54MB/sec),  3.22 (avg:  3.06) msec latency
[RUN #1 22%,  84 secs]  8 threads:    10951642 ops,  122133 (avg:  130354) ops/sec, 10.81MB/sec (avg: 11.53MB/sec),  3.27 (avg:  3.06) msec latency
[RUN #1 22%,  85 secs]  8 threads:    11071757 ops,  120091 (avg:  130233) ops/sec, 10.63MB/sec (avg: 11.52MB/sec),  3.33 (avg:  3.07) msec latency
[RUN #1 22%,  86 secs]  8 threads:    11192717 ops,  120930 (avg:  130125) ops/sec, 10.70MB/sec (avg: 11.51MB/sec),  3.30 (avg:  3.07) msec latency
[RUN #1 23%,  87 secs]  8 threads:    11314849 ops,  122100 (avg:  130033) ops/sec, 10.80MB/sec (avg: 11.51MB/sec),  3.27 (avg:  3.07) msec latency
[RUN #1 23%,  88 secs]  8 threads:    11437278 ops,  122403 (avg:  129946) ops/sec, 10.83MB/sec (avg: 11.50MB/sec),  3.26 (avg:  3.07) msec latency
[RUN #1 23%,  89 secs]  8 threads:    11559139 ops,  121834 (avg:  129855) ops/sec, 10.78MB/sec (avg: 11.49MB/sec),  3.29 (avg:  3.08) msec latency
[RUN #1 23%,  90 secs]  8 threads:    11718197 ops,  158519 (avg:  130175) ops/sec, 14.03MB/sec (avg: 11.52MB/sec),  2.51 (avg:  3.07) msec latency
[RUN #1 24%,  91 secs]  8 threads:    11884452 ops,  166220 (avg:  130571) ops/sec, 14.71MB/sec (avg: 11.55MB/sec),  2.40 (avg:  3.06) msec latency
[RUN #1 24%,  92 secs]  8 threads:    12009802 ops,  125321 (avg:  130514) ops/sec, 11.09MB/sec (avg: 11.55MB/sec),  3.19 (avg:  3.06) msec latency
[RUN #1 24%,  93 secs]  8 threads:    12126771 ops,  116945 (avg:  130368) ops/sec, 10.35MB/sec (avg: 11.53MB/sec),  3.42 (avg:  3.06) msec latency
[RUN #1 25%,  94 secs]  8 threads:    12273605 ops,  146805 (avg:  130543) ops/sec, 12.99MB/sec (avg: 11.55MB/sec),  2.72 (avg:  3.06) msec latency
[RUN #1 25%,  95 secs]  8 threads:    12411774 ops,  138136 (avg:  130623) ops/sec, 12.22MB/sec (avg: 11.56MB/sec),  2.90 (avg:  3.06) msec latency
[RUN #1 25%,  96 secs]  8 threads:    12542237 ops,  130437 (avg:  130621) ops/sec, 11.54MB/sec (avg: 11.56MB/sec),  3.06 (avg:  3.06) msec latency
[RUN #1 25%,  97 secs]  8 threads:    12669846 ops,  127578 (avg:  130589) ops/sec, 11.29MB/sec (avg: 11.55MB/sec),  3.13 (avg:  3.06) msec latency
[RUN #1 26%,  98 secs]  8 threads:    12799201 ops,  129327 (avg:  130576) ops/sec, 11.44MB/sec (avg: 11.55MB/sec),  3.09 (avg:  3.06) msec latency
[RUN #1 26%,  99 secs]  8 threads:    12925312 ops,  126084 (avg:  130531) ops/sec, 11.16MB/sec (avg: 11.55MB/sec),  3.17 (avg:  3.06) msec latency
[RUN #1 26%, 100 secs]  8 threads:    13054616 ops,  129165 (avg:  130517) ops/sec, 11.43MB/sec (avg: 11.55MB/sec),  3.10 (avg:  3.06) msec latency
[RUN #1 26%, 101 secs]  8 threads:    13181751 ops,  127102 (avg:  130484) ops/sec, 11.25MB/sec (avg: 11.55MB/sec),  3.14 (avg:  3.06) msec latency
[RUN #1 27%, 102 secs]  8 threads:    13307685 ops,  125906 (avg:  130439) ops/sec, 11.14MB/sec (avg: 11.54MB/sec),  3.17 (avg:  3.06) msec latency
[RUN #1 27%, 103 secs]  8 threads:    13435913 ops,  128198 (avg:  130417) ops/sec, 11.34MB/sec (avg: 11.54MB/sec),  3.12 (avg:  3.06) msec latency
[RUN #1 27%, 104 secs]  8 threads:    13564657 ops,  128712 (avg:  130401) ops/sec, 11.39MB/sec (avg: 11.54MB/sec),  3.10 (avg:  3.06) msec latency
[RUN #1 27%, 105 secs]  8 threads:    13684362 ops,  119679 (avg:  130298) ops/sec, 10.59MB/sec (avg: 11.53MB/sec),  3.33 (avg:  3.06) msec latency
[RUN #1 28%, 106 secs]  8 threads:    13802821 ops,  117994 (avg:  130182) ops/sec, 10.44MB/sec (avg: 11.52MB/sec),  3.38 (avg:  3.07) msec latency
[RUN #1 28%, 107 secs]  8 threads:    13922233 ops,  119376 (avg:  130081) ops/sec, 10.56MB/sec (avg: 11.51MB/sec),  3.36 (avg:  3.07) msec latency
[RUN #1 28%, 108 secs]  8 threads:    14040910 ops,  118654 (avg:  129975) ops/sec, 10.50MB/sec (avg: 11.50MB/sec),  3.35 (avg:  3.07) msec latency
[RUN #1 28%, 109 secs]  8 threads:    14158375 ops,  117416 (avg:  129860) ops/sec, 10.39MB/sec (avg: 11.49MB/sec),  3.39 (avg:  3.08) msec latency
[RUN #1 29%, 110 secs]  8 threads:    14274464 ops,  116061 (avg:  129734) ops/sec, 10.27MB/sec (avg: 11.48MB/sec),  3.45 (avg:  3.08) msec latency
[RUN #1 29%, 111 secs]  8 threads:    14390837 ops,  116347 (avg:  129614) ops/sec, 10.29MB/sec (avg: 11.47MB/sec),  3.44 (avg:  3.08) msec latency
[RUN #1 29%, 112 secs]  8 threads:    14507866 ops,  116985 (avg:  129501) ops/sec, 10.35MB/sec (avg: 11.46MB/sec),  3.40 (avg:  3.08) msec latency
[RUN #1 29%, 113 secs]  8 threads:    14625449 ops,  117551 (avg:  129395) ops/sec, 10.40MB/sec (avg: 11.45MB/sec),  3.39 (avg:  3.09) msec latency
[RUN #1 29%, 114 secs]  8 threads:    14740200 ops,  114722 (avg:  129267) ops/sec, 10.15MB/sec (avg: 11.44MB/sec),  3.49 (avg:  3.09) msec latency
[RUN #1 30%, 115 secs]  8 threads:    14858440 ops,  118211 (avg:  129170) ops/sec, 10.46MB/sec (avg: 11.43MB/sec),  3.41 (avg:  3.09) msec latency
[RUN #1 30%, 116 secs]  8 threads:    14976808 ops,  118323 (avg:  129077) ops/sec, 10.47MB/sec (avg: 11.42MB/sec),  3.38 (avg:  3.09) msec latency
[RUN #1 30%, 117 secs]  8 threads:    15094430 ops,  117593 (avg:  128979) ops/sec, 10.40MB/sec (avg: 11.41MB/sec),  3.36 (avg:  3.10) msec latency
[RUN #1 30%, 118 secs]  8 threads:    15213412 ops,  118767 (avg:  128892) ops/sec, 10.51MB/sec (avg: 11.40MB/sec),  3.34 (avg:  3.10) msec latency
[RUN #1 31%, 119 secs]  8 threads:    15332643 ops,  119205 (avg:  128811) ops/sec, 10.55MB/sec (avg: 11.40MB/sec),  3.37 (avg:  3.10) msec latency
[RUN #1 31%, 120 secs]  8 threads:    15452623 ops,  119949 (avg:  128737) ops/sec, 10.61MB/sec (avg: 11.39MB/sec),  3.33 (avg:  3.10) msec latency
[RUN #1 31%, 121 secs]  8 threads:    15572922 ops,  120259 (avg:  128667) ops/sec, 10.64MB/sec (avg: 11.38MB/sec),  3.38 (avg:  3.10) msec latency
[RUN #1 31%, 122 secs]  8 threads:    15692930 ops,  119984 (avg:  128596) ops/sec, 10.62MB/sec (avg: 11.38MB/sec),  3.33 (avg:  3.11) msec latency
[RUN #1 32%, 123 secs]  8 threads:    15812651 ops,  119693 (avg:  128523) ops/sec, 10.59MB/sec (avg: 11.37MB/sec),  3.29 (avg:  3.11) msec latency
[RUN #1 32%, 124 secs]  8 threads:    15931461 ops,  118783 (avg:  128445) ops/sec, 10.51MB/sec (avg: 11.36MB/sec),  3.34 (avg:  3.11) msec latency
[RUN #1 32%, 125 secs]  8 threads:    16050980 ops,  119077 (avg:  128369) ops/sec, 10.54MB/sec (avg: 11.36MB/sec),  3.37 (avg:  3.11) msec latency
[RUN #1 32%, 126 secs]  8 threads:    16172442 ops,  121431 (avg:  128314) ops/sec, 10.74MB/sec (avg: 11.35MB/sec),  3.35 (avg:  3.11) msec latency
[RUN #1 33%, 127 secs]  8 threads:    16291108 ops,  118637 (avg:  128238) ops/sec, 10.50MB/sec (avg: 11.35MB/sec),  3.37 (avg:  3.11) msec latency
[RUN #1 33%, 128 secs]  8 threads:    16390765 ops,   99621 (avg:  128015) ops/sec, 8.81MB/sec (avg: 11.33MB/sec),  3.99 (avg:  3.12) msec latency
[RUN #1 33%, 129 secs]  8 threads:    16485994 ops,   95209 (avg:  127760) ops/sec, 8.42MB/sec (avg: 11.30MB/sec),  4.01 (avg:  3.13) msec latency
[RUN #1 33%, 130 secs]  8 threads:    16588010 ops,  101993 (avg:  127562) ops/sec, 9.02MB/sec (avg: 11.29MB/sec),  4.08 (avg:  3.13) msec latency
[RUN #1 33%, 131 secs]  8 threads:    16710756 ops,  122716 (avg:  127525) ops/sec, 10.86MB/sec (avg: 11.28MB/sec),  3.25 (avg:  3.13) msec latency
[RUN #1 34%, 132 secs]  8 threads:    16832218 ops,  121430 (avg:  127479) ops/sec, 10.74MB/sec (avg: 11.28MB/sec),  3.29 (avg:  3.13) msec latency
[RUN #1 34%, 133 secs]  8 threads:    16997278 ops,  164884 (avg:  127760) ops/sec, 14.59MB/sec (avg: 11.30MB/sec),  2.42 (avg:  3.13) msec latency
[RUN #1 34%, 134 secs]  8 threads:    17163098 ops,  165773 (avg:  128044) ops/sec, 14.67MB/sec (avg: 11.33MB/sec),  2.37 (avg:  3.12) msec latency
[RUN #1 35%, 135 secs]  8 threads:    17331270 ops,  168107 (avg:  128341) ops/sec, 14.87MB/sec (avg: 11.36MB/sec),  2.41 (avg:  3.11) msec latency
[RUN #1 35%, 136 secs]  8 threads:    17499034 ops,  167729 (avg:  128631) ops/sec, 14.84MB/sec (avg: 11.38MB/sec),  2.39 (avg:  3.11) msec latency
[RUN #1 35%, 137 secs]  8 threads:    17667018 ops,  167932 (avg:  128917) ops/sec, 14.86MB/sec (avg: 11.41MB/sec),  2.34 (avg:  3.10) msec latency
[RUN #1 36%, 138 secs]  8 threads:    17837191 ops,  170124 (avg:  129216) ops/sec, 15.05MB/sec (avg: 11.43MB/sec),  2.39 (avg:  3.09) msec latency
[RUN #1 36%, 139 secs]  8 threads:    18007072 ops,  169804 (avg:  129508) ops/sec, 15.02MB/sec (avg: 11.46MB/sec),  2.35 (avg:  3.08) msec latency
[RUN #1 36%, 140 secs]  8 threads:    18177039 ops,  169923 (avg:  129797) ops/sec, 15.04MB/sec (avg: 11.48MB/sec),  2.35 (avg:  3.08) msec latency
[RUN #1 37%, 141 secs]  8 threads:    18346279 ops,  169180 (avg:  130076) ops/sec, 14.97MB/sec (avg: 11.51MB/sec),  2.36 (avg:  3.07) msec latency
[RUN #1 37%, 142 secs]  8 threads:    18489774 ops,  143469 (avg:  130170) ops/sec, 12.69MB/sec (avg: 11.52MB/sec),  2.78 (avg:  3.07) msec latency
[RUN #1 37%, 143 secs]  8 threads:    18607860 ops,  118046 (avg:  130086) ops/sec, 10.44MB/sec (avg: 11.51MB/sec),  3.38 (avg:  3.07) msec latency
[RUN #1 37%, 144 secs]  8 threads:    18726026 ops,  118135 (avg:  130003) ops/sec, 10.45MB/sec (avg: 11.50MB/sec),  3.38 (avg:  3.07) msec latency
[RUN #1 38%, 145 secs]  8 threads:    18844750 ops,  118695 (avg:  129925) ops/sec, 10.50MB/sec (avg: 11.50MB/sec),  3.36 (avg:  3.07) msec latency
[RUN #1 38%, 146 secs]  8 threads:    18963390 ops,  118584 (avg:  129847) ops/sec, 10.49MB/sec (avg: 11.49MB/sec),  3.37 (avg:  3.08) msec latency
[RUN #1 38%, 147 secs]  8 threads:    19128466 ops,  164983 (avg:  130086) ops/sec, 14.60MB/sec (avg: 11.51MB/sec),  2.42 (avg:  3.07) msec latency
[RUN #1 39%, 148 secs]  8 threads:    19296897 ops,  168379 (avg:  130345) ops/sec, 14.90MB/sec (avg: 11.53MB/sec),  2.32 (avg:  3.06) msec latency
[RUN #1 39%, 149 secs]  8 threads:    19453791 ops,  156811 (avg:  130522) ops/sec, 13.87MB/sec (avg: 11.55MB/sec),  2.60 (avg:  3.06) msec latency
[RUN #1 39%, 150 secs]  8 threads:    19587748 ops,  133922 (avg:  130545) ops/sec, 11.85MB/sec (avg: 11.55MB/sec),  2.98 (avg:  3.06) msec latency
[RUN #1 39%, 151 secs]  8 threads:    19702441 ops,  114658 (avg:  130440) ops/sec, 10.14MB/sec (avg: 11.54MB/sec),  3.49 (avg:  3.06) msec latency
[RUN #1 40%, 152 secs]  8 threads:    19834103 ops,  131518 (avg:  130447) ops/sec, 11.64MB/sec (avg: 11.54MB/sec),  3.04 (avg:  3.06) msec latency
[RUN #1 40%, 153 secs]  8 threads:    19974156 ops,  140001 (avg:  130509) ops/sec, 12.39MB/sec (avg: 11.55MB/sec),  2.85 (avg:  3.06) msec latency
