============== Configuration values: ==============
===================================================
Writing results to stdout
[RUN #1] Preparing benchmark client...
[RUN #1] Launching threads now...
[RUN #1 0%,   0 secs]  8 threads:      140364 ops,  142869 (avg:  142869) ops/sec, 12.09MB/sec (avg: 12.09MB/sec),  2.79 (avg:  2.79) msec latency
[RUN #1 7%,  30 secs]  8 threads:     3529117 ops,   67572 (avg:  113868) ops/sec, 5.72MB/sec (avg: 9.64MB/sec),  5.91 (avg:  3.51) msec latency
[RUN #1 7%,  31 secs]  8 threads:     3595206 ops,   66072 (avg:  112374) ops/sec, 5.59MB/sec (avg: 9.51MB/sec),  6.05 (avg:  3.55) msec latency
[RUN #1 7%,  32 secs]  8 threads:     3660650 ops,   65429 (avg:  110951) ops/sec, 5.54MB/sec (avg: 9.39MB/sec),  6.08 (avg:  3.60) msec latency
[RUN #1 7%,  33 secs]  8 threads:     3734941 ops,   74272 (avg:  109872) ops/sec, 6.29MB/sec (avg: 9.30MB/sec),  5.40 (avg:  3.63) msec latency
[RUN #1 8%,  34 secs]  8 threads:     3825754 ops,   90792 (avg:  109326) ops/sec, 7.69MB/sec (avg: 9.26MB/sec),  4.38 (avg:  3.65) msec latency
[RUN #1 8%,  35 secs]  8 threads:     3946506 ops,  120723 (avg:  109643) ops/sec, 10.22MB/sec (avg: 9.28MB/sec),  3.31 (avg:  3.64) msec latency
[RUN #1 8%,  36 secs]  8 threads:     4074851 ops,  128313 (avg:  110148) ops/sec, 10.87MB/sec (avg: 9.33MB/sec),  3.12 (avg:  3.62) msec latency
[RUN #1 8%,  37 secs]  8 threads:     4208559 ops,  133671 (avg:  110767) ops/sec, 11.32MB/sec (avg: 9.38MB/sec),  2.99 (avg:  3.60) msec latency
[RUN #1 9%,  38 secs]  8 threads:     4334503 ops,  125908 (avg:  111155) ops/sec, 10.65MB/sec (avg: 9.41MB/sec),  3.17 (avg:  3.59) msec latency
[RUN #1 9%,  39 secs]  8 threads:     4455677 ops,  121141 (avg:  111405) ops/sec, 10.25MB/sec (avg: 9.43MB/sec),  3.30 (avg:  3.58) msec latency
[RUN #1 9%,  40 secs]  8 threads:     4570323 ops,  114617 (avg:  111484) ops/sec, 9.71MB/sec (avg: 9.44MB/sec),  3.48 (avg:  3.58) msec latency
[RUN #1 9%,  41 secs]  8 threads:     4699598 ops,  129243 (avg:  111907) ops/sec, 10.94MB/sec (avg: 9.47MB/sec),  3.09 (avg:  3.57) msec latency
[RUN #1 10%,  42 secs]  8 threads:     4848273 ops,  148636 (avg:  112761) ops/sec, 12.58MB/sec (avg: 9.55MB/sec),  2.68 (avg:  3.54) msec latency
[RUN #1 10%,  43 secs]  8 threads:     4966948 ops,  118644 (avg:  112895) ops/sec, 10.04MB/sec (avg: 9.56MB/sec),  3.37 (avg:  3.54) msec latency
[RUN #1 10%,  44 secs]  8 threads:     5090818 ops,  123838 (avg:  113138) ops/sec, 10.48MB/sec (avg: 9.58MB/sec),  3.23 (avg:  3.53) msec latency
[RUN #1 10%,  45 secs]  8 threads:     5214787 ops,  123941 (avg:  113373) ops/sec, 10.49MB/sec (avg: 9.60MB/sec),  3.22 (avg:  3.52) msec latency
[RUN #1 11%,  46 secs]  8 threads:     5353453 ops,  138633 (avg:  113911) ops/sec, 11.73MB/sec (avg: 9.64MB/sec),  2.88 (avg:  3.51) msec latency
[RUN #1 11%,  47 secs]  8 threads:     5485315 ops,  131832 (avg:  114284) ops/sec, 11.16MB/sec (avg: 9.67MB/sec),  3.03 (avg:  3.49) msec latency
[RUN #1 11%,  48 secs]  8 threads:     5603106 ops,  117762 (avg:  114355) ops/sec, 9.97MB/sec (avg: 9.68MB/sec),  3.39 (avg:  3.49) msec latency
[RUN #1 11%,  49 secs]  8 threads:     5710126 ops,  106995 (avg:  114208) ops/sec, 9.06MB/sec (avg: 9.67MB/sec),  3.73 (avg:  3.50) msec latency
[RUN #1 12%,  50 secs]  8 threads:     5818395 ops,  108241 (avg:  114091) ops/sec, 9.16MB/sec (avg: 9.66MB/sec),  3.69 (avg:  3.50) msec latency
[RUN #1 12%,  51 secs]  8 threads:     5949640 ops,  131214 (avg:  114420) ops/sec, 11.10MB/sec (avg: 9.69MB/sec),  3.05 (avg:  3.49) msec latency
[RUN #1 12%,  52 secs]  8 threads:     6087142 ops,  137469 (avg:  114855) ops/sec, 11.64MB/sec (avg: 9.72MB/sec),  2.90 (avg:  3.48) msec latency
[RUN #1 12%,  53 secs]  8 threads:     6227310 ops,  140127 (avg:  115323) ops/sec, 11.86MB/sec (avg: 9.76MB/sec),  2.85 (avg:  3.46) msec latency
[RUN #1 13%,  54 secs]  8 threads:     6337506 ops,  110164 (avg:  115229) ops/sec, 9.33MB/sec (avg: 9.75MB/sec),  3.62 (avg:  3.47) msec latency
[RUN #1 13%,  55 secs]  8 threads:     6427704 ops,   90168 (avg:  114782) ops/sec, 7.63MB/sec (avg: 9.72MB/sec),  4.43 (avg:  3.48) msec latency
[RUN #1 13%,  56 secs]  8 threads:     6537140 ops,  109408 (avg:  114688) ops/sec, 9.27MB/sec (avg: 9.71MB/sec),  3.65 (avg:  3.48) msec latency
[RUN #1 13%,  57 secs]  8 threads:     6641042 ops,  103879 (avg:  114501) ops/sec, 8.79MB/sec (avg: 9.69MB/sec),  3.84 (avg:  3.49) msec latency
[RUN #1 13%,  58 secs]  8 threads:     6738585 ops,   97519 (avg:  114213) ops/sec, 8.26MB/sec (avg: 9.67MB/sec),  4.10 (avg:  3.50) msec latency
[RUN #1 14%,  60 secs]  8 threads:     6832320 ops,   93712 (avg:  113871) ops/sec, 7.93MB/sec (avg: 9.64MB/sec),  4.26 (avg:  3.51) msec latency
[RUN #1 14%,  61 secs]  8 threads:     6916178 ops,   83839 (avg:  113379) ops/sec, 7.10MB/sec (avg: 9.60MB/sec),  4.77 (avg:  3.52) msec latency
[RUN #1 14%,  62 secs]  8 threads:     7022878 ops,  106675 (avg:  113271) ops/sec, 9.03MB/sec (avg: 9.59MB/sec),  3.75 (avg:  3.53) msec latency
[RUN #1 14%,  63 secs]  8 threads:     7123386 ops,  100486 (avg:  113068) ops/sec, 8.51MB/sec (avg: 9.57MB/sec),  3.97 (avg:  3.53) msec latency
[RUN #1 14%,  64 secs]  8 threads:     7216654 ops,   93247 (avg:  112758) ops/sec, 7.90MB/sec (avg: 9.55MB/sec),  4.28 (avg:  3.54) msec latency
[RUN #1 15%,  65 secs]  8 threads:     7302990 ops,   86316 (avg:  112351) ops/sec, 7.31MB/sec (avg: 9.51MB/sec),  4.61 (avg:  3.55) msec latency
[RUN #1 15%,  66 secs]  8 threads:     7378943 ops,   75934 (avg:  111799) ops/sec, 6.43MB/sec (avg: 9.46MB/sec),  5.32 (avg:  3.57) msec latency
[RUN #1 15%,  67 secs]  8 threads:     7521656 ops,  142679 (avg:  112260) ops/sec, 12.08MB/sec (avg: 9.50MB/sec),  2.78 (avg:  3.56) msec latency
[RUN #1 15%,  68 secs]  8 threads:     7660927 ops,  139240 (avg:  112657) ops/sec, 11.79MB/sec (avg: 9.54MB/sec),  2.86 (avg:  3.54) msec latency
[RUN #1 16%,  69 secs]  8 threads:     7801222 ops,  140264 (avg:  113057) ops/sec, 11.87MB/sec (avg: 9.57MB/sec),  2.84 (avg:  3.53) msec latency
[RUN #1 16%,  70 secs]  8 threads:     7932188 ops,  130933 (avg:  113313) ops/sec, 11.09MB/sec (avg: 9.59MB/sec),  3.05 (avg:  3.52) msec latency
[RUN #1 16%,  71 secs]  8 threads:     8055678 ops,  123462 (avg:  113456) ops/sec, 10.45MB/sec (avg: 9.61MB/sec),  3.23 (avg:  3.52) msec latency
[RUN #1 16%,  72 secs]  8 threads:     8195615 ops,  139900 (avg:  113823) ops/sec, 11.84MB/sec (avg: 9.64MB/sec),  2.86 (avg:  3.51) msec latency
[RUN #1 17%,  73 secs]  8 threads:     8347226 ops,  151577 (avg:  114340) ops/sec, 12.84MB/sec (avg: 9.68MB/sec),  2.63 (avg:  3.49) msec latency
[RUN #1 17%,  74 secs]  8 threads:     8479368 ops,  132106 (avg:  114580) ops/sec, 11.18MB/sec (avg: 9.70MB/sec),  3.02 (avg:  3.48) msec latency
[RUN #1 17%,  75 secs]  8 threads:     8609113 ops,  129715 (avg:  114782) ops/sec, 10.98MB/sec (avg: 9.72MB/sec),  3.08 (avg:  3.48) msec latency
[RUN #1 17%,  76 secs]  8 threads:     8726689 ops,  117547 (avg:  114819) ops/sec, 9.95MB/sec (avg: 9.72MB/sec),  3.39 (avg:  3.48) msec latency
[RUN #1 18%,  77 secs]  8 threads:     8866287 ops,  139566 (avg:  115140) ops/sec, 11.82MB/sec (avg: 9.75MB/sec),  2.86 (avg:  3.47) msec latency
[RUN #1 18%,  78 secs]  8 threads:     8995193 ops,  128874 (avg:  115316) ops/sec, 10.91MB/sec (avg: 9.76MB/sec),  3.10 (avg:  3.46) msec latency
[RUN #1 18%,  79 secs]  8 threads:     9119790 ops,  124564 (avg:  115433) ops/sec, 10.54MB/sec (avg: 9.77MB/sec),  3.21 (avg:  3.46) msec latency
[RUN #1 18%,  80 secs]  8 threads:     9226960 ops,  107147 (avg:  115330) ops/sec, 9.07MB/sec (avg: 9.76MB/sec),  3.72 (avg:  3.46) msec latency
[RUN #1 19%,  81 secs]  8 threads:     9339638 ops,  112649 (avg:  115297) ops/sec, 9.54MB/sec (avg: 9.76MB/sec),  3.54 (avg:  3.46) msec latency
[RUN #1 19%,  82 secs]  8 threads:     9478461 ops,  138791 (avg:  115583) ops/sec, 11.75MB/sec (avg: 9.79MB/sec),  2.88 (avg:  3.45) msec latency
[RUN #1 19%,  83 secs]  8 threads:     9616918 ops,  138429 (avg:  115858) ops/sec, 11.72MB/sec (avg: 9.81MB/sec),  2.88 (avg:  3.45) msec latency
[RUN #1 19%,  84 secs]  8 threads:     9743741 ops,  126792 (avg:  115989) ops/sec, 10.73MB/sec (avg: 9.82MB/sec),  3.15 (avg:  3.44) msec latency
[RUN #1 20%,  85 secs]  8 threads:     9861843 ops,  118077 (avg:  116013) ops/sec, 10.00MB/sec (avg: 9.82MB/sec),  3.39 (avg:  3.44) msec latency
[RUN #1 20%,  86 secs]  8 threads:     9968159 ops,  106287 (avg:  115900) ops/sec, 9.00MB/sec (avg: 9.81MB/sec),  3.75 (avg:  3.45) msec latency
[RUN #1 20%,  87 secs]  8 threads:    10104452 ops,  136261 (avg:  116134) ops/sec, 11.54MB/sec (avg: 9.83MB/sec),  2.94 (avg:  3.44) msec latency
[RUN #1 21%,  88 secs]  8 threads:    10255072 ops,  150579 (avg:  116526) ops/sec, 12.75MB/sec (avg: 9.86MB/sec),  2.65 (avg:  3.43) msec latency
[RUN #1 21%,  89 secs]  8 threads:    10378091 ops,  122987 (avg:  116598) ops/sec, 10.41MB/sec (avg: 9.87MB/sec),  3.24 (avg:  3.42) msec latency
[RUN #1 21%,  90 secs]  8 threads:    10495759 ops,  117644 (avg:  116610) ops/sec, 9.96MB/sec (avg: 9.87MB/sec),  3.40 (avg:  3.42) msec latency
[RUN #1 21%,  91 secs]  8 threads:    10606592 ops,  110806 (avg:  116546) ops/sec, 9.38MB/sec (avg: 9.87MB/sec),  3.60 (avg:  3.43) msec latency
[RUN #1 21%,  92 secs]  8 threads:    10745479 ops,  138855 (avg:  116789) ops/sec, 11.76MB/sec (avg: 9.89MB/sec),  2.88 (avg:  3.42) msec latency
[RUN #1 22%,  93 secs]  8 threads:    10874473 ops,  128959 (avg:  116920) ops/sec, 10.92MB/sec (avg: 9.90MB/sec),  3.10 (avg:  3.42) msec latency
[RUN #1 22%,  94 secs]  8 threads:    10970524 ops,   96025 (avg:  116697) ops/sec, 8.13MB/sec (avg: 9.88MB/sec),  4.16 (avg:  3.42) msec latency
[RUN #1 22%,  95 secs]  8 threads:    11060352 ops,   89808 (avg:  116414) ops/sec, 7.60MB/sec (avg: 9.86MB/sec),  4.45 (avg:  3.43) msec latency
[RUN #1 22%,  96 secs]  8 threads:    11143702 ops,   83330 (avg:  116069) ops/sec, 7.06MB/sec (avg: 9.83MB/sec),  4.80 (avg:  3.44) msec latency
[RUN #1 22%,  97 secs]  8 threads:    11239845 ops,   96123 (avg:  115864) ops/sec, 8.14MB/sec (avg: 9.81MB/sec),  4.16 (avg:  3.45) msec latency
[RUN #1 23%,  98 secs]  8 threads:    11325763 ops,   85895 (avg:  115558) ops/sec, 7.27MB/sec (avg: 9.78MB/sec),  4.65 (avg:  3.46) msec latency
[RUN #1 23%,  99 secs]  8 threads:    11404918 ops,   79136 (avg:  115190) ops/sec, 6.70MB/sec (avg: 9.75MB/sec),  5.05 (avg:  3.47) msec latency
[RUN #1 23%, 100 secs]  8 threads:    11479371 ops,   74436 (avg:  114782) ops/sec, 6.30MB/sec (avg: 9.72MB/sec),  5.36 (avg:  3.48) msec latency
[RUN #1 23%, 101 secs]  8 threads:    11553825 ops,   74434 (avg:  114383) ops/sec, 6.30MB/sec (avg: 9.68MB/sec),  5.37 (avg:  3.49) msec latency
[RUN #1 23%, 102 secs]  8 threads:    11646354 ops,   92506 (avg:  114168) ops/sec, 7.83MB/sec (avg: 9.67MB/sec),  4.32 (avg:  3.50) msec latency
[RUN #1 23%, 103 secs]  8 threads:    11736232 ops,   89855 (avg:  113932) ops/sec, 7.61MB/sec (avg: 9.65MB/sec),  4.44 (avg:  3.51) msec latency
[RUN #1 24%, 104 secs]  8 threads:    11816228 ops,   79973 (avg:  113606) ops/sec, 6.77MB/sec (avg: 9.62MB/sec),  4.99 (avg:  3.52) msec latency
[RUN #1 24%, 105 secs]  8 threads:    11883531 ops,   67286 (avg:  113164) ops/sec, 5.70MB/sec (avg: 9.58MB/sec),  5.93 (avg:  3.53) msec latency
[RUN #1 24%, 106 secs]  8 threads:    11952749 ops,   69200 (avg:  112750) ops/sec, 5.86MB/sec (avg: 9.55MB/sec),  5.78 (avg:  3.54) msec latency
[RUN #1 24%, 107 secs]  8 threads:    12032936 ops,   80169 (avg:  112445) ops/sec, 6.79MB/sec (avg: 9.52MB/sec),  4.98 (avg:  3.55) msec latency
[RUN #1 24%, 108 secs]  8 threads:    12110168 ops,   77213 (avg:  112119) ops/sec, 6.54MB/sec (avg: 9.49MB/sec),  5.14 (avg:  3.56) msec latency
[RUN #1 24%, 109 secs]  8 threads:    12194260 ops,   84070 (avg:  111861) ops/sec, 7.12MB/sec (avg: 9.47MB/sec),  4.78 (avg:  3.57) msec latency
[RUN #1 25%, 110 secs]  8 threads:    12271726 ops,   77448 (avg:  111549) ops/sec, 6.56MB/sec (avg: 9.44MB/sec),  5.17 (avg:  3.58) msec latency
[RUN #1 25%, 111 secs]  8 threads:    12341154 ops,   69408 (avg:  111169) ops/sec, 5.88MB/sec (avg: 9.41MB/sec),  5.75 (avg:  3.59) msec latency
[RUN #1 25%, 112 secs]  8 threads:    12434767 ops,   93593 (avg:  111012) ops/sec, 7.92MB/sec (avg: 9.40MB/sec),  4.27 (avg:  3.60) msec latency
[RUN #1 25%, 113 secs]  8 threads:    12527930 ops,   93139 (avg:  110854) ops/sec, 7.88MB/sec (avg: 9.38MB/sec),  4.29 (avg:  3.60) msec latency
[RUN #1 25%, 114 secs]  8 threads:    12604848 ops,   76894 (avg:  110556) ops/sec, 6.51MB/sec (avg: 9.36MB/sec),  5.19 (avg:  3.61) msec latency
[RUN #1 25%, 115 secs]  8 threads:    12672263 ops,   67398 (avg:  110180) ops/sec, 5.71MB/sec (avg: 9.33MB/sec),  5.93 (avg:  3.62) msec latency
[RUN #1 25%, 116 secs]  8 threads:    12737824 ops,   65547 (avg:  109796) ops/sec, 5.55MB/sec (avg: 9.30MB/sec),  6.09 (avg:  3.64) msec latency
[RUN #1 26%, 117 secs]  8 threads:    12811879 ops,   74039 (avg:  109490) ops/sec, 6.27MB/sec (avg: 9.27MB/sec),  5.39 (avg:  3.65) msec latency
[RUN #1 26%, 118 secs]  8 threads:    12885604 ops,   73706 (avg:  109187) ops/sec, 6.24MB/sec (avg: 9.24MB/sec),  5.43 (avg:  3.66) msec latency
[RUN #1 26%, 119 secs]  8 threads:    12954035 ops,   68414 (avg:  108844) ops/sec, 5.79MB/sec (avg: 9.21MB/sec),  5.83 (avg:  3.67) msec latency
[RUN #1 26%, 120 secs]  8 threads:    13024060 ops,   70011 (avg:  108520) ops/sec, 5.93MB/sec (avg: 9.19MB/sec),  5.71 (avg:  3.68) msec latency
[RUN #1 26%, 121 secs]  8 threads:    13094181 ops,   70099 (avg:  108203) ops/sec, 5.93MB/sec (avg: 9.16MB/sec),  5.70 (avg:  3.69) msec latency
[RUN #1 26%, 122 secs]  8 threads:    13170209 ops,   76009 (avg:  107939) ops/sec, 6.43MB/sec (avg: 9.14MB/sec),  5.25 (avg:  3.70) msec latency
[RUN #1 27%, 123 secs]  8 threads:    13252515 ops,   82286 (avg:  107730) ops/sec, 6.97MB/sec (avg: 9.12MB/sec),  4.85 (avg:  3.71) msec latency
[RUN #1 27%, 124 secs]  8 threads:    13335155 ops,   82618 (avg:  107528) ops/sec, 7.00MB/sec (avg: 9.10MB/sec),  4.84 (avg:  3.71) msec latency
[RUN #1 27%, 125 secs]  8 threads:    13422574 ops,   87398 (avg:  107367) ops/sec, 7.40MB/sec (avg: 9.09MB/sec),  4.58 (avg:  3.72) msec latency
[RUN #1 27%, 126 secs]  8 threads:    13507586 ops,   84988 (avg:  107189) ops/sec, 7.19MB/sec (avg: 9.07MB/sec),  4.70 (avg:  3.73) msec latency
[RUN #1 27%, 127 secs]  8 threads:    13601563 ops,   93954 (avg:  107085) ops/sec, 7.96MB/sec (avg: 9.07MB/sec),  4.24 (avg:  3.73) msec latency
[RUN #1 27%, 128 secs]  8 threads:    13696367 ops,   94783 (avg:  106989) ops/sec, 8.02MB/sec (avg: 9.06MB/sec),  4.21 (avg:  3.73) msec latency
[RUN #1 28%, 129 secs]  8 threads:    13792245 ops,   95853 (avg:  106902) ops/sec, 8.11MB/sec (avg: 9.05MB/sec),  4.12 (avg:  3.74) msec latency
[RUN #1 28%, 130 secs]  8 threads:    13847092 ops,   54829 (avg:  106502) ops/sec, 4.64MB/sec (avg: 9.02MB/sec),  7.48 (avg:  3.75) msec latency
[RUN #1 28%, 131 secs]  8 threads:    13940816 ops,   93698 (avg:  106404) ops/sec, 7.93MB/sec (avg: 9.01MB/sec),  4.27 (avg:  3.75) msec latency
[RUN #1 28%, 132 secs]  8 threads:    14036200 ops,   95360 (avg:  106320) ops/sec, 8.07MB/sec (avg: 9.00MB/sec),  4.17 (avg:  3.76) msec latency
[RUN #1 28%, 133 secs]  8 threads:    14125346 ops,   89125 (avg:  106191) ops/sec, 7.55MB/sec (avg: 8.99MB/sec),  4.42 (avg:  3.76) msec latency
[RUN #1 28%, 134 secs]  8 threads:    14213049 ops,   87679 (avg:  106053) ops/sec, 7.42MB/sec (avg: 8.98MB/sec),  4.57 (avg:  3.77) msec latency
[RUN #1 29%, 135 secs]  8 threads:    14291799 ops,   78726 (avg:  105850) ops/sec, 6.67MB/sec (avg: 8.96MB/sec),  5.05 (avg:  3.77) msec latency
[RUN #1 29%, 136 secs]  8 threads:    14374494 ops,   82675 (avg:  105680) ops/sec, 7.00MB/sec (avg: 8.95MB/sec),  4.82 (avg:  3.78) msec latency
[RUN #1 29%, 137 secs]  8 threads:    14464794 ops,   90281 (avg:  105568) ops/sec, 7.64MB/sec (avg: 8.94MB/sec),  4.43 (avg:  3.78) msec latency
[RUN #1 29%, 138 secs]  8 threads:    14556470 ops,   91655 (avg:  105467) ops/sec, 7.76MB/sec (avg: 8.93MB/sec),  4.37 (avg:  3.79) msec latency
[RUN #1 29%, 139 secs]  8 threads:    14640707 ops,   84220 (avg:  105314) ops/sec, 7.13MB/sec (avg: 8.92MB/sec),  4.74 (avg:  3.79) msec latency
[RUN #1 29%, 140 secs]  8 threads:    14741895 ops,  101154 (avg:  105284) ops/sec, 8.56MB/sec (avg: 8.91MB/sec),  3.95 (avg:  3.79) msec latency
[RUN #1 30%, 141 secs]  8 threads:    14860762 ops,  118827 (avg:  105380) ops/sec, 10.06MB/sec (avg: 8.92MB/sec),  3.37 (avg:  3.79) msec latency
[RUN #1 30%, 142 secs]  8 threads:    14992538 ops,  131731 (avg:  105566) ops/sec, 11.16MB/sec (avg: 8.94MB/sec),  3.03 (avg:  3.78) msec latency
[RUN #1 30%, 143 secs]  8 threads:    15124614 ops,  132044 (avg:  105751) ops/sec, 11.18MB/sec (avg: 8.95MB/sec),  3.01 (avg:  3.78) msec latency
[RUN #1 30%, 144 secs]  8 threads:    15249156 ops,  124512 (avg:  105881) ops/sec, 10.54MB/sec (avg: 8.96MB/sec),  3.23 (avg:  3.77) msec latency
[RUN #1 31%, 145 secs]  8 threads:    15360325 ops,  111142 (avg:  105918) ops/sec, 9.41MB/sec (avg: 8.97MB/sec),  3.58 (avg:  3.77) msec latency
[RUN #1 31%, 146 secs]  8 threads:    15468765 ops,  108415 (avg:  105935) ops/sec, 9.18MB/sec (avg: 8.97MB/sec),  3.70 (avg:  3.77) msec latency
[RUN #1 31%, 147 secs]  8 threads:    15607095 ops,  138299 (avg:  106155) ops/sec, 11.71MB/sec (avg: 8.99MB/sec),  2.88 (avg:  3.76) msec latency
[RUN #1 32%, 148 secs]  8 threads:    15750561 ops,  143431 (avg:  106407) ops/sec, 12.14MB/sec (avg: 9.01MB/sec),  2.79 (avg:  3.75) msec latency
[RUN #1 32%, 149 secs]  8 threads:    15877125 ops,  126533 (avg:  106542) ops/sec, 10.71MB/sec (avg: 9.02MB/sec),  3.17 (avg:  3.75) msec latency
[RUN #1 32%, 150 secs]  8 threads:    16004494 ops,  127336 (avg:  106681) ops/sec, 10.78MB/sec (avg: 9.03MB/sec),  3.13 (avg:  3.74) msec latency
[RUN #1 32%, 151 secs]  8 threads:    16122277 ops,  117754 (avg:  106754) ops/sec, 9.97MB/sec (avg: 9.04MB/sec),  3.38 (avg:  3.74) msec latency
[RUN #1 33%, 152 secs]  8 threads:    16265496 ops,  143175 (avg:  106994) ops/sec, 12.12MB/sec (avg: 9.06MB/sec),  2.78 (avg:  3.73) msec latency
[RUN #1 33%, 153 secs]  8 threads:    16405142 ops,  139616 (avg:  107207) ops/sec, 11.82MB/sec (avg: 9.08MB/sec),  2.86 (avg:  3.72) msec latency
