Pseudo-terminal will not be allocated because stdin is not a terminal.

============== Configuration values: ==============
===================================================
Writing results to stdout
[RUN #1] Preparing benchmark client...
[RUN #1] Launching threads now...
[RUN #1 0%,   0 secs]  8 threads:      132000 ops,  133402 (avg:  133402) ops/sec, 13.49MB/sec (avg: 13.49MB/sec),  2.99 (avg:  2.99) msec latency
[RUN #1 9%,  29 secs]  8 threads:     4349203 ops,  143700 (avg:  144989) ops/sec, 14.53MB/sec (avg: 14.66MB/sec),  2.78 (avg:  2.75) msec latency
[RUN #1 9%,  30 secs]  8 threads:     4502442 ops,  153201 (avg:  145254) ops/sec, 15.49MB/sec (avg: 14.69MB/sec),  2.61 (avg:  2.75) msec latency
[RUN #1 9%,  31 secs]  8 threads:     4654657 ops,  152181 (avg:  145470) ops/sec, 15.39MB/sec (avg: 14.71MB/sec),  2.62 (avg:  2.74) msec latency
[RUN #1 10%,  32 secs]  8 threads:     4801605 ops,  146913 (avg:  145514) ops/sec, 14.86MB/sec (avg: 14.71MB/sec),  2.71 (avg:  2.74) msec latency
[RUN #1 10%,  33 secs]  8 threads:     4923337 ops,  121706 (avg:  144814) ops/sec, 12.31MB/sec (avg: 14.64MB/sec),  3.28 (avg:  2.76) msec latency
[RUN #1 10%,  34 secs]  8 threads:     5086769 ops,  163396 (avg:  145345) ops/sec, 16.52MB/sec (avg: 14.70MB/sec),  2.44 (avg:  2.75) msec latency
[RUN #1 10%,  35 secs]  8 threads:     5241800 ops,  154995 (avg:  145613) ops/sec, 15.67MB/sec (avg: 14.72MB/sec),  2.58 (avg:  2.74) msec latency
[RUN #1 11%,  36 secs]  8 threads:     5394357 ops,  152520 (avg:  145800) ops/sec, 15.42MB/sec (avg: 14.74MB/sec),  2.62 (avg:  2.74) msec latency
[RUN #1 11%,  37 secs]  8 threads:     5536677 ops,  142282 (avg:  145707) ops/sec, 14.39MB/sec (avg: 14.73MB/sec),  2.80 (avg:  2.74) msec latency
[RUN #1 11%,  38 secs]  8 threads:     5678317 ops,  141607 (avg:  145602) ops/sec, 14.32MB/sec (avg: 14.72MB/sec),  2.82 (avg:  2.74) msec latency
[RUN #1 12%,  39 secs]  8 threads:     5824169 ops,  145817 (avg:  145607) ops/sec, 14.75MB/sec (avg: 14.72MB/sec),  2.73 (avg:  2.74) msec latency
[RUN #1 12%,  40 secs]  8 threads:     5972146 ops,  147943 (avg:  145664) ops/sec, 14.96MB/sec (avg: 14.73MB/sec),  2.70 (avg:  2.74) msec latency
[RUN #1 12%,  41 secs]  8 threads:     6115633 ops,  143455 (avg:  145612) ops/sec, 14.51MB/sec (avg: 14.72MB/sec),  2.78 (avg:  2.74) msec latency
[RUN #1 13%,  42 secs]  8 threads:     6266701 ops,  151034 (avg:  145738) ops/sec, 15.27MB/sec (avg: 14.74MB/sec),  2.64 (avg:  2.74) msec latency
[RUN #1 13%,  43 secs]  8 threads:     6412208 ops,  145474 (avg:  145732) ops/sec, 14.71MB/sec (avg: 14.74MB/sec),  2.74 (avg:  2.74) msec latency
[RUN #1 13%,  45 secs]  8 threads:     6565270 ops,  153030 (avg:  145894) ops/sec, 15.47MB/sec (avg: 14.75MB/sec),  2.61 (avg:  2.74) msec latency
[RUN #1 13%,  46 secs]  8 threads:     6715356 ops,  150052 (avg:  145984) ops/sec, 15.17MB/sec (avg: 14.76MB/sec),  2.65 (avg:  2.73) msec latency
[RUN #1 14%,  47 secs]  8 threads:     6861584 ops,  146192 (avg:  145989) ops/sec, 14.78MB/sec (avg: 14.76MB/sec),  2.74 (avg:  2.73) msec latency
[RUN #1 14%,  48 secs]  8 threads:     7014406 ops,  152787 (avg:  146130) ops/sec, 15.45MB/sec (avg: 14.78MB/sec),  2.61 (avg:  2.73) msec latency
[RUN #1 14%,  49 secs]  8 threads:     7166316 ops,  151880 (avg:  146248) ops/sec, 15.36MB/sec (avg: 14.79MB/sec),  2.63 (avg:  2.73) msec latency
[RUN #1 15%,  50 secs]  8 threads:     7326345 ops,  159993 (avg:  146523) ops/sec, 16.18MB/sec (avg: 14.82MB/sec),  2.50 (avg:  2.72) msec latency
[RUN #1 15%,  51 secs]  8 threads:     7482774 ops,  156394 (avg:  146716) ops/sec, 15.81MB/sec (avg: 14.84MB/sec),  2.55 (avg:  2.72) msec latency
[RUN #1 15%,  52 secs]  8 threads:     7637396 ops,  154586 (avg:  146868) ops/sec, 15.63MB/sec (avg: 14.85MB/sec),  2.58 (avg:  2.72) msec latency
[RUN #1 16%,  53 secs]  8 threads:     7793093 ops,  155665 (avg:  147034) ops/sec, 15.74MB/sec (avg: 14.87MB/sec),  2.57 (avg:  2.71) msec latency
[RUN #1 16%,  54 secs]  8 threads:     7946903 ops,  153776 (avg:  147159) ops/sec, 15.55MB/sec (avg: 14.88MB/sec),  2.59 (avg:  2.71) msec latency
[RUN #1 16%,  55 secs]  8 threads:     8111531 ops,  164589 (avg:  147476) ops/sec, 16.64MB/sec (avg: 14.91MB/sec),  2.43 (avg:  2.71) msec latency
[RUN #1 17%,  56 secs]  8 threads:     8270722 ops,  159157 (avg:  147684) ops/sec, 16.09MB/sec (avg: 14.93MB/sec),  2.51 (avg:  2.70) msec latency
[RUN #1 17%,  57 secs]  8 threads:     8419469 ops,  148710 (avg:  147702) ops/sec, 15.04MB/sec (avg: 14.94MB/sec),  2.68 (avg:  2.70) msec latency
[RUN #1 17%,  58 secs]  8 threads:     8575223 ops,  155718 (avg:  147840) ops/sec, 15.75MB/sec (avg: 14.95MB/sec),  2.56 (avg:  2.70) msec latency
[RUN #1 17%,  59 secs]  8 threads:     8728137 ops,  152880 (avg:  147926) ops/sec, 15.46MB/sec (avg: 14.96MB/sec),  2.61 (avg:  2.70) msec latency
[RUN #1 18%,  60 secs]  8 threads:     8890865 ops,  162696 (avg:  148172) ops/sec, 16.45MB/sec (avg: 14.98MB/sec),  2.45 (avg:  2.69) msec latency
[RUN #1 18%,  61 secs]  8 threads:     9045831 ops,  154926 (avg:  148283) ops/sec, 15.67MB/sec (avg: 14.99MB/sec),  2.57 (avg:  2.69) msec latency
[RUN #1 18%,  62 secs]  8 threads:     9191062 ops,  145199 (avg:  148233) ops/sec, 14.68MB/sec (avg: 14.99MB/sec),  2.75 (avg:  2.69) msec latency
[RUN #1 19%,  63 secs]  8 threads:     9343008 ops,  151911 (avg:  148291) ops/sec, 15.36MB/sec (avg: 15.00MB/sec),  2.63 (avg:  2.69) msec latency
[RUN #1 19%,  64 secs]  8 threads:     9491971 ops,  148538 (avg:  148295) ops/sec, 15.02MB/sec (avg: 15.00MB/sec),  2.68 (avg:  2.69) msec latency
[RUN #1 19%,  65 secs]  8 threads:     9645179 ops,  153168 (avg:  148370) ops/sec, 15.49MB/sec (avg: 15.00MB/sec),  2.60 (avg:  2.69) msec latency
[RUN #1 20%,  66 secs]  8 threads:     9754012 ops,  108806 (avg:  147771) ops/sec, 11.00MB/sec (avg: 14.94MB/sec),  3.71 (avg:  2.70) msec latency
[RUN #1 20%,  67 secs]  8 threads:     9903740 ops,  149692 (avg:  147799) ops/sec, 15.14MB/sec (avg: 14.95MB/sec),  2.64 (avg:  2.70) msec latency
[RUN #1 20%,  68 secs]  8 threads:    10055006 ops,  151232 (avg:  147850) ops/sec, 15.29MB/sec (avg: 14.95MB/sec),  2.63 (avg:  2.70) msec latency
[RUN #1 20%,  69 secs]  8 threads:    10209860 ops,  154814 (avg:  147951) ops/sec, 15.65MB/sec (avg: 14.96MB/sec),  2.58 (avg:  2.70) msec latency
[RUN #1 21%,  70 secs]  8 threads:    10370385 ops,  160489 (avg:  148130) ops/sec, 16.23MB/sec (avg: 14.98MB/sec),  2.49 (avg:  2.69) msec latency
[RUN #1 21%,  71 secs]  8 threads:    10522428 ops,  152007 (avg:  148185) ops/sec, 15.37MB/sec (avg: 14.98MB/sec),  2.62 (avg:  2.69) msec latency
[RUN #1 21%,  72 secs]  8 threads:    10668799 ops,  146341 (avg:  148159) ops/sec, 14.80MB/sec (avg: 14.98MB/sec),  2.73 (avg:  2.69) msec latency
[RUN #1 22%,  73 secs]  8 threads:    10808827 ops,  140000 (avg:  148047) ops/sec, 14.16MB/sec (avg: 14.97MB/sec),  2.85 (avg:  2.70) msec latency
[RUN #1 22%,  74 secs]  8 threads:    10968037 ops,  159173 (avg:  148198) ops/sec, 16.10MB/sec (avg: 14.99MB/sec),  2.51 (avg:  2.69) msec latency
[RUN #1 22%,  75 secs]  8 threads:    11129378 ops,  161299 (avg:  148372) ops/sec, 16.31MB/sec (avg: 15.00MB/sec),  2.47 (avg:  2.69) msec latency
[RUN #1 23%,  76 secs]  8 threads:    11283729 ops,  154313 (avg:  148450) ops/sec, 15.60MB/sec (avg: 15.01MB/sec),  2.59 (avg:  2.69) msec latency
[RUN #1 23%,  77 secs]  8 threads:    11435025 ops,  151256 (avg:  148487) ops/sec, 15.30MB/sec (avg: 15.02MB/sec),  2.64 (avg:  2.69) msec latency
[RUN #1 23%,  78 secs]  8 threads:    11582838 ops,  147779 (avg:  148478) ops/sec, 14.94MB/sec (avg: 15.01MB/sec),  2.69 (avg:  2.69) msec latency
[RUN #1 23%,  79 secs]  8 threads:    11734457 ops,  151582 (avg:  148517) ops/sec, 15.33MB/sec (avg: 15.02MB/sec),  2.64 (avg:  2.69) msec latency
[RUN #1 24%,  80 secs]  8 threads:    11904010 ops,  169509 (avg:  148780) ops/sec, 17.14MB/sec (avg: 15.04MB/sec),  2.35 (avg:  2.68) msec latency
[RUN #1 24%,  81 secs]  8 threads:    12056866 ops,  152820 (avg:  148829) ops/sec, 15.45MB/sec (avg: 15.05MB/sec),  2.61 (avg:  2.68) msec latency
[RUN #1 24%,  82 secs]  8 threads:    12200283 ops,  143382 (avg:  148763) ops/sec, 14.50MB/sec (avg: 15.04MB/sec),  2.78 (avg:  2.68) msec latency
[RUN #1 25%,  83 secs]  8 threads:    12346856 ops,  146537 (avg:  148736) ops/sec, 14.82MB/sec (avg: 15.04MB/sec),  2.73 (avg:  2.68) msec latency
[RUN #1 25%,  84 secs]  8 threads:    12495732 ops,  148842 (avg:  148737) ops/sec, 15.05MB/sec (avg: 15.04MB/sec),  2.68 (avg:  2.68) msec latency
[RUN #1 25%,  85 secs]  8 threads:    12668351 ops,  172578 (avg:  149018) ops/sec, 17.45MB/sec (avg: 15.07MB/sec),  2.31 (avg:  2.68) msec latency
[RUN #1 26%,  86 secs]  8 threads:    12823285 ops,  154896 (avg:  149086) ops/sec, 15.66MB/sec (avg: 15.08MB/sec),  2.58 (avg:  2.68) msec latency
[RUN #1 26%,  87 secs]  8 threads:    12978706 ops,  155386 (avg:  149159) ops/sec, 15.71MB/sec (avg: 15.08MB/sec),  2.57 (avg:  2.68) msec latency
[RUN #1 26%,  88 secs]  8 threads:    13137425 ops,  158680 (avg:  149267) ops/sec, 16.05MB/sec (avg: 15.09MB/sec),  2.52 (avg:  2.67) msec latency
[RUN #1 27%,  89 secs]  8 threads:    13296215 ops,  158751 (avg:  149374) ops/sec, 16.05MB/sec (avg: 15.10MB/sec),  2.51 (avg:  2.67) msec latency
[RUN #1 27%,  90 secs]  8 threads:    13461143 ops,  164891 (avg:  149546) ops/sec, 16.67MB/sec (avg: 15.12MB/sec),  2.42 (avg:  2.67) msec latency
[RUN #1 27%,  91 secs]  8 threads:    13629294 ops,  168113 (avg:  149750) ops/sec, 17.00MB/sec (avg: 15.14MB/sec),  2.37 (avg:  2.66) msec latency
[RUN #1 28%,  92 secs]  8 threads:    13788349 ops,  159014 (avg:  149851) ops/sec, 16.08MB/sec (avg: 15.15MB/sec),  2.51 (avg:  2.66) msec latency
[RUN #1 28%,  93 secs]  8 threads:    13942631 ops,  154244 (avg:  149898) ops/sec, 15.60MB/sec (avg: 15.16MB/sec),  2.59 (avg:  2.66) msec latency
[RUN #1 28%,  94 secs]  8 threads:    14106922 ops,  164255 (avg:  150051) ops/sec, 16.61MB/sec (avg: 15.17MB/sec),  2.43 (avg:  2.66) msec latency
[RUN #1 29%,  95 secs]  8 threads:    14266018 ops,  159057 (avg:  150146) ops/sec, 16.08MB/sec (avg: 15.18MB/sec),  2.51 (avg:  2.66) msec latency
[RUN #1 29%,  96 secs]  8 threads:    14415046 ops,  148995 (avg:  150134) ops/sec, 15.07MB/sec (avg: 15.18MB/sec),  2.68 (avg:  2.66) msec latency
[RUN #1 29%,  97 secs]  8 threads:    14550557 ops,  135478 (avg:  149982) ops/sec, 13.70MB/sec (avg: 15.17MB/sec),  2.95 (avg:  2.66) msec latency
[RUN #1 29%,  98 secs]  8 threads:    14686897 ops,  136307 (avg:  149843) ops/sec, 13.78MB/sec (avg: 15.15MB/sec),  2.93 (avg:  2.66) msec latency
[RUN #1 30%,  99 secs]  8 threads:    14826804 ops,  139875 (avg:  149742) ops/sec, 14.14MB/sec (avg: 15.14MB/sec),  2.86 (avg:  2.67) msec latency
[RUN #1 30%, 100 secs]  8 threads:    14977574 ops,  150733 (avg:  149752) ops/sec, 15.24MB/sec (avg: 15.14MB/sec),  2.64 (avg:  2.66) msec latency
[RUN #1 30%, 101 secs]  8 threads:    15130210 ops,  152601 (avg:  149780) ops/sec, 15.43MB/sec (avg: 15.15MB/sec),  2.62 (avg:  2.66) msec latency
[RUN #1 31%, 102 secs]  8 threads:    15281042 ops,  150795 (avg:  149790) ops/sec, 15.25MB/sec (avg: 15.15MB/sec),  2.65 (avg:  2.66) msec latency
[RUN #1 31%, 103 secs]  8 threads:    15437928 ops,  156854 (avg:  149859) ops/sec, 15.86MB/sec (avg: 15.15MB/sec),  2.54 (avg:  2.66) msec latency
[RUN #1 31%, 104 secs]  8 threads:    15588918 ops,  150953 (avg:  149869) ops/sec, 15.26MB/sec (avg: 15.15MB/sec),  2.64 (avg:  2.66) msec latency
[RUN #1 31%, 105 secs]  8 threads:    15743901 ops,  154947 (avg:  149918) ops/sec, 15.67MB/sec (avg: 15.16MB/sec),  2.57 (avg:  2.66) msec latency
[RUN #1 32%, 106 secs]  8 threads:    15904142 ops,  160207 (avg:  150015) ops/sec, 16.20MB/sec (avg: 15.17MB/sec),  2.50 (avg:  2.66) msec latency
[RUN #1 32%, 107 secs]  8 threads:    16045381 ops,  141203 (avg:  149932) ops/sec, 14.28MB/sec (avg: 15.16MB/sec),  2.81 (avg:  2.66) msec latency
[RUN #1 32%, 108 secs]  8 threads:    16195598 ops,  150182 (avg:  149935) ops/sec, 15.19MB/sec (avg: 15.16MB/sec),  2.67 (avg:  2.66) msec latency
[RUN #1 33%, 109 secs]  8 threads:    16350445 ops,  154811 (avg:  149979) ops/sec, 15.65MB/sec (avg: 15.17MB/sec),  2.58 (avg:  2.66) msec latency
[RUN #1 33%, 110 secs]  8 threads:    16506967 ops,  156485 (avg:  150039) ops/sec, 15.82MB/sec (avg: 15.17MB/sec),  2.54 (avg:  2.66) msec latency
[RUN #1 33%, 111 secs]  8 threads:    16648721 ops,  141724 (avg:  149964) ops/sec, 14.33MB/sec (avg: 15.16MB/sec),  2.82 (avg:  2.66) msec latency
[RUN #1 34%, 112 secs]  8 threads:    16792634 ops,  143876 (avg:  149909) ops/sec, 14.55MB/sec (avg: 15.16MB/sec),  2.78 (avg:  2.66) msec latency
[RUN #1 34%, 113 secs]  8 threads:    16945408 ops,  152722 (avg:  149934) ops/sec, 15.44MB/sec (avg: 15.16MB/sec),  2.61 (avg:  2.66) msec latency
[RUN #1 34%, 114 secs]  8 threads:    17092240 ops,  146797 (avg:  149907) ops/sec, 14.84MB/sec (avg: 15.16MB/sec),  2.72 (avg:  2.66) msec latency
[RUN #1 34%, 115 secs]  8 threads:    17241801 ops,  149527 (avg:  149903) ops/sec, 15.12MB/sec (avg: 15.16MB/sec),  2.67 (avg:  2.66) msec latency
[RUN #1 35%, 116 secs]  8 threads:    17390237 ops,  148401 (avg:  149890) ops/sec, 15.01MB/sec (avg: 15.16MB/sec),  2.69 (avg:  2.66) msec latency
[RUN #1 35%, 117 secs]  8 threads:    17531981 ops,  141700 (avg:  149820) ops/sec, 14.33MB/sec (avg: 15.15MB/sec),  2.82 (avg:  2.66) msec latency
[RUN #1 35%, 118 secs]  8 threads:    17688933 ops,  156919 (avg:  149881) ops/sec, 15.87MB/sec (avg: 15.16MB/sec),  2.54 (avg:  2.66) msec latency
[RUN #1 36%, 119 secs]  8 threads:    17831607 ops,  142642 (avg:  149820) ops/sec, 14.42MB/sec (avg: 15.15MB/sec),  2.80 (avg:  2.66) msec latency
[RUN #1 36%, 120 secs]  8 threads:    17976511 ops,  144871 (avg:  149779) ops/sec, 14.65MB/sec (avg: 15.15MB/sec),  2.76 (avg:  2.66) msec latency
[RUN #1 36%, 121 secs]  8 threads:    18126036 ops,  149495 (avg:  149776) ops/sec, 15.12MB/sec (avg: 15.15MB/sec),  2.67 (avg:  2.66) msec latency
[RUN #1 37%, 122 secs]  8 threads:    18267705 ops,  141635 (avg:  149709) ops/sec, 14.32MB/sec (avg: 15.14MB/sec),  2.82 (avg:  2.67) msec latency
[RUN #1 37%, 123 secs]  8 threads:    18417961 ops,  150218 (avg:  149714) ops/sec, 15.19MB/sec (avg: 15.14MB/sec),  2.65 (avg:  2.67) msec latency
[RUN #1 37%, 124 secs]  8 threads:    18564526 ops,  146529 (avg:  149688) ops/sec, 14.82MB/sec (avg: 15.14MB/sec),  2.73 (avg:  2.67) msec latency
[RUN #1 37%, 125 secs]  8 threads:    18709493 ops,  144931 (avg:  149650) ops/sec, 14.66MB/sec (avg: 15.13MB/sec),  2.75 (avg:  2.67) msec latency
[RUN #1 38%, 126 secs]  8 threads:    18859718 ops,  150187 (avg:  149654) ops/sec, 15.19MB/sec (avg: 15.13MB/sec),  2.66 (avg:  2.67) msec latency
[RUN #1 38%, 127 secs]  8 threads:    19009624 ops,  149877 (avg:  149656) ops/sec, 15.16MB/sec (avg: 15.13MB/sec),  2.66 (avg:  2.67) msec latency
[RUN #1 38%, 128 secs]  8 threads:    19158888 ops,  149228 (avg:  149653) ops/sec, 15.09MB/sec (avg: 15.13MB/sec),  2.68 (avg:  2.67) msec latency
[RUN #1 39%, 129 secs]  8 threads:    19305332 ops,  146417 (avg:  149627) ops/sec, 14.81MB/sec (avg: 15.13MB/sec),  2.69 (avg:  2.67) msec latency
[RUN #1 39%, 130 secs]  8 threads:    19400487 ops,   95129 (avg:  149208) ops/sec, 9.62MB/sec (avg: 15.09MB/sec),  4.29 (avg:  2.67) msec latency
[RUN #1 39%, 131 secs]  8 threads:    19563882 ops,  163355 (avg:  149316) ops/sec, 16.52MB/sec (avg: 15.10MB/sec),  2.45 (avg:  2.67) msec latency
[RUN #1 39%, 132 secs]  8 threads:    19723956 ops,  160031 (avg:  149397) ops/sec, 16.18MB/sec (avg: 15.11MB/sec),  2.49 (avg:  2.67) msec latency
[RUN #1 40%, 133 secs]  8 threads:    19886228 ops,  162230 (avg:  149494) ops/sec, 16.41MB/sec (avg: 15.12MB/sec),  2.43 (avg:  2.67) msec latency
[RUN #1 40%, 134 secs]  8 threads:    20054479 ops,  168193 (avg:  149633) ops/sec, 17.01MB/sec (avg: 15.13MB/sec),  2.37 (avg:  2.67) msec latency
[RUN #1 40%, 135 secs]  8 threads:    20218280 ops,  163764 (avg:  149738) ops/sec, 16.56MB/sec (avg: 15.14MB/sec),  2.43 (avg:  2.67) msec latency
[RUN #1 41%, 136 secs]  8 threads:    20376210 ops,  157889 (avg:  149798) ops/sec, 15.97MB/sec (avg: 15.15MB/sec),  2.52 (avg:  2.66) msec latency
[RUN #1 41%, 137 secs]  8 threads:    20517824 ops,  141584 (avg:  149738) ops/sec, 14.32MB/sec (avg: 15.14MB/sec),  2.84 (avg:  2.67) msec latency
[RUN #1 41%, 138 secs]  8 threads:    20670244 ops,  152376 (avg:  149757) ops/sec, 15.41MB/sec (avg: 15.14MB/sec),  2.61 (avg:  2.66) msec latency
[RUN #1 42%, 139 secs]  8 threads:    20825125 ops,  154853 (avg:  149794) ops/sec, 15.66MB/sec (avg: 15.15MB/sec),  2.57 (avg:  2.66) msec latency
[RUN #1 42%, 140 secs]  8 threads:    20980214 ops,  155051 (avg:  149831) ops/sec, 15.68MB/sec (avg: 15.15MB/sec),  2.57 (avg:  2.66) msec latency
[RUN #1 42%, 141 secs]  8 threads:    21126783 ops,  146536 (avg:  149808) ops/sec, 14.82MB/sec (avg: 15.15MB/sec),  2.73 (avg:  2.66) msec latency
[RUN #1 43%, 142 secs]  8 threads:    21279037 ops,  152219 (avg:  149825) ops/sec, 15.39MB/sec (avg: 15.15MB/sec),  2.62 (avg:  2.66) msec latency
[RUN #1 43%, 143 secs]  8 threads:    21424092 ops,  145017 (avg:  149791) ops/sec, 14.66MB/sec (avg: 15.15MB/sec),  2.78 (avg:  2.66) msec latency
[RUN #1 43%, 144 secs]  8 threads:    21574854 ops,  150716 (avg:  149798) ops/sec, 15.24MB/sec (avg: 15.15MB/sec),  2.64 (avg:  2.66) msec latency
[RUN #1 43%, 145 secs]  8 threads:    21728256 ops,  153360 (avg:  149822) ops/sec, 15.51MB/sec (avg: 15.15MB/sec),  2.61 (avg:  2.66) msec latency
[RUN #1 44%, 146 secs]  8 threads:    21879272 ops,  150970 (avg:  149830) ops/sec, 15.27MB/sec (avg: 15.15MB/sec),  2.63 (avg:  2.66) msec latency
[RUN #1 44%, 147 secs]  8 threads:    22041578 ops,  162238 (avg:  149915) ops/sec, 16.41MB/sec (avg: 15.16MB/sec),  2.47 (avg:  2.66) msec latency
[RUN #1 44%, 148 secs]  8 threads:    22191537 ops,  149920 (avg:  149915) ops/sec, 15.16MB/sec (avg: 15.16MB/sec),  2.63 (avg:  2.66) msec latency
[RUN #1 45%, 149 secs]  8 threads:    22336654 ops,  145086 (avg:  149882) ops/sec, 14.67MB/sec (avg: 15.16MB/sec),  2.75 (avg:  2.66) msec latency
[RUN #1 45%, 150 secs]  8 threads:    22494631 ops,  157941 (avg:  149936) ops/sec, 15.97MB/sec (avg: 15.16MB/sec),  2.53 (avg:  2.66) msec latency
[RUN #1 45%, 151 secs]  8 threads:    22644825 ops,  150155 (avg:  149937) ops/sec, 15.18MB/sec (avg: 15.16MB/sec),  2.66 (avg:  2.66) msec latency
[RUN #1 46%, 152 secs]  8 threads:    22788975 ops,  144108 (avg:  149899) ops/sec, 14.57MB/sec (avg: 15.16MB/sec),  2.78 (avg:  2.66) msec latency
