Pseudo-terminal will not be allocated because stdin is not a terminal.

============== Configuration values: ==============
===================================================
Writing results to stdout
[RUN #1] Preparing benchmark client...
[RUN #1] Launching threads now...
[RUN #1 0%,   0 secs]  8 threads:      144917 ops,  145162 (avg:  145162) ops/sec, 14.62MB/sec (avg: 14.62MB/sec),  2.74 (avg:  2.74) msec latency
[RUN #1 6%,  23 secs]  8 threads:     3205700 ops,  138877 (avg:  139352) ops/sec, 14.00MB/sec (avg: 14.04MB/sec),  2.87 (avg:  2.86) msec latency
[RUN #1 7%,  24 secs]  8 threads:     3344431 ops,  138700 (avg:  139325) ops/sec, 13.98MB/sec (avg: 14.04MB/sec),  2.88 (avg:  2.86) msec latency
[RUN #1 7%,  25 secs]  8 threads:     3483417 ops,  138956 (avg:  139310) ops/sec, 14.00MB/sec (avg: 14.04MB/sec),  2.87 (avg:  2.86) msec latency
[RUN #1 7%,  26 secs]  8 threads:     3623656 ops,  140210 (avg:  139345) ops/sec, 14.13MB/sec (avg: 14.04MB/sec),  2.85 (avg:  2.86) msec latency
[RUN #1 8%,  27 secs]  8 threads:     3766589 ops,  142903 (avg:  139476) ops/sec, 14.40MB/sec (avg: 14.06MB/sec),  2.79 (avg:  2.86) msec latency
[RUN #1 8%,  28 secs]  8 threads:     3909377 ops,  142643 (avg:  139590) ops/sec, 14.37MB/sec (avg: 14.07MB/sec),  2.80 (avg:  2.86) msec latency
[RUN #1 8%,  29 secs]  8 threads:     4059402 ops,  149993 (avg:  139948) ops/sec, 15.12MB/sec (avg: 14.10MB/sec),  2.66 (avg:  2.85) msec latency
[RUN #1 8%,  30 secs]  8 threads:     4196784 ops,  137354 (avg:  139862) ops/sec, 13.84MB/sec (avg: 14.09MB/sec),  2.90 (avg:  2.85) msec latency
[RUN #1 9%,  31 secs]  8 threads:     4337471 ops,  140657 (avg:  139888) ops/sec, 14.17MB/sec (avg: 14.10MB/sec),  2.84 (avg:  2.85) msec latency
[RUN #1 9%,  32 secs]  8 threads:     4477981 ops,  140479 (avg:  139906) ops/sec, 14.16MB/sec (avg: 14.10MB/sec),  2.84 (avg:  2.85) msec latency
[RUN #1 9%,  33 secs]  8 threads:     4619504 ops,  141485 (avg:  139954) ops/sec, 14.26MB/sec (avg: 14.10MB/sec),  2.82 (avg:  2.85) msec latency
[RUN #1 9%,  34 secs]  8 threads:     4735827 ops,  116300 (avg:  139258) ops/sec, 11.72MB/sec (avg: 14.03MB/sec),  3.44 (avg:  2.87) msec latency
[RUN #1 10%,  35 secs]  8 threads:     4878547 ops,  142692 (avg:  139356) ops/sec, 14.38MB/sec (avg: 14.04MB/sec),  2.79 (avg:  2.86) msec latency
[RUN #1 10%,  36 secs]  8 threads:     5026731 ops,  148150 (avg:  139601) ops/sec, 14.93MB/sec (avg: 14.07MB/sec),  2.69 (avg:  2.86) msec latency
[RUN #1 10%,  37 secs]  8 threads:     5168666 ops,  141903 (avg:  139663) ops/sec, 14.30MB/sec (avg: 14.07MB/sec),  2.81 (avg:  2.86) msec latency
[RUN #1 11%,  38 secs]  8 threads:     5312587 ops,  143887 (avg:  139774) ops/sec, 14.49MB/sec (avg: 14.08MB/sec),  2.78 (avg:  2.85) msec latency
[RUN #1 11%,  39 secs]  8 threads:     5460094 ops,  147475 (avg:  139971) ops/sec, 14.86MB/sec (avg: 14.10MB/sec),  2.70 (avg:  2.85) msec latency
[RUN #1 11%,  40 secs]  8 threads:     5599885 ops,  139759 (avg:  139966) ops/sec, 14.09MB/sec (avg: 14.10MB/sec),  2.86 (avg:  2.85) msec latency
[RUN #1 11%,  41 secs]  8 threads:     5742690 ops,  142774 (avg:  140035) ops/sec, 14.39MB/sec (avg: 14.11MB/sec),  2.80 (avg:  2.85) msec latency
[RUN #1 12%,  42 secs]  8 threads:     5875813 ops,  133092 (avg:  139869) ops/sec, 13.41MB/sec (avg: 14.09MB/sec),  2.99 (avg:  2.85) msec latency
[RUN #1 12%,  43 secs]  8 threads:     6013884 ops,  138039 (avg:  139827) ops/sec, 13.92MB/sec (avg: 14.09MB/sec),  2.90 (avg:  2.85) msec latency
[RUN #1 12%,  44 secs]  8 threads:     6153300 ops,  139385 (avg:  139817) ops/sec, 14.05MB/sec (avg: 14.09MB/sec),  2.86 (avg:  2.85) msec latency
[RUN #1 13%,  45 secs]  8 threads:     6290894 ops,  137565 (avg:  139767) ops/sec, 13.86MB/sec (avg: 14.08MB/sec),  2.90 (avg:  2.86) msec latency
[RUN #1 13%,  46 secs]  8 threads:     6432815 ops,  141889 (avg:  139813) ops/sec, 14.29MB/sec (avg: 14.09MB/sec),  2.81 (avg:  2.85) msec latency
[RUN #1 13%,  47 secs]  8 threads:     6570826 ops,  137980 (avg:  139774) ops/sec, 13.91MB/sec (avg: 14.09MB/sec),  2.89 (avg:  2.85) msec latency
[RUN #1 13%,  48 secs]  8 threads:     6710248 ops,  139389 (avg:  139766) ops/sec, 14.05MB/sec (avg: 14.08MB/sec),  2.86 (avg:  2.86) msec latency
[RUN #1 14%,  49 secs]  8 threads:     6850255 ops,  139977 (avg:  139770) ops/sec, 14.11MB/sec (avg: 14.08MB/sec),  2.85 (avg:  2.86) msec latency
[RUN #1 14%,  50 secs]  8 threads:     6991959 ops,  141673 (avg:  139808) ops/sec, 14.27MB/sec (avg: 14.09MB/sec),  2.82 (avg:  2.85) msec latency
[RUN #1 14%,  51 secs]  8 threads:     7147431 ops,  155439 (avg:  140115) ops/sec, 15.67MB/sec (avg: 14.12MB/sec),  2.57 (avg:  2.85) msec latency
[RUN #1 15%,  52 secs]  8 threads:     7297364 ops,  149899 (avg:  140303) ops/sec, 15.12MB/sec (avg: 14.14MB/sec),  2.66 (avg:  2.84) msec latency
[RUN #1 15%,  53 secs]  8 threads:     7456880 ops,  159479 (avg:  140665) ops/sec, 16.08MB/sec (avg: 14.18MB/sec),  2.50 (avg:  2.84) msec latency
[RUN #1 15%,  54 secs]  8 threads:     7599719 ops,  142809 (avg:  140704) ops/sec, 14.39MB/sec (avg: 14.18MB/sec),  2.79 (avg:  2.84) msec latency
[RUN #1 15%,  55 secs]  8 threads:     7747606 ops,  147856 (avg:  140834) ops/sec, 14.90MB/sec (avg: 14.19MB/sec),  2.70 (avg:  2.83) msec latency
[RUN #1 16%,  56 secs]  8 threads:     7885983 ops,  138344 (avg:  140790) ops/sec, 13.95MB/sec (avg: 14.19MB/sec),  2.88 (avg:  2.83) msec latency
[RUN #1 16%,  57 secs]  8 threads:     8020186 ops,  134172 (avg:  140674) ops/sec, 13.53MB/sec (avg: 14.18MB/sec),  2.98 (avg:  2.84) msec latency
[RUN #1 16%,  58 secs]  8 threads:     8161860 ops,  141439 (avg:  140687) ops/sec, 14.26MB/sec (avg: 14.18MB/sec),  2.82 (avg:  2.84) msec latency
[RUN #1 17%,  59 secs]  8 threads:     8303208 ops,  141319 (avg:  140698) ops/sec, 14.25MB/sec (avg: 14.18MB/sec),  2.82 (avg:  2.84) msec latency
[RUN #1 17%,  60 secs]  8 threads:     8442004 ops,  138767 (avg:  140666) ops/sec, 13.98MB/sec (avg: 14.18MB/sec),  2.88 (avg:  2.84) msec latency
[RUN #1 17%,  61 secs]  8 threads:     8579918 ops,  137884 (avg:  140620) ops/sec, 13.88MB/sec (avg: 14.17MB/sec),  2.89 (avg:  2.84) msec latency
[RUN #1 17%,  62 secs]  8 threads:     8730039 ops,  150091 (avg:  140773) ops/sec, 15.13MB/sec (avg: 14.19MB/sec),  2.66 (avg:  2.83) msec latency
[RUN #1 18%,  63 secs]  8 threads:     8870405 ops,  140341 (avg:  140766) ops/sec, 14.15MB/sec (avg: 14.19MB/sec),  2.84 (avg:  2.83) msec latency
[RUN #1 18%,  64 secs]  8 threads:     9009628 ops,  139193 (avg:  140741) ops/sec, 14.03MB/sec (avg: 14.18MB/sec),  2.87 (avg:  2.84) msec latency
[RUN #1 18%,  65 secs]  8 threads:     9154783 ops,  145043 (avg:  140807) ops/sec, 14.61MB/sec (avg: 14.19MB/sec),  2.74 (avg:  2.83) msec latency
[RUN #1 18%,  66 secs]  8 threads:     9246933 ops,   92056 (avg:  140068) ops/sec, 9.28MB/sec (avg: 14.12MB/sec),  4.39 (avg:  2.85) msec latency
[RUN #1 19%,  67 secs]  8 threads:     9401581 ops,  154605 (avg:  140285) ops/sec, 15.57MB/sec (avg: 14.14MB/sec),  2.56 (avg:  2.84) msec latency
[RUN #1 19%,  68 secs]  8 threads:     9544483 ops,  142869 (avg:  140323) ops/sec, 14.40MB/sec (avg: 14.14MB/sec),  2.79 (avg:  2.84) msec latency
[RUN #1 19%,  69 secs]  8 threads:     9689407 ops,  144897 (avg:  140389) ops/sec, 14.60MB/sec (avg: 14.15MB/sec),  2.75 (avg:  2.84) msec latency
[RUN #1 20%,  70 secs]  8 threads:     9831958 ops,  142361 (avg:  140418) ops/sec, 14.34MB/sec (avg: 14.15MB/sec),  2.80 (avg:  2.84) msec latency
[RUN #1 20%,  71 secs]  8 threads:     9971492 ops,  139497 (avg:  140405) ops/sec, 14.05MB/sec (avg: 14.15MB/sec),  2.86 (avg:  2.84) msec latency
[RUN #1 20%,  72 secs]  8 threads:    10113104 ops,  141507 (avg:  140420) ops/sec, 14.25MB/sec (avg: 14.15MB/sec),  2.82 (avg:  2.84) msec latency
[RUN #1 21%,  73 secs]  8 threads:    10255142 ops,  142002 (avg:  140442) ops/sec, 14.30MB/sec (avg: 14.15MB/sec),  2.81 (avg:  2.84) msec latency
[RUN #1 21%,  74 secs]  8 threads:    10398632 ops,  143457 (avg:  140482) ops/sec, 14.44MB/sec (avg: 14.16MB/sec),  2.78 (avg:  2.84) msec latency
[RUN #1 21%,  75 secs]  8 threads:    10540450 ops,  141789 (avg:  140500) ops/sec, 14.28MB/sec (avg: 14.16MB/sec),  2.81 (avg:  2.84) msec latency
[RUN #1 21%,  76 secs]  8 threads:    10677190 ops,  136709 (avg:  140450) ops/sec, 13.76MB/sec (avg: 14.15MB/sec),  2.92 (avg:  2.84) msec latency
[RUN #1 22%,  77 secs]  8 threads:    10818382 ops,  141159 (avg:  140459) ops/sec, 14.23MB/sec (avg: 14.15MB/sec),  2.83 (avg:  2.84) msec latency
[RUN #1 22%,  78 secs]  8 threads:    10962639 ops,  144217 (avg:  140507) ops/sec, 14.52MB/sec (avg: 14.16MB/sec),  2.77 (avg:  2.84) msec latency
[RUN #1 22%,  79 secs]  8 threads:    11109806 ops,  147128 (avg:  140591) ops/sec, 14.82MB/sec (avg: 14.17MB/sec),  2.71 (avg:  2.84) msec latency
[RUN #1 23%,  80 secs]  8 threads:    11251190 ops,  141350 (avg:  140601) ops/sec, 14.23MB/sec (avg: 14.17MB/sec),  2.82 (avg:  2.84) msec latency
[RUN #1 23%,  81 secs]  8 threads:    11394820 ops,  143597 (avg:  140638) ops/sec, 14.47MB/sec (avg: 14.17MB/sec),  2.78 (avg:  2.84) msec latency
[RUN #1 23%,  82 secs]  8 threads:    11536301 ops,  141445 (avg:  140648) ops/sec, 14.26MB/sec (avg: 14.17MB/sec),  2.83 (avg:  2.84) msec latency
[RUN #1 23%,  83 secs]  8 threads:    11679938 ops,  143464 (avg:  140681) ops/sec, 14.45MB/sec (avg: 14.18MB/sec),  2.78 (avg:  2.84) msec latency
[RUN #1 24%,  84 secs]  8 threads:    11816086 ops,  136092 (avg:  140627) ops/sec, 13.71MB/sec (avg: 14.17MB/sec),  2.94 (avg:  2.84) msec latency
[RUN #1 24%,  85 secs]  8 threads:    11954720 ops,  138604 (avg:  140603) ops/sec, 13.96MB/sec (avg: 14.17MB/sec),  2.88 (avg:  2.84) msec latency
[RUN #1 24%,  86 secs]  8 threads:    12096101 ops,  141352 (avg:  140612) ops/sec, 14.23MB/sec (avg: 14.17MB/sec),  2.81 (avg:  2.84) msec latency
[RUN #1 24%,  87 secs]  8 threads:    12234198 ops,  138064 (avg:  140582) ops/sec, 13.91MB/sec (avg: 14.17MB/sec),  2.90 (avg:  2.84) msec latency
[RUN #1 25%,  88 secs]  8 threads:    12383544 ops,  149318 (avg:  140682) ops/sec, 15.04MB/sec (avg: 14.18MB/sec),  2.67 (avg:  2.84) msec latency
[RUN #1 25%,  89 secs]  8 threads:    12531333 ops,  147629 (avg:  140760) ops/sec, 14.87MB/sec (avg: 14.18MB/sec),  2.69 (avg:  2.83) msec latency
[RUN #1 25%,  90 secs]  8 threads:    12672868 ops,  141498 (avg:  140768) ops/sec, 14.25MB/sec (avg: 14.18MB/sec),  2.83 (avg:  2.83) msec latency
[RUN #1 26%,  91 secs]  8 threads:    12817168 ops,  144269 (avg:  140807) ops/sec, 14.53MB/sec (avg: 14.19MB/sec),  2.76 (avg:  2.83) msec latency
[RUN #1 26%,  92 secs]  8 threads:    12960275 ops,  143076 (avg:  140831) ops/sec, 14.41MB/sec (avg: 14.19MB/sec),  2.79 (avg:  2.83) msec latency
[RUN #1 26%,  93 secs]  8 threads:    13107090 ops,  146778 (avg:  140895) ops/sec, 14.80MB/sec (avg: 14.20MB/sec),  2.72 (avg:  2.83) msec latency
[RUN #1 27%,  94 secs]  8 threads:    13257851 ops,  150722 (avg:  141000) ops/sec, 15.19MB/sec (avg: 14.21MB/sec),  2.65 (avg:  2.83) msec latency
[RUN #1 27%,  95 secs]  8 threads:    13405453 ops,  147567 (avg:  141069) ops/sec, 14.88MB/sec (avg: 14.21MB/sec),  2.70 (avg:  2.83) msec latency
[RUN #1 27%,  96 secs]  8 threads:    13551874 ops,  146385 (avg:  141124) ops/sec, 14.77MB/sec (avg: 14.22MB/sec),  2.73 (avg:  2.83) msec latency
[RUN #1 27%,  97 secs]  8 threads:    13703204 ops,  151299 (avg:  141229) ops/sec, 15.24MB/sec (avg: 14.23MB/sec),  2.63 (avg:  2.83) msec latency
[RUN #1 28%,  98 secs]  8 threads:    13843656 ops,  140419 (avg:  141221) ops/sec, 14.15MB/sec (avg: 14.23MB/sec),  2.85 (avg:  2.83) msec latency
[RUN #1 28%,  99 secs]  8 threads:    13978859 ops,  135169 (avg:  141160) ops/sec, 13.63MB/sec (avg: 14.22MB/sec),  2.95 (avg:  2.83) msec latency
[RUN #1 28%, 100 secs]  8 threads:    14123385 ops,  144415 (avg:  141192) ops/sec, 14.56MB/sec (avg: 14.23MB/sec),  2.77 (avg:  2.83) msec latency
[RUN #1 29%, 101 secs]  8 threads:    14266331 ops,  142909 (avg:  141209) ops/sec, 14.40MB/sec (avg: 14.23MB/sec),  2.79 (avg:  2.83) msec latency
[RUN #1 29%, 102 secs]  8 threads:    14399996 ops,  133636 (avg:  141135) ops/sec, 13.47MB/sec (avg: 14.22MB/sec),  2.99 (avg:  2.83) msec latency
[RUN #1 29%, 103 secs]  8 threads:    14539659 ops,  139630 (avg:  141120) ops/sec, 14.07MB/sec (avg: 14.22MB/sec),  2.87 (avg:  2.83) msec latency
[RUN #1 29%, 104 secs]  8 threads:    14682024 ops,  142333 (avg:  141132) ops/sec, 14.35MB/sec (avg: 14.22MB/sec),  2.79 (avg:  2.83) msec latency
[RUN #1 30%, 105 secs]  8 threads:    14819924 ops,  137480 (avg:  141097) ops/sec, 13.85MB/sec (avg: 14.22MB/sec),  2.90 (avg:  2.83) msec latency
[RUN #1 30%, 106 secs]  8 threads:    14963093 ops,  143101 (avg:  141116) ops/sec, 14.42MB/sec (avg: 14.22MB/sec),  2.80 (avg:  2.83) msec latency
[RUN #1 30%, 107 secs]  8 threads:    15109521 ops,  146392 (avg:  141165) ops/sec, 14.75MB/sec (avg: 14.22MB/sec),  2.71 (avg:  2.83) msec latency
[RUN #1 31%, 108 secs]  8 threads:    15250390 ops,  140835 (avg:  141162) ops/sec, 14.19MB/sec (avg: 14.22MB/sec),  2.84 (avg:  2.83) msec latency
[RUN #1 31%, 109 secs]  8 threads:    15391609 ops,  141189 (avg:  141163) ops/sec, 14.22MB/sec (avg: 14.22MB/sec),  2.81 (avg:  2.83) msec latency
[RUN #1 31%, 110 secs]  8 threads:    15530493 ops,  138854 (avg:  141142) ops/sec, 13.99MB/sec (avg: 14.22MB/sec),  2.87 (avg:  2.83) msec latency
[RUN #1 31%, 111 secs]  8 threads:    15668400 ops,  137877 (avg:  141112) ops/sec, 13.90MB/sec (avg: 14.22MB/sec),  2.91 (avg:  2.83) msec latency
[RUN #1 32%, 112 secs]  8 threads:    15805953 ops,  137524 (avg:  141080) ops/sec, 13.87MB/sec (avg: 14.22MB/sec),  2.90 (avg:  2.83) msec latency
[RUN #1 32%, 113 secs]  8 threads:    15942640 ops,  136660 (avg:  141041) ops/sec, 13.79MB/sec (avg: 14.21MB/sec),  2.92 (avg:  2.83) msec latency
[RUN #1 32%, 114 secs]  8 threads:    16088552 ops,  145874 (avg:  141083) ops/sec, 14.70MB/sec (avg: 14.22MB/sec),  2.73 (avg:  2.83) msec latency
[RUN #1 32%, 115 secs]  8 threads:    16234686 ops,  146105 (avg:  141127) ops/sec, 14.72MB/sec (avg: 14.22MB/sec),  2.73 (avg:  2.83) msec latency
[RUN #1 33%, 116 secs]  8 threads:    16375167 ops,  140434 (avg:  141121) ops/sec, 14.15MB/sec (avg: 14.22MB/sec),  2.86 (avg:  2.83) msec latency
[RUN #1 33%, 117 secs]  8 threads:    16516089 ops,  140879 (avg:  141119) ops/sec, 14.20MB/sec (avg: 14.22MB/sec),  2.84 (avg:  2.83) msec latency
[RUN #1 33%, 118 secs]  8 threads:    16659275 ops,  143155 (avg:  141136) ops/sec, 14.43MB/sec (avg: 14.22MB/sec),  2.78 (avg:  2.83) msec latency
[RUN #1 34%, 119 secs]  8 threads:    16801059 ops,  141734 (avg:  141141) ops/sec, 14.28MB/sec (avg: 14.22MB/sec),  2.83 (avg:  2.83) msec latency
[RUN #1 34%, 120 secs]  8 threads:    16939817 ops,  138672 (avg:  141121) ops/sec, 13.97MB/sec (avg: 14.22MB/sec),  2.87 (avg:  2.83) msec latency
[RUN #1 34%, 121 secs]  8 threads:    17078352 ops,  138467 (avg:  141099) ops/sec, 13.95MB/sec (avg: 14.22MB/sec),  2.89 (avg:  2.83) msec latency
[RUN #1 34%, 122 secs]  8 threads:    17223169 ops,  144771 (avg:  141129) ops/sec, 14.59MB/sec (avg: 14.22MB/sec),  2.71 (avg:  2.83) msec latency
[RUN #1 35%, 123 secs]  8 threads:    17368710 ops,  145492 (avg:  141164) ops/sec, 14.66MB/sec (avg: 14.22MB/sec),  2.76 (avg:  2.83) msec latency
[RUN #1 35%, 124 secs]  8 threads:    17511270 ops,  142526 (avg:  141175) ops/sec, 14.36MB/sec (avg: 14.23MB/sec),  2.82 (avg:  2.83) msec latency
[RUN #1 35%, 125 secs]  8 threads:    17652640 ops,  141333 (avg:  141177) ops/sec, 14.24MB/sec (avg: 14.23MB/sec),  2.81 (avg:  2.83) msec latency
[RUN #1 36%, 126 secs]  8 threads:    17794595 ops,  141841 (avg:  141182) ops/sec, 14.29MB/sec (avg: 14.23MB/sec),  2.84 (avg:  2.83) msec latency
[RUN #1 36%, 127 secs]  8 threads:    17942676 ops,  148013 (avg:  141236) ops/sec, 14.91MB/sec (avg: 14.23MB/sec),  2.70 (avg:  2.83) msec latency
[RUN #1 36%, 128 secs]  8 threads:    18078274 ops,  135529 (avg:  141191) ops/sec, 13.66MB/sec (avg: 14.23MB/sec),  2.95 (avg:  2.83) msec latency
[RUN #1 36%, 129 secs]  8 threads:    18215954 ops,  137635 (avg:  141164) ops/sec, 13.87MB/sec (avg: 14.22MB/sec),  2.81 (avg:  2.83) msec latency
[RUN #1 37%, 130 secs]  8 threads:    18305891 ops,   89540 (avg:  140765) ops/sec, 9.02MB/sec (avg: 14.18MB/sec),  4.60 (avg:  2.84) msec latency
[RUN #1 37%, 131 secs]  8 threads:    18448547 ops,  142378 (avg:  140777) ops/sec, 14.34MB/sec (avg: 14.19MB/sec),  2.81 (avg:  2.84) msec latency
[RUN #1 37%, 132 secs]  8 threads:    18591051 ops,  142205 (avg:  140788) ops/sec, 14.33MB/sec (avg: 14.19MB/sec),  2.81 (avg:  2.84) msec latency
[RUN #1 37%, 133 secs]  8 threads:    18735266 ops,  144051 (avg:  140813) ops/sec, 14.52MB/sec (avg: 14.19MB/sec),  2.77 (avg:  2.83) msec latency
[RUN #1 38%, 134 secs]  8 threads:    18877709 ops,  142371 (avg:  140824) ops/sec, 14.34MB/sec (avg: 14.19MB/sec),  2.80 (avg:  2.83) msec latency
[RUN #1 38%, 135 secs]  8 threads:    19018733 ops,  140936 (avg:  140825) ops/sec, 14.20MB/sec (avg: 14.19MB/sec),  2.83 (avg:  2.83) msec latency
[RUN #1 38%, 136 secs]  8 threads:    19161889 ops,  142724 (avg:  140839) ops/sec, 14.38MB/sec (avg: 14.19MB/sec),  2.80 (avg:  2.83) msec latency
[RUN #1 39%, 137 secs]  8 threads:    19312254 ops,  150273 (avg:  140908) ops/sec, 15.15MB/sec (avg: 14.20MB/sec),  2.66 (avg:  2.83) msec latency
[RUN #1 39%, 138 secs]  8 threads:    19452215 ops,  139724 (avg:  140899) ops/sec, 14.08MB/sec (avg: 14.20MB/sec),  2.86 (avg:  2.83) msec latency
[RUN #1 39%, 139 secs]  8 threads:    19598919 ops,  146654 (avg:  140941) ops/sec, 14.77MB/sec (avg: 14.20MB/sec),  2.72 (avg:  2.83) msec latency
[RUN #1 39%, 140 secs]  8 threads:    19741050 ops,  142083 (avg:  140949) ops/sec, 14.32MB/sec (avg: 14.20MB/sec),  2.81 (avg:  2.83) msec latency
[RUN #1 40%, 141 secs]  8 threads:    19879748 ops,  138664 (avg:  140933) ops/sec, 13.97MB/sec (avg: 14.20MB/sec),  2.88 (avg:  2.83) msec latency
[RUN #1 40%, 142 secs]  8 threads:    20025036 ops,  145248 (avg:  140963) ops/sec, 14.63MB/sec (avg: 14.20MB/sec),  2.75 (avg:  2.83) msec latency
[RUN #1 40%, 143 secs]  8 threads:    20175869 ops,  150707 (avg:  141031) ops/sec, 15.19MB/sec (avg: 14.21MB/sec),  2.65 (avg:  2.83) msec latency
[RUN #1 41%, 144 secs]  8 threads:    20317387 ops,  141486 (avg:  141034) ops/sec, 14.27MB/sec (avg: 14.21MB/sec),  2.82 (avg:  2.83) msec latency
[RUN #1 41%, 145 secs]  8 threads:    20462053 ops,  144631 (avg:  141059) ops/sec, 14.58MB/sec (avg: 14.21MB/sec),  2.76 (avg:  2.83) msec latency
[RUN #1 41%, 146 secs]  8 threads:    20608002 ops,  145916 (avg:  141092) ops/sec, 14.70MB/sec (avg: 14.22MB/sec),  2.73 (avg:  2.83) msec latency
[RUN #1 41%, 147 secs]  8 threads:    20749942 ops,  141905 (avg:  141098) ops/sec, 14.31MB/sec (avg: 14.22MB/sec),  2.81 (avg:  2.83) msec latency
[RUN #1 42%, 148 secs]  8 threads:    20896889 ops,  146911 (avg:  141137) ops/sec, 14.81MB/sec (avg: 14.22MB/sec),  2.72 (avg:  2.83) msec latency
[RUN #1 42%, 149 secs]  8 threads:    21040448 ops,  143531 (avg:  141153) ops/sec, 14.46MB/sec (avg: 14.22MB/sec),  2.78 (avg:  2.83) msec latency
[RUN #1 42%, 150 secs]  8 threads:    21183936 ops,  143453 (avg:  141169) ops/sec, 14.46MB/sec (avg: 14.23MB/sec),  2.78 (avg:  2.83) msec latency
[RUN #1 43%, 151 secs]  8 threads:    21331732 ops,  147758 (avg:  141212) ops/sec, 14.90MB/sec (avg: 14.23MB/sec),  2.70 (avg:  2.83) msec latency
[RUN #1 43%, 152 secs]  8 threads:    21470602 ops,  138830 (avg:  141197) ops/sec, 13.99MB/sec (avg: 14.23MB/sec),  2.88 (avg:  2.83) msec latency
