Pseudo-terminal will not be allocated because stdin is not a terminal.

============== Configuration values: ==============
===================================================
Writing results to stdout
[RUN #1] Preparing benchmark client...
[RUN #1] Launching threads now...
[RUN #1 0%,   0 secs]  8 threads:      149637 ops,  149648 (avg:  149648) ops/sec, 13.60MB/sec (avg: 13.60MB/sec),  2.67 (avg:  2.67) msec latency
[RUN #1 3%,  12 secs]  8 threads:     1448382 ops,  112433 (avg:  120673) ops/sec, 10.22MB/sec (avg: 10.96MB/sec),  3.55 (avg:  3.31) msec latency
[RUN #1 3%,  13 secs]  8 threads:     1564751 ops,  116339 (avg:  120339) ops/sec, 10.57MB/sec (avg: 10.93MB/sec),  3.43 (avg:  3.32) msec latency
[RUN #1 3%,  14 secs]  8 threads:     1679828 ops,  115051 (avg:  119961) ops/sec, 10.45MB/sec (avg: 10.90MB/sec),  3.47 (avg:  3.33) msec latency
[RUN #1 4%,  15 secs]  8 threads:     1798806 ops,  118952 (avg:  119894) ops/sec, 10.81MB/sec (avg: 10.89MB/sec),  3.36 (avg:  3.33) msec latency
[RUN #1 4%,  16 secs]  8 threads:     1918033 ops,  119197 (avg:  119851) ops/sec, 10.83MB/sec (avg: 10.89MB/sec),  3.35 (avg:  3.33) msec latency
[RUN #1 4%,  17 secs]  8 threads:     2033703 ops,  115646 (avg:  119603) ops/sec, 10.51MB/sec (avg: 10.87MB/sec),  3.45 (avg:  3.34) msec latency
[RUN #1 4%,  18 secs]  8 threads:     2151573 ops,  117846 (avg:  119506) ops/sec, 10.71MB/sec (avg: 10.86MB/sec),  3.39 (avg:  3.34) msec latency
[RUN #1 5%,  19 secs]  8 threads:     2272966 ops,  121366 (avg:  119604) ops/sec, 11.03MB/sec (avg: 10.87MB/sec),  3.29 (avg:  3.34) msec latency
[RUN #1 5%,  20 secs]  8 threads:     2414804 ops,  141810 (avg:  120714) ops/sec, 12.89MB/sec (avg: 10.97MB/sec),  2.82 (avg:  3.31) msec latency
[RUN #1 5%,  21 secs]  8 threads:     2547751 ops,  132894 (avg:  121294) ops/sec, 12.07MB/sec (avg: 11.02MB/sec),  3.00 (avg:  3.29) msec latency
[RUN #1 5%,  22 secs]  8 threads:     2659923 ops,  112147 (avg:  120878) ops/sec, 10.19MB/sec (avg: 10.98MB/sec),  3.56 (avg:  3.30) msec latency
[RUN #1 6%,  23 secs]  8 threads:     2773327 ops,  113376 (avg:  120552) ops/sec, 10.30MB/sec (avg: 10.95MB/sec),  3.52 (avg:  3.31) msec latency
[RUN #1 6%,  24 secs]  8 threads:     2886563 ops,  113173 (avg:  120244) ops/sec, 10.28MB/sec (avg: 10.93MB/sec),  3.53 (avg:  3.32) msec latency
[RUN #1 6%,  25 secs]  8 threads:     2999522 ops,  112847 (avg:  119948) ops/sec, 10.25MB/sec (avg: 10.90MB/sec),  3.54 (avg:  3.33) msec latency
[RUN #1 6%,  26 secs]  8 threads:     3111912 ops,  112366 (avg:  119657) ops/sec, 10.21MB/sec (avg: 10.87MB/sec),  3.56 (avg:  3.34) msec latency
[RUN #1 6%,  27 secs]  8 threads:     3224507 ops,  112572 (avg:  119394) ops/sec, 10.23MB/sec (avg: 10.85MB/sec),  3.55 (avg:  3.34) msec latency
[RUN #1 7%,  28 secs]  8 threads:     3335041 ops,  110505 (avg:  119077) ops/sec, 10.04MB/sec (avg: 10.82MB/sec),  3.62 (avg:  3.35) msec latency
[RUN #1 7%,  29 secs]  8 threads:     3446949 ops,  111883 (avg:  118829) ops/sec, 10.17MB/sec (avg: 10.80MB/sec),  3.57 (avg:  3.36) msec latency
[RUN #1 7%,  30 secs]  8 threads:     3562388 ops,  115415 (avg:  118715) ops/sec, 10.49MB/sec (avg: 10.79MB/sec),  3.46 (avg:  3.36) msec latency
[RUN #1 7%,  31 secs]  8 threads:     3706993 ops,  144574 (avg:  119549) ops/sec, 13.14MB/sec (avg: 10.86MB/sec),  2.76 (avg:  3.34) msec latency
[RUN #1 8%,  32 secs]  8 threads:     3851482 ops,  144457 (avg:  120327) ops/sec, 13.13MB/sec (avg: 10.93MB/sec),  2.76 (avg:  3.32) msec latency
[RUN #1 8%,  33 secs]  8 threads:     3994062 ops,  142549 (avg:  121001) ops/sec, 12.95MB/sec (avg: 10.99MB/sec),  2.80 (avg:  3.30) msec latency
[RUN #1 8%,  34 secs]  8 threads:     4115796 ops,  121696 (avg:  121021) ops/sec, 11.06MB/sec (avg: 11.00MB/sec),  3.28 (avg:  3.30) msec latency
[RUN #1 9%,  35 secs]  8 threads:     4261673 ops,  145846 (avg:  121731) ops/sec, 13.25MB/sec (avg: 11.06MB/sec),  2.73 (avg:  3.28) msec latency
[RUN #1 9%,  36 secs]  8 threads:     4407271 ops,  145564 (avg:  122393) ops/sec, 13.23MB/sec (avg: 11.12MB/sec),  2.74 (avg:  3.26) msec latency
[RUN #1 9%,  37 secs]  8 threads:     4554006 ops,  146677 (avg:  123049) ops/sec, 13.33MB/sec (avg: 11.18MB/sec),  2.72 (avg:  3.25) msec latency
[RUN #1 9%,  38 secs]  8 threads:     4699586 ops,  145489 (avg:  123640) ops/sec, 13.22MB/sec (avg: 11.23MB/sec),  2.74 (avg:  3.23) msec latency
[RUN #1 10%,  39 secs]  8 threads:     4843917 ops,  144299 (avg:  124169) ops/sec, 13.11MB/sec (avg: 11.28MB/sec),  2.77 (avg:  3.22) msec latency
[RUN #1 10%,  40 secs]  8 threads:     4989793 ops,  145842 (avg:  124711) ops/sec, 13.25MB/sec (avg: 11.33MB/sec),  2.74 (avg:  3.20) msec latency
[RUN #1 10%,  41 secs]  8 threads:     5136906 ops,  147080 (avg:  125257) ops/sec, 13.36MB/sec (avg: 11.38MB/sec),  2.72 (avg:  3.19) msec latency
[RUN #1 11%,  42 secs]  8 threads:     5283031 ops,  146093 (avg:  125753) ops/sec, 13.27MB/sec (avg: 11.43MB/sec),  2.73 (avg:  3.18) msec latency
[RUN #1 11%,  43 secs]  8 threads:     5427761 ops,  144699 (avg:  126193) ops/sec, 13.15MB/sec (avg: 11.47MB/sec),  2.76 (avg:  3.16) msec latency
[RUN #1 11%,  44 secs]  8 threads:     5572116 ops,  144322 (avg:  126605) ops/sec, 13.11MB/sec (avg: 11.50MB/sec),  2.77 (avg:  3.15) msec latency
[RUN #1 11%,  45 secs]  8 threads:     5717960 ops,  145808 (avg:  127032) ops/sec, 13.25MB/sec (avg: 11.54MB/sec),  2.74 (avg:  3.14) msec latency
[RUN #1 12%,  46 secs]  8 threads:     5864668 ops,  146676 (avg:  127459) ops/sec, 13.33MB/sec (avg: 11.58MB/sec),  2.72 (avg:  3.13) msec latency
[RUN #1 12%,  47 secs]  8 threads:     6010647 ops,  145874 (avg:  127851) ops/sec, 13.25MB/sec (avg: 11.62MB/sec),  2.74 (avg:  3.12) msec latency
[RUN #1 12%,  48 secs]  8 threads:     6127450 ops,  116774 (avg:  127620) ops/sec, 10.61MB/sec (avg: 11.60MB/sec),  3.42 (avg:  3.13) msec latency
[RUN #1 12%,  49 secs]  8 threads:     6240691 ops,  113216 (avg:  127326) ops/sec, 10.29MB/sec (avg: 11.57MB/sec),  3.53 (avg:  3.14) msec latency
[RUN #1 13%,  50 secs]  8 threads:     6355168 ops,  114454 (avg:  127069) ops/sec, 10.40MB/sec (avg: 11.55MB/sec),  3.49 (avg:  3.14) msec latency
[RUN #1 13%,  51 secs]  8 threads:     6468915 ops,  113725 (avg:  126807) ops/sec, 10.33MB/sec (avg: 11.52MB/sec),  3.51 (avg:  3.15) msec latency
[RUN #1 13%,  52 secs]  8 threads:     6582591 ops,  113645 (avg:  126554) ops/sec, 10.33MB/sec (avg: 11.50MB/sec),  3.51 (avg:  3.16) msec latency
[RUN #1 13%,  53 secs]  8 threads:     6693305 ops,  110690 (avg:  126255) ops/sec, 10.06MB/sec (avg: 11.47MB/sec),  3.61 (avg:  3.16) msec latency
[RUN #1 14%,  54 secs]  8 threads:     6803702 ops,  110374 (avg:  125961) ops/sec, 10.03MB/sec (avg: 11.44MB/sec),  3.62 (avg:  3.17) msec latency
[RUN #1 14%,  55 secs]  8 threads:     6917454 ops,  113726 (avg:  125738) ops/sec, 10.33MB/sec (avg: 11.42MB/sec),  3.51 (avg:  3.18) msec latency
[RUN #1 14%,  56 secs]  8 threads:     7030547 ops,  113066 (avg:  125512) ops/sec, 10.27MB/sec (avg: 11.40MB/sec),  3.53 (avg:  3.18) msec latency
[RUN #1 14%,  57 secs]  8 threads:     7144277 ops,  113704 (avg:  125305) ops/sec, 10.33MB/sec (avg: 11.39MB/sec),  3.52 (avg:  3.19) msec latency
[RUN #1 15%,  58 secs]  8 threads:     7257478 ops,  113177 (avg:  125096) ops/sec, 10.28MB/sec (avg: 11.37MB/sec),  3.53 (avg:  3.19) msec latency
[RUN #1 15%,  59 secs]  8 threads:     7371505 ops,  114003 (avg:  124908) ops/sec, 10.36MB/sec (avg: 11.35MB/sec),  3.51 (avg:  3.20) msec latency
[RUN #1 15%,  60 secs]  8 threads:     7486986 ops,  115457 (avg:  124750) ops/sec, 10.49MB/sec (avg: 11.33MB/sec),  3.46 (avg:  3.20) msec latency
[RUN #1 15%,  61 secs]  8 threads:     7598851 ops,  111842 (avg:  124539) ops/sec, 10.16MB/sec (avg: 11.32MB/sec),  3.57 (avg:  3.21) msec latency
[RUN #1 15%,  62 secs]  8 threads:     7711928 ops,  113053 (avg:  124354) ops/sec, 10.27MB/sec (avg: 11.30MB/sec),  3.53 (avg:  3.21) msec latency
[RUN #1 16%,  63 secs]  8 threads:     7832950 ops,  120996 (avg:  124300) ops/sec, 10.99MB/sec (avg: 11.29MB/sec),  3.30 (avg:  3.21) msec latency
[RUN #1 16%,  64 secs]  8 threads:     7947991 ops,  114976 (avg:  124155) ops/sec, 10.45MB/sec (avg: 11.28MB/sec),  3.47 (avg:  3.22) msec latency
[RUN #1 16%,  65 secs]  8 threads:     8060984 ops,  112969 (avg:  123982) ops/sec, 10.27MB/sec (avg: 11.27MB/sec),  3.52 (avg:  3.22) msec latency
[RUN #1 16%,  66 secs]  8 threads:     8163067 ops,  102061 (avg:  123650) ops/sec, 9.27MB/sec (avg: 11.24MB/sec),  3.96 (avg:  3.23) msec latency
[RUN #1 17%,  67 secs]  8 threads:     8322731 ops,  159625 (avg:  124187) ops/sec, 14.50MB/sec (avg: 11.28MB/sec),  2.48 (avg:  3.22) msec latency
[RUN #1 17%,  68 secs]  8 threads:     8482022 ops,  159252 (avg:  124703) ops/sec, 14.47MB/sec (avg: 11.33MB/sec),  2.50 (avg:  3.20) msec latency
[RUN #1 17%,  69 secs]  8 threads:     8636388 ops,  154195 (avg:  125131) ops/sec, 14.01MB/sec (avg: 11.37MB/sec),  2.59 (avg:  3.19) msec latency
[RUN #1 18%,  70 secs]  8 threads:     8765146 ops,  128728 (avg:  125182) ops/sec, 11.70MB/sec (avg: 11.37MB/sec),  3.10 (avg:  3.19) msec latency
[RUN #1 18%,  71 secs]  8 threads:     8887635 ops,  122462 (avg:  125144) ops/sec, 11.13MB/sec (avg: 11.37MB/sec),  3.26 (avg:  3.19) msec latency
[RUN #1 18%,  72 secs]  8 threads:     9033838 ops,  146173 (avg:  125436) ops/sec, 13.28MB/sec (avg: 11.40MB/sec),  2.73 (avg:  3.18) msec latency
[RUN #1 18%,  73 secs]  8 threads:     9151864 ops,  117629 (avg:  125329) ops/sec, 10.69MB/sec (avg: 11.39MB/sec),  3.39 (avg:  3.19) msec latency
[RUN #1 19%,  74 secs]  8 threads:     9267034 ops,  115146 (avg:  125191) ops/sec, 10.46MB/sec (avg: 11.38MB/sec),  3.47 (avg:  3.19) msec latency
[RUN #1 19%,  75 secs]  8 threads:     9388912 ops,  121852 (avg:  125146) ops/sec, 11.07MB/sec (avg: 11.37MB/sec),  3.28 (avg:  3.19) msec latency
[RUN #1 19%,  76 secs]  8 threads:     9507261 ops,  118043 (avg:  125053) ops/sec, 10.73MB/sec (avg: 11.36MB/sec),  3.38 (avg:  3.19) msec latency
[RUN #1 19%,  77 secs]  8 threads:     9625618 ops,  118328 (avg:  124965) ops/sec, 10.75MB/sec (avg: 11.35MB/sec),  3.38 (avg:  3.20) msec latency
[RUN #1 19%,  78 secs]  8 threads:     9744168 ops,  118460 (avg:  124882) ops/sec, 10.76MB/sec (avg: 11.35MB/sec),  3.38 (avg:  3.20) msec latency
[RUN #1 20%,  79 secs]  8 threads:     9862137 ops,  117947 (avg:  124794) ops/sec, 10.72MB/sec (avg: 11.34MB/sec),  3.39 (avg:  3.20) msec latency
[RUN #1 20%,  80 secs]  8 threads:     9982892 ops,  120727 (avg:  124743) ops/sec, 10.97MB/sec (avg: 11.33MB/sec),  3.30 (avg:  3.20) msec latency
[RUN #1 20%,  81 secs]  8 threads:    10108996 ops,  126030 (avg:  124759) ops/sec, 11.45MB/sec (avg: 11.34MB/sec),  3.17 (avg:  3.20) msec latency
[RUN #1 20%,  82 secs]  8 threads:    10233879 ops,  124853 (avg:  124760) ops/sec, 11.34MB/sec (avg: 11.34MB/sec),  3.20 (avg:  3.20) msec latency
[RUN #1 21%,  83 secs]  8 threads:    10347653 ops,  113752 (avg:  124628) ops/sec, 10.33MB/sec (avg: 11.32MB/sec),  3.50 (avg:  3.20) msec latency
[RUN #1 21%,  84 secs]  8 threads:    10490145 ops,  142460 (avg:  124840) ops/sec, 12.94MB/sec (avg: 11.34MB/sec),  2.80 (avg:  3.20) msec latency
[RUN #1 21%,  85 secs]  8 threads:    10626704 ops,  136530 (avg:  124978) ops/sec, 12.41MB/sec (avg: 11.36MB/sec),  2.93 (avg:  3.20) msec latency
[RUN #1 22%,  86 secs]  8 threads:    10782955 ops,  156211 (avg:  125341) ops/sec, 14.19MB/sec (avg: 11.39MB/sec),  2.55 (avg:  3.19) msec latency
[RUN #1 22%,  87 secs]  8 threads:    10937666 ops,  154677 (avg:  125678) ops/sec, 14.05MB/sec (avg: 11.42MB/sec),  2.59 (avg:  3.18) msec latency
[RUN #1 22%,  88 secs]  8 threads:    11093840 ops,  156140 (avg:  126024) ops/sec, 14.19MB/sec (avg: 11.45MB/sec),  2.56 (avg:  3.17) msec latency
[RUN #1 22%,  89 secs]  8 threads:    11247975 ops,  154102 (avg:  126339) ops/sec, 14.00MB/sec (avg: 11.48MB/sec),  2.58 (avg:  3.16) msec latency
[RUN #1 23%,  90 secs]  8 threads:    11400810 ops,  152803 (avg:  126633) ops/sec, 13.88MB/sec (avg: 11.51MB/sec),  2.62 (avg:  3.15) msec latency
[RUN #1 23%,  91 secs]  8 threads:    11555017 ops,  154168 (avg:  126936) ops/sec, 14.01MB/sec (avg: 11.53MB/sec),  2.60 (avg:  3.15) msec latency
[RUN #1 23%,  92 secs]  8 threads:    11710100 ops,  155050 (avg:  127242) ops/sec, 14.09MB/sec (avg: 11.56MB/sec),  2.57 (avg:  3.14) msec latency
[RUN #1 24%,  93 secs]  8 threads:    11864387 ops,  154196 (avg:  127531) ops/sec, 14.01MB/sec (avg: 11.59MB/sec),  2.59 (avg:  3.13) msec latency
[RUN #1 24%,  94 secs]  8 threads:    12019071 ops,  154648 (avg:  127820) ops/sec, 14.05MB/sec (avg: 11.61MB/sec),  2.58 (avg:  3.12) msec latency
[RUN #1 24%,  95 secs]  8 threads:    12156831 ops,  137725 (avg:  127924) ops/sec, 12.51MB/sec (avg: 11.62MB/sec),  2.90 (avg:  3.12) msec latency
[RUN #1 25%,  96 secs]  8 threads:    12281594 ops,  124731 (avg:  127891) ops/sec, 11.33MB/sec (avg: 11.62MB/sec),  3.20 (avg:  3.12) msec latency
[RUN #1 25%,  97 secs]  8 threads:    12398412 ops,  116790 (avg:  127776) ops/sec, 10.61MB/sec (avg: 11.61MB/sec),  3.42 (avg:  3.13) msec latency
[RUN #1 25%,  98 secs]  8 threads:    12528238 ops,  129792 (avg:  127797) ops/sec, 11.79MB/sec (avg: 11.61MB/sec),  3.07 (avg:  3.12) msec latency
[RUN #1 25%,  99 secs]  8 threads:    12681974 ops,  153701 (avg:  128059) ops/sec, 13.97MB/sec (avg: 11.64MB/sec),  2.60 (avg:  3.12) msec latency
[RUN #1 26%, 100 secs]  8 threads:    12820839 ops,  138829 (avg:  128166) ops/sec, 12.61MB/sec (avg: 11.65MB/sec),  2.88 (avg:  3.12) msec latency
[RUN #1 26%, 101 secs]  8 threads:    12941165 ops,  120299 (avg:  128088) ops/sec, 10.93MB/sec (avg: 11.64MB/sec),  3.33 (avg:  3.12) msec latency
[RUN #1 26%, 102 secs]  8 threads:    13096602 ops,  155403 (avg:  128356) ops/sec, 14.12MB/sec (avg: 11.66MB/sec),  2.56 (avg:  3.11) msec latency
[RUN #1 26%, 103 secs]  8 threads:    13246225 ops,  149590 (avg:  128562) ops/sec, 13.59MB/sec (avg: 11.68MB/sec),  2.67 (avg:  3.11) msec latency
[RUN #1 27%, 104 secs]  8 threads:    13375123 ops,  128868 (avg:  128565) ops/sec, 11.71MB/sec (avg: 11.68MB/sec),  3.10 (avg:  3.11) msec latency
[RUN #1 27%, 105 secs]  8 threads:    13525034 ops,  149875 (avg:  128768) ops/sec, 13.62MB/sec (avg: 11.70MB/sec),  2.66 (avg:  3.10) msec latency
[RUN #1 27%, 106 secs]  8 threads:    13675757 ops,  150679 (avg:  128975) ops/sec, 13.69MB/sec (avg: 11.72MB/sec),  2.65 (avg:  3.10) msec latency
[RUN #1 28%, 107 secs]  8 threads:    13816783 ops,  140994 (avg:  129087) ops/sec, 12.81MB/sec (avg: 11.73MB/sec),  2.82 (avg:  3.09) msec latency
[RUN #1 28%, 108 secs]  8 threads:    13932722 ops,  115912 (avg:  128965) ops/sec, 10.53MB/sec (avg: 11.72MB/sec),  3.46 (avg:  3.10) msec latency
[RUN #1 28%, 109 secs]  8 threads:    14055856 ops,  123106 (avg:  128912) ops/sec, 11.19MB/sec (avg: 11.71MB/sec),  3.25 (avg:  3.10) msec latency
[RUN #1 28%, 110 secs]  8 threads:    14164731 ops,  108850 (avg:  128729) ops/sec, 9.89MB/sec (avg: 11.70MB/sec),  3.67 (avg:  3.10) msec latency
[RUN #1 29%, 111 secs]  8 threads:    14287867 ops,  123109 (avg:  128679) ops/sec, 11.19MB/sec (avg: 11.69MB/sec),  3.24 (avg:  3.10) msec latency
[RUN #1 29%, 112 secs]  8 threads:    14411295 ops,  123398 (avg:  128631) ops/sec, 11.21MB/sec (avg: 11.69MB/sec),  3.24 (avg:  3.10) msec latency
[RUN #1 29%, 113 secs]  8 threads:    14534898 ops,  123575 (avg:  128587) ops/sec, 11.23MB/sec (avg: 11.68MB/sec),  3.24 (avg:  3.11) msec latency
[RUN #1 29%, 114 secs]  8 threads:    14660285 ops,  125355 (avg:  128558) ops/sec, 11.39MB/sec (avg: 11.68MB/sec),  3.18 (avg:  3.11) msec latency
[RUN #1 30%, 115 secs]  8 threads:    14783996 ops,  123683 (avg:  128516) ops/sec, 11.24MB/sec (avg: 11.68MB/sec),  3.22 (avg:  3.11) msec latency
[RUN #1 30%, 116 secs]  8 threads:    14901716 ops,  117670 (avg:  128422) ops/sec, 10.69MB/sec (avg: 11.67MB/sec),  3.47 (avg:  3.11) msec latency
[RUN #1 30%, 117 secs]  8 threads:    15031374 ops,  129632 (avg:  128433) ops/sec, 11.78MB/sec (avg: 11.67MB/sec),  3.03 (avg:  3.11) msec latency
[RUN #1 30%, 118 secs]  8 threads:    15185134 ops,  153720 (avg:  128647) ops/sec, 13.97MB/sec (avg: 11.69MB/sec),  2.61 (avg:  3.10) msec latency
[RUN #1 31%, 119 secs]  8 threads:    15340154 ops,  154986 (avg:  128868) ops/sec, 14.08MB/sec (avg: 11.71MB/sec),  2.59 (avg:  3.10) msec latency
[RUN #1 31%, 120 secs]  8 threads:    15493796 ops,  153607 (avg:  129074) ops/sec, 13.96MB/sec (avg: 11.73MB/sec),  2.58 (avg:  3.09) msec latency
[RUN #1 31%, 121 secs]  8 threads:    15634841 ops,  140971 (avg:  129173) ops/sec, 12.81MB/sec (avg: 11.74MB/sec),  2.84 (avg:  3.09) msec latency
[RUN #1 32%, 122 secs]  8 threads:    15784113 ops,  149234 (avg:  129337) ops/sec, 13.56MB/sec (avg: 11.75MB/sec),  2.67 (avg:  3.09) msec latency
[RUN #1 32%, 123 secs]  8 threads:    15937880 ops,  153651 (avg:  129535) ops/sec, 13.96MB/sec (avg: 11.77MB/sec),  2.61 (avg:  3.08) msec latency
[RUN #1 32%, 124 secs]  8 threads:    16074803 ops,  136889 (avg:  129594) ops/sec, 12.44MB/sec (avg: 11.78MB/sec),  2.90 (avg:  3.08) msec latency
[RUN #1 32%, 125 secs]  8 threads:    16197675 ops,  122844 (avg:  129540) ops/sec, 11.16MB/sec (avg: 11.77MB/sec),  3.24 (avg:  3.08) msec latency
[RUN #1 33%, 126 secs]  8 threads:    16310560 ops,  112861 (avg:  129408) ops/sec, 10.25MB/sec (avg: 11.76MB/sec),  3.61 (avg:  3.09) msec latency
[RUN #1 33%, 127 secs]  8 threads:    16431959 ops,  121354 (avg:  129345) ops/sec, 11.03MB/sec (avg: 11.75MB/sec),  3.29 (avg:  3.09) msec latency
[RUN #1 33%, 128 secs]  8 threads:    16545154 ops,  113169 (avg:  129218) ops/sec, 10.28MB/sec (avg: 11.74MB/sec),  3.48 (avg:  3.09) msec latency
[RUN #1 33%, 129 secs]  8 threads:    16665129 ops,  119949 (avg:  129146) ops/sec, 10.90MB/sec (avg: 11.73MB/sec),  3.26 (avg:  3.09) msec latency
[RUN #1 33%, 130 secs]  8 threads:    16743094 ops,   77946 (avg:  128752) ops/sec, 7.08MB/sec (avg: 11.70MB/sec),  5.30 (avg:  3.10) msec latency
[RUN #1 34%, 131 secs]  8 threads:    16860329 ops,  117204 (avg:  128664) ops/sec, 10.65MB/sec (avg: 11.69MB/sec),  3.41 (avg:  3.10) msec latency
[RUN #1 34%, 132 secs]  8 threads:    16973138 ops,  112786 (avg:  128544) ops/sec, 10.25MB/sec (avg: 11.68MB/sec),  3.54 (avg:  3.11) msec latency
[RUN #1 34%, 133 secs]  8 threads:    17084548 ops,  111381 (avg:  128415) ops/sec, 10.12MB/sec (avg: 11.67MB/sec),  3.56 (avg:  3.11) msec latency
[RUN #1 34%, 134 secs]  8 threads:    17216096 ops,  131478 (avg:  128438) ops/sec, 11.95MB/sec (avg: 11.67MB/sec),  3.04 (avg:  3.11) msec latency
[RUN #1 35%, 135 secs]  8 threads:    17332775 ops,  116651 (avg:  128351) ops/sec, 10.60MB/sec (avg: 11.66MB/sec),  3.39 (avg:  3.11) msec latency
[RUN #1 35%, 136 secs]  8 threads:    17439432 ops,  106634 (avg:  128191) ops/sec, 9.69MB/sec (avg: 11.65MB/sec),  3.73 (avg:  3.12) msec latency
[RUN #1 35%, 137 secs]  8 threads:    17552940 ops,  113480 (avg:  128084) ops/sec, 10.31MB/sec (avg: 11.64MB/sec),  3.57 (avg:  3.12) msec latency
[RUN #1 35%, 138 secs]  8 threads:    17670487 ops,  117515 (avg:  128007) ops/sec, 10.68MB/sec (avg: 11.63MB/sec),  3.41 (avg:  3.12) msec latency
[RUN #1 36%, 139 secs]  8 threads:    17787818 ops,  117302 (avg:  127930) ops/sec, 10.66MB/sec (avg: 11.62MB/sec),  3.37 (avg:  3.12) msec latency
[RUN #1 36%, 140 secs]  8 threads:    17905222 ops,  117377 (avg:  127855) ops/sec, 10.67MB/sec (avg: 11.62MB/sec),  3.42 (avg:  3.12) msec latency
[RUN #1 36%, 141 secs]  8 threads:    18022932 ops,  117679 (avg:  127782) ops/sec, 10.69MB/sec (avg: 11.61MB/sec),  3.36 (avg:  3.13) msec latency
[RUN #1 36%, 142 secs]  8 threads:    18141593 ops,  118617 (avg:  127718) ops/sec, 10.78MB/sec (avg: 11.60MB/sec),  3.41 (avg:  3.13) msec latency
[RUN #1 37%, 143 secs]  8 threads:    18260390 ops,  118766 (avg:  127655) ops/sec, 10.79MB/sec (avg: 11.60MB/sec),  3.37 (avg:  3.13) msec latency
[RUN #1 37%, 144 secs]  8 threads:    18377730 ops,  117317 (avg:  127583) ops/sec, 10.66MB/sec (avg: 11.59MB/sec),  3.34 (avg:  3.13) msec latency
[RUN #1 37%, 145 secs]  8 threads:    18496484 ops,  118725 (avg:  127522) ops/sec, 10.79MB/sec (avg: 11.59MB/sec),  3.43 (avg:  3.13) msec latency
[RUN #1 37%, 146 secs]  8 threads:    18614110 ops,  117586 (avg:  127454) ops/sec, 10.68MB/sec (avg: 11.58MB/sec),  3.40 (avg:  3.13) msec latency
[RUN #1 37%, 147 secs]  8 threads:    18730199 ops,  116051 (avg:  127377) ops/sec, 10.54MB/sec (avg: 11.57MB/sec),  3.45 (avg:  3.14) msec latency
[RUN #1 38%, 148 secs]  8 threads:    18847804 ops,  117531 (avg:  127310) ops/sec, 10.68MB/sec (avg: 11.57MB/sec),  3.40 (avg:  3.14) msec latency
[RUN #1 38%, 149 secs]  8 threads:    18964543 ops,  116709 (avg:  127239) ops/sec, 10.60MB/sec (avg: 11.56MB/sec),  3.40 (avg:  3.14) msec latency
[RUN #1 38%, 150 secs]  8 threads:    19081018 ops,  116445 (avg:  127167) ops/sec, 10.58MB/sec (avg: 11.55MB/sec),  3.44 (avg:  3.14) msec latency
[RUN #1 38%, 151 secs]  8 threads:    19198301 ops,  117228 (avg:  127101) ops/sec, 10.65MB/sec (avg: 11.55MB/sec),  3.42 (avg:  3.14) msec latency
[RUN #1 39%, 152 secs]  8 threads:    19315481 ops,  117142 (avg:  127036) ops/sec, 10.64MB/sec (avg: 11.54MB/sec),  3.40 (avg:  3.14) msec latency
