Pseudo-terminal will not be allocated because stdin is not a terminal.

============== Configuration values: ==============
===================================================
Writing results to stdout
[RUN #1] Preparing benchmark client...
[RUN #1] Launching threads now...
[RUN #1 0%,   0 secs]  8 threads:      154164 ops,  154185 (avg:  154185) ops/sec, 15.87MB/sec (avg: 15.87MB/sec),  2.59 (avg:  2.59) msec latency
[RUN #1 5%,  18 secs]  8 threads:     2504458 ops,  131077 (avg:  139095) ops/sec, 13.49MB/sec (avg: 14.32MB/sec),  3.05 (avg:  2.87) msec latency
[RUN #1 5%,  19 secs]  8 threads:     2653973 ops,  149482 (avg:  139642) ops/sec, 15.39MB/sec (avg: 14.37MB/sec),  2.67 (avg:  2.86) msec latency
[RUN #1 6%,  20 secs]  8 threads:     2807540 ops,  153533 (avg:  140336) ops/sec, 15.80MB/sec (avg: 14.44MB/sec),  2.60 (avg:  2.84) msec latency
[RUN #1 6%,  21 secs]  8 threads:     2963657 ops,  156084 (avg:  141086) ops/sec, 16.07MB/sec (avg: 14.52MB/sec),  2.56 (avg:  2.83) msec latency
[RUN #1 6%,  22 secs]  8 threads:     3113883 ops,  150192 (avg:  141500) ops/sec, 15.46MB/sec (avg: 14.56MB/sec),  2.66 (avg:  2.82) msec latency
[RUN #1 7%,  23 secs]  8 threads:     3267853 ops,  153933 (avg:  142041) ops/sec, 15.84MB/sec (avg: 14.62MB/sec),  2.59 (avg:  2.81) msec latency
[RUN #1 7%,  24 secs]  8 threads:     3423307 ops,  155420 (avg:  142598) ops/sec, 16.00MB/sec (avg: 14.68MB/sec),  2.57 (avg:  2.80) msec latency
[RUN #1 7%,  25 secs]  8 threads:     3577579 ops,  154239 (avg:  143064) ops/sec, 15.88MB/sec (avg: 14.73MB/sec),  2.59 (avg:  2.79) msec latency
[RUN #1 7%,  26 secs]  8 threads:     3734915 ops,  157298 (avg:  143611) ops/sec, 16.19MB/sec (avg: 14.78MB/sec),  2.54 (avg:  2.78) msec latency
[RUN #1 8%,  27 secs]  8 threads:     3883100 ops,  148147 (avg:  143779) ops/sec, 15.25MB/sec (avg: 14.80MB/sec),  2.69 (avg:  2.78) msec latency
[RUN #1 8%,  28 secs]  8 threads:     4034555 ops,  151421 (avg:  144052) ops/sec, 15.59MB/sec (avg: 14.83MB/sec),  2.64 (avg:  2.77) msec latency
[RUN #1 8%,  29 secs]  8 threads:     4191786 ops,  157194 (avg:  144505) ops/sec, 16.18MB/sec (avg: 14.87MB/sec),  2.54 (avg:  2.76) msec latency
[RUN #1 9%,  30 secs]  8 threads:     4341710 ops,  149891 (avg:  144685) ops/sec, 15.43MB/sec (avg: 14.89MB/sec),  2.67 (avg:  2.76) msec latency
[RUN #1 9%,  31 secs]  8 threads:     4485638 ops,  143893 (avg:  144659) ops/sec, 14.81MB/sec (avg: 14.89MB/sec),  2.77 (avg:  2.76) msec latency
[RUN #1 9%,  32 secs]  8 threads:     4634237 ops,  148568 (avg:  144781) ops/sec, 15.29MB/sec (avg: 14.90MB/sec),  2.69 (avg:  2.76) msec latency
[RUN #1 10%,  33 secs]  8 threads:     4792653 ops,  158380 (avg:  145193) ops/sec, 16.30MB/sec (avg: 14.94MB/sec),  2.51 (avg:  2.75) msec latency
[RUN #1 10%,  34 secs]  8 threads:     4921064 ops,  128384 (avg:  144699) ops/sec, 13.21MB/sec (avg: 14.89MB/sec),  3.12 (avg:  2.76) msec latency
[RUN #1 10%,  35 secs]  8 threads:     5063194 ops,  142100 (avg:  144625) ops/sec, 14.63MB/sec (avg: 14.89MB/sec),  2.80 (avg:  2.76) msec latency
[RUN #1 10%,  36 secs]  8 threads:     5202263 ops,  139026 (avg:  144469) ops/sec, 14.31MB/sec (avg: 14.87MB/sec),  2.87 (avg:  2.76) msec latency
[RUN #1 11%,  37 secs]  8 threads:     5342046 ops,  139747 (avg:  144342) ops/sec, 14.38MB/sec (avg: 14.86MB/sec),  2.86 (avg:  2.76) msec latency
[RUN #1 11%,  38 secs]  8 threads:     5490115 ops,  148037 (avg:  144439) ops/sec, 15.24MB/sec (avg: 14.87MB/sec),  2.69 (avg:  2.76) msec latency
[RUN #1 11%,  39 secs]  8 threads:     5643906 ops,  153758 (avg:  144678) ops/sec, 15.83MB/sec (avg: 14.89MB/sec),  2.60 (avg:  2.76) msec latency
[RUN #1 12%,  40 secs]  8 threads:     5786967 ops,  143031 (avg:  144637) ops/sec, 14.72MB/sec (avg: 14.89MB/sec),  2.79 (avg:  2.76) msec latency
[RUN #1 12%,  41 secs]  8 threads:     5931422 ops,  144422 (avg:  144631) ops/sec, 14.87MB/sec (avg: 14.89MB/sec),  2.76 (avg:  2.76) msec latency
[RUN #1 12%,  42 secs]  8 threads:     6067910 ops,  136456 (avg:  144437) ops/sec, 14.05MB/sec (avg: 14.87MB/sec),  2.93 (avg:  2.76) msec latency
[RUN #1 12%,  43 secs]  8 threads:     6199036 ops,  131095 (avg:  144126) ops/sec, 13.49MB/sec (avg: 14.83MB/sec),  3.05 (avg:  2.77) msec latency
[RUN #1 13%,  44 secs]  8 threads:     6327075 ops,  128009 (avg:  143760) ops/sec, 13.18MB/sec (avg: 14.80MB/sec),  3.12 (avg:  2.78) msec latency
[RUN #1 13%,  45 secs]  8 threads:     6457977 ops,  130872 (avg:  143474) ops/sec, 13.47MB/sec (avg: 14.77MB/sec),  3.05 (avg:  2.78) msec latency
[RUN #1 13%,  46 secs]  8 threads:     6591023 ops,  133014 (avg:  143246) ops/sec, 13.69MB/sec (avg: 14.74MB/sec),  3.00 (avg:  2.79) msec latency
[RUN #1 13%,  47 secs]  8 threads:     6729053 ops,  137999 (avg:  143135) ops/sec, 14.20MB/sec (avg: 14.73MB/sec),  2.89 (avg:  2.79) msec latency
[RUN #1 14%,  48 secs]  8 threads:     6878409 ops,  149323 (avg:  143264) ops/sec, 15.37MB/sec (avg: 14.75MB/sec),  2.67 (avg:  2.79) msec latency
[RUN #1 14%,  49 secs]  8 threads:     7027427 ops,  148982 (avg:  143380) ops/sec, 15.33MB/sec (avg: 14.76MB/sec),  2.68 (avg:  2.78) msec latency
[RUN #1 14%,  50 secs]  8 threads:     7190521 ops,  163059 (avg:  143774) ops/sec, 16.78MB/sec (avg: 14.80MB/sec),  2.45 (avg:  2.78) msec latency
[RUN #1 15%,  51 secs]  8 threads:     7352448 ops,  161890 (avg:  144129) ops/sec, 16.66MB/sec (avg: 14.84MB/sec),  2.47 (avg:  2.77) msec latency
[RUN #1 15%,  52 secs]  8 threads:     7519232 ops,  166744 (avg:  144564) ops/sec, 17.16MB/sec (avg: 14.88MB/sec),  2.39 (avg:  2.76) msec latency
[RUN #1 15%,  53 secs]  8 threads:     7685710 ops,  166438 (avg:  144977) ops/sec, 17.13MB/sec (avg: 14.92MB/sec),  2.40 (avg:  2.75) msec latency
[RUN #1 16%,  54 secs]  8 threads:     7829711 ops,  143972 (avg:  144958) ops/sec, 14.82MB/sec (avg: 14.92MB/sec),  2.78 (avg:  2.75) msec latency
[RUN #1 16%,  55 secs]  8 threads:     7973415 ops,  143671 (avg:  144935) ops/sec, 14.79MB/sec (avg: 14.92MB/sec),  2.78 (avg:  2.75) msec latency
[RUN #1 16%,  56 secs]  8 threads:     8133663 ops,  160212 (avg:  145208) ops/sec, 16.49MB/sec (avg: 14.95MB/sec),  2.49 (avg:  2.75) msec latency
[RUN #1 17%,  57 secs]  8 threads:     8288380 ops,  154676 (avg:  145374) ops/sec, 15.92MB/sec (avg: 14.96MB/sec),  2.58 (avg:  2.75) msec latency
[RUN #1 17%,  58 secs]  8 threads:     8440950 ops,  152532 (avg:  145497) ops/sec, 15.70MB/sec (avg: 14.98MB/sec),  2.62 (avg:  2.74) msec latency
[RUN #1 17%,  59 secs]  8 threads:     8607720 ops,  166732 (avg:  145857) ops/sec, 17.16MB/sec (avg: 15.01MB/sec),  2.38 (avg:  2.74) msec latency
[RUN #1 18%,  60 secs]  8 threads:     8755280 ops,  147526 (avg:  145885) ops/sec, 15.18MB/sec (avg: 15.02MB/sec),  2.73 (avg:  2.74) msec latency
[RUN #1 18%,  61 secs]  8 threads:     8895308 ops,  139999 (avg:  145788) ops/sec, 14.41MB/sec (avg: 15.01MB/sec),  2.85 (avg:  2.74) msec latency
[RUN #1 18%,  62 secs]  8 threads:     9031367 ops,  135910 (avg:  145629) ops/sec, 13.99MB/sec (avg: 14.99MB/sec),  2.93 (avg:  2.74) msec latency
[RUN #1 18%,  63 secs]  8 threads:     9181827 ops,  150417 (avg:  145705) ops/sec, 15.48MB/sec (avg: 15.00MB/sec),  2.66 (avg:  2.74) msec latency
[RUN #1 19%,  64 secs]  8 threads:     9326976 ops,  145113 (avg:  145696) ops/sec, 14.94MB/sec (avg: 15.00MB/sec),  2.75 (avg:  2.74) msec latency
[RUN #1 19%,  65 secs]  8 threads:     9464178 ops,  137170 (avg:  145564) ops/sec, 14.12MB/sec (avg: 14.98MB/sec),  2.90 (avg:  2.74) msec latency
[RUN #1 19%,  66 secs]  8 threads:     9582295 ops,  118087 (avg:  145148) ops/sec, 12.15MB/sec (avg: 14.94MB/sec),  3.42 (avg:  2.75) msec latency
[RUN #1 19%,  67 secs]  8 threads:     9742016 ops,  159683 (avg:  145365) ops/sec, 16.44MB/sec (avg: 14.96MB/sec),  2.47 (avg:  2.75) msec latency
[RUN #1 20%,  68 secs]  8 threads:     9897838 ops,  155791 (avg:  145518) ops/sec, 16.04MB/sec (avg: 14.98MB/sec),  2.56 (avg:  2.74) msec latency
[RUN #1 20%,  69 secs]  8 threads:    10061948 ops,  164071 (avg:  145787) ops/sec, 16.89MB/sec (avg: 15.01MB/sec),  2.43 (avg:  2.74) msec latency
[RUN #1 20%,  70 secs]  8 threads:    10222856 ops,  160868 (avg:  146003) ops/sec, 16.56MB/sec (avg: 15.03MB/sec),  2.48 (avg:  2.73) msec latency
[RUN #1 21%,  71 secs]  8 threads:    10372404 ops,  149510 (avg:  146052) ops/sec, 15.39MB/sec (avg: 15.03MB/sec),  2.67 (avg:  2.73) msec latency
[RUN #1 21%,  72 secs]  8 threads:    10512189 ops,  139753 (avg:  145965) ops/sec, 14.38MB/sec (avg: 15.02MB/sec),  2.86 (avg:  2.73) msec latency
[RUN #1 21%,  73 secs]  8 threads:    10657942 ops,  145718 (avg:  145961) ops/sec, 15.00MB/sec (avg: 15.02MB/sec),  2.74 (avg:  2.73) msec latency
[RUN #1 22%,  74 secs]  8 threads:    10793986 ops,  136013 (avg:  145827) ops/sec, 14.00MB/sec (avg: 15.01MB/sec),  2.94 (avg:  2.74) msec latency
[RUN #1 22%,  75 secs]  8 threads:    10936155 ops,  142133 (avg:  145778) ops/sec, 14.63MB/sec (avg: 15.00MB/sec),  2.80 (avg:  2.74) msec latency
[RUN #1 22%,  76 secs]  8 threads:    11074783 ops,  138595 (avg:  145683) ops/sec, 14.27MB/sec (avg: 15.00MB/sec),  2.88 (avg:  2.74) msec latency
[RUN #1 22%,  77 secs]  8 threads:    11222593 ops,  147780 (avg:  145710) ops/sec, 15.21MB/sec (avg: 15.00MB/sec),  2.70 (avg:  2.74) msec latency
[RUN #1 23%,  78 secs]  8 threads:    11381304 ops,  158676 (avg:  145876) ops/sec, 16.33MB/sec (avg: 15.02MB/sec),  2.51 (avg:  2.74) msec latency
[RUN #1 23%,  79 secs]  8 threads:    11540820 ops,  159477 (avg:  146049) ops/sec, 16.42MB/sec (avg: 15.03MB/sec),  2.50 (avg:  2.73) msec latency
[RUN #1 23%,  80 secs]  8 threads:    11708995 ops,  168137 (avg:  146325) ops/sec, 17.31MB/sec (avg: 15.06MB/sec),  2.37 (avg:  2.73) msec latency
[RUN #1 24%,  81 secs]  8 threads:    11870873 ops,  161837 (avg:  146516) ops/sec, 16.66MB/sec (avg: 15.08MB/sec),  2.47 (avg:  2.72) msec latency
[RUN #1 24%,  82 secs]  8 threads:    12045553 ops,  174639 (avg:  146859) ops/sec, 17.98MB/sec (avg: 15.12MB/sec),  2.28 (avg:  2.72) msec latency
[RUN #1 24%,  83 secs]  8 threads:    12204895 ops,  159303 (avg:  147009) ops/sec, 16.40MB/sec (avg: 15.13MB/sec),  2.51 (avg:  2.71) msec latency
[RUN #1 25%,  84 secs]  8 threads:    12361051 ops,  156113 (avg:  147118) ops/sec, 16.07MB/sec (avg: 15.14MB/sec),  2.56 (avg:  2.71) msec latency
[RUN #1 25%,  85 secs]  8 threads:    12515875 ops,  154786 (avg:  147208) ops/sec, 15.93MB/sec (avg: 15.15MB/sec),  2.58 (avg:  2.71) msec latency
[RUN #1 25%,  86 secs]  8 threads:    12661543 ops,  145633 (avg:  147189) ops/sec, 14.99MB/sec (avg: 15.15MB/sec),  2.74 (avg:  2.71) msec latency
[RUN #1 26%,  87 secs]  8 threads:    12800523 ops,  138948 (avg:  147095) ops/sec, 14.30MB/sec (avg: 15.14MB/sec),  2.88 (avg:  2.71) msec latency
[RUN #1 26%,  88 secs]  8 threads:    12936774 ops,  136218 (avg:  146971) ops/sec, 14.02MB/sec (avg: 15.13MB/sec),  2.93 (avg:  2.72) msec latency
[RUN #1 26%,  89 secs]  8 threads:    13063703 ops,  126897 (avg:  146746) ops/sec, 13.06MB/sec (avg: 15.10MB/sec),  3.14 (avg:  2.72) msec latency
[RUN #1 26%,  90 secs]  8 threads:    13184809 ops,  121077 (avg:  146460) ops/sec, 12.46MB/sec (avg: 15.08MB/sec),  3.30 (avg:  2.73) msec latency
[RUN #1 27%,  91 secs]  8 threads:    13308710 ops,  123872 (avg:  146212) ops/sec, 12.75MB/sec (avg: 15.05MB/sec),  3.22 (avg:  2.73) msec latency
[RUN #1 27%,  92 secs]  8 threads:    13430244 ops,  121504 (avg:  145944) ops/sec, 12.51MB/sec (avg: 15.02MB/sec),  3.29 (avg:  2.73) msec latency
[RUN #1 27%,  93 secs]  8 threads:    13553302 ops,  123032 (avg:  145697) ops/sec, 12.66MB/sec (avg: 15.00MB/sec),  3.25 (avg:  2.74) msec latency
[RUN #1 27%,  94 secs]  8 threads:    13713756 ops,  160419 (avg:  145854) ops/sec, 16.51MB/sec (avg: 15.01MB/sec),  2.49 (avg:  2.74) msec latency
[RUN #1 28%,  95 secs]  8 threads:    13861123 ops,  147335 (avg:  145869) ops/sec, 15.16MB/sec (avg: 15.01MB/sec),  2.71 (avg:  2.74) msec latency
[RUN #1 28%,  96 secs]  8 threads:    13994762 ops,  133611 (avg:  145742) ops/sec, 13.75MB/sec (avg: 15.00MB/sec),  2.98 (avg:  2.74) msec latency
[RUN #1 28%,  97 secs]  8 threads:    14135351 ops,  140557 (avg:  145688) ops/sec, 14.47MB/sec (avg: 15.00MB/sec),  2.84 (avg:  2.74) msec latency
[RUN #1 29%,  98 secs]  8 threads:    14270658 ops,  135281 (avg:  145582) ops/sec, 13.92MB/sec (avg: 14.98MB/sec),  2.95 (avg:  2.74) msec latency
[RUN #1 29%,  99 secs]  8 threads:    14415808 ops,  145119 (avg:  145577) ops/sec, 14.94MB/sec (avg: 14.98MB/sec),  2.75 (avg:  2.74) msec latency
[RUN #1 29%, 100 secs]  8 threads:    14562495 ops,  146656 (avg:  145588) ops/sec, 15.10MB/sec (avg: 14.99MB/sec),  2.73 (avg:  2.74) msec latency
[RUN #1 29%, 101 secs]  8 threads:    14707581 ops,  145058 (avg:  145583) ops/sec, 14.93MB/sec (avg: 14.98MB/sec),  2.75 (avg:  2.74) msec latency
[RUN #1 30%, 102 secs]  8 threads:    14844134 ops,  136522 (avg:  145494) ops/sec, 14.05MB/sec (avg: 14.98MB/sec),  2.92 (avg:  2.74) msec latency
[RUN #1 30%, 103 secs]  8 threads:    14978665 ops,  134496 (avg:  145387) ops/sec, 13.84MB/sec (avg: 14.96MB/sec),  2.97 (avg:  2.75) msec latency
[RUN #1 30%, 104 secs]  8 threads:    15109988 ops,  131293 (avg:  145252) ops/sec, 13.51MB/sec (avg: 14.95MB/sec),  3.04 (avg:  2.75) msec latency
[RUN #1 30%, 105 secs]  8 threads:    15244983 ops,  134964 (avg:  145154) ops/sec, 13.89MB/sec (avg: 14.94MB/sec),  2.96 (avg:  2.75) msec latency
[RUN #1 31%, 106 secs]  8 threads:    15395349 ops,  150334 (avg:  145203) ops/sec, 15.47MB/sec (avg: 14.95MB/sec),  2.66 (avg:  2.75) msec latency
[RUN #1 31%, 107 secs]  8 threads:    15564916 ops,  169524 (avg:  145430) ops/sec, 17.45MB/sec (avg: 14.97MB/sec),  2.35 (avg:  2.74) msec latency
[RUN #1 31%, 108 secs]  8 threads:    15730421 ops,  165467 (avg:  145616) ops/sec, 17.03MB/sec (avg: 14.99MB/sec),  2.41 (avg:  2.74) msec latency
[RUN #1 32%, 109 secs]  8 threads:    15894973 ops,  164515 (avg:  145789) ops/sec, 16.93MB/sec (avg: 15.01MB/sec),  2.43 (avg:  2.74) msec latency
[RUN #1 32%, 110 secs]  8 threads:    16059039 ops,  164025 (avg:  145955) ops/sec, 16.88MB/sec (avg: 15.02MB/sec),  2.44 (avg:  2.73) msec latency
[RUN #1 32%, 111 secs]  8 threads:    16233384 ops,  174308 (avg:  146210) ops/sec, 17.94MB/sec (avg: 15.05MB/sec),  2.29 (avg:  2.73) msec latency
[RUN #1 33%, 112 secs]  8 threads:    16407595 ops,  174173 (avg:  146460) ops/sec, 17.93MB/sec (avg: 15.08MB/sec),  2.29 (avg:  2.73) msec latency
[RUN #1 33%, 113 secs]  8 threads:    16569452 ops,  161819 (avg:  146596) ops/sec, 16.66MB/sec (avg: 15.09MB/sec),  2.47 (avg:  2.72) msec latency
[RUN #1 33%, 114 secs]  8 threads:    16720819 ops,  151330 (avg:  146637) ops/sec, 15.58MB/sec (avg: 15.09MB/sec),  2.64 (avg:  2.72) msec latency
[RUN #1 34%, 115 secs]  8 threads:    16863979 ops,  143124 (avg:  146607) ops/sec, 14.73MB/sec (avg: 15.09MB/sec),  2.79 (avg:  2.72) msec latency
[RUN #1 34%, 116 secs]  8 threads:    17001504 ops,  137497 (avg:  146528) ops/sec, 14.15MB/sec (avg: 15.08MB/sec),  2.91 (avg:  2.72) msec latency
[RUN #1 34%, 117 secs]  8 threads:    17136438 ops,  134853 (avg:  146428) ops/sec, 13.88MB/sec (avg: 15.07MB/sec),  2.96 (avg:  2.73) msec latency
[RUN #1 35%, 118 secs]  8 threads:    17272971 ops,  136499 (avg:  146344) ops/sec, 14.05MB/sec (avg: 15.06MB/sec),  2.93 (avg:  2.73) msec latency
[RUN #1 35%, 119 secs]  8 threads:    17434784 ops,  161774 (avg:  146474) ops/sec, 16.65MB/sec (avg: 15.08MB/sec),  2.46 (avg:  2.72) msec latency
[RUN #1 35%, 120 secs]  8 threads:    17582339 ops,  147519 (avg:  146483) ops/sec, 15.18MB/sec (avg: 15.08MB/sec),  2.71 (avg:  2.72) msec latency
[RUN #1 35%, 121 secs]  8 threads:    17735230 ops,  152845 (avg:  146535) ops/sec, 15.73MB/sec (avg: 15.08MB/sec),  2.61 (avg:  2.72) msec latency
[RUN #1 36%, 122 secs]  8 threads:    17872498 ops,  137229 (avg:  146459) ops/sec, 14.12MB/sec (avg: 15.07MB/sec),  2.92 (avg:  2.73) msec latency
[RUN #1 36%, 123 secs]  8 threads:    18010583 ops,  138052 (avg:  146391) ops/sec, 14.21MB/sec (avg: 15.07MB/sec),  2.89 (avg:  2.73) msec latency
[RUN #1 36%, 124 secs]  8 threads:    18158270 ops,  147655 (avg:  146401) ops/sec, 15.20MB/sec (avg: 15.07MB/sec),  2.70 (avg:  2.73) msec latency
[RUN #1 37%, 125 secs]  8 threads:    18314215 ops,  155908 (avg:  146477) ops/sec, 16.05MB/sec (avg: 15.08MB/sec),  2.56 (avg:  2.72) msec latency
[RUN #1 37%, 126 secs]  8 threads:    18468211 ops,  153836 (avg:  146535) ops/sec, 15.83MB/sec (avg: 15.08MB/sec),  2.59 (avg:  2.72) msec latency
[RUN #1 37%, 127 secs]  8 threads:    18626586 ops,  158336 (avg:  146628) ops/sec, 16.30MB/sec (avg: 15.09MB/sec),  2.52 (avg:  2.72) msec latency
[RUN #1 38%, 128 secs]  8 threads:    18780669 ops,  154050 (avg:  146686) ops/sec, 15.86MB/sec (avg: 15.10MB/sec),  2.59 (avg:  2.72) msec latency
[RUN #1 38%, 129 secs]  8 threads:    18942309 ops,  161602 (avg:  146802) ops/sec, 16.63MB/sec (avg: 15.11MB/sec),  2.44 (avg:  2.72) msec latency
[RUN #1 38%, 130 secs]  8 threads:    19025297 ops,   82966 (avg:  146311) ops/sec, 8.54MB/sec (avg: 15.06MB/sec),  4.93 (avg:  2.73) msec latency
[RUN #1 38%, 131 secs]  8 threads:    19181770 ops,  156430 (avg:  146388) ops/sec, 16.10MB/sec (avg: 15.07MB/sec),  2.55 (avg:  2.73) msec latency
[RUN #1 39%, 132 secs]  8 threads:    19321425 ops,  139619 (avg:  146337) ops/sec, 14.37MB/sec (avg: 15.06MB/sec),  2.84 (avg:  2.73) msec latency
[RUN #1 39%, 133 secs]  8 threads:    19453798 ops,  132307 (avg:  146231) ops/sec, 13.62MB/sec (avg: 15.05MB/sec),  2.98 (avg:  2.73) msec latency
[RUN #1 39%, 134 secs]  8 threads:    19585795 ops,  131965 (avg:  146125) ops/sec, 13.58MB/sec (avg: 15.04MB/sec),  3.02 (avg:  2.73) msec latency
[RUN #1 39%, 135 secs]  8 threads:    19723991 ops,  138160 (avg:  146066) ops/sec, 14.22MB/sec (avg: 15.03MB/sec),  2.89 (avg:  2.73) msec latency
[RUN #1 40%, 136 secs]  8 threads:    19869226 ops,  145207 (avg:  146059) ops/sec, 14.95MB/sec (avg: 15.03MB/sec),  2.75 (avg:  2.73) msec latency
[RUN #1 40%, 137 secs]  8 threads:    20022748 ops,  153485 (avg:  146114) ops/sec, 15.80MB/sec (avg: 15.04MB/sec),  2.60 (avg:  2.73) msec latency
[RUN #1 40%, 138 secs]  8 threads:    20182303 ops,  159524 (avg:  146211) ops/sec, 16.42MB/sec (avg: 15.05MB/sec),  2.51 (avg:  2.73) msec latency
[RUN #1 41%, 139 secs]  8 threads:    20345730 ops,  163387 (avg:  146334) ops/sec, 16.82MB/sec (avg: 15.06MB/sec),  2.44 (avg:  2.73) msec latency
[RUN #1 41%, 140 secs]  8 threads:    20514975 ops,  169204 (avg:  146498) ops/sec, 17.42MB/sec (avg: 15.08MB/sec),  2.36 (avg:  2.72) msec latency
[RUN #1 41%, 141 secs]  8 threads:    20685262 ops,  170243 (avg:  146666) ops/sec, 17.52MB/sec (avg: 15.10MB/sec),  2.35 (avg:  2.72) msec latency
[RUN #1 42%, 142 secs]  8 threads:    20851051 ops,  165759 (avg:  146801) ops/sec, 17.06MB/sec (avg: 15.11MB/sec),  2.39 (avg:  2.72) msec latency
[RUN #1 42%, 143 secs]  8 threads:    21015848 ops,  164749 (avg:  146926) ops/sec, 16.96MB/sec (avg: 15.12MB/sec),  2.43 (avg:  2.72) msec latency
[RUN #1 42%, 144 secs]  8 threads:    21173933 ops,  158059 (avg:  147003) ops/sec, 16.27MB/sec (avg: 15.13MB/sec),  2.55 (avg:  2.72) msec latency
[RUN #1 43%, 145 secs]  8 threads:    21336555 ops,  162580 (avg:  147111) ops/sec, 16.73MB/sec (avg: 15.14MB/sec),  2.44 (avg:  2.71) msec latency
[RUN #1 43%, 146 secs]  8 threads:    21490325 ops,  153735 (avg:  147156) ops/sec, 15.82MB/sec (avg: 15.15MB/sec),  2.59 (avg:  2.71) msec latency
[RUN #1 43%, 147 secs]  8 threads:    21637631 ops,  147270 (avg:  147157) ops/sec, 15.16MB/sec (avg: 15.15MB/sec),  2.71 (avg:  2.71) msec latency
[RUN #1 44%, 148 secs]  8 threads:    21779632 ops,  141887 (avg:  147121) ops/sec, 14.60MB/sec (avg: 15.14MB/sec),  2.82 (avg:  2.71) msec latency
[RUN #1 44%, 149 secs]  8 threads:    21934051 ops,  154379 (avg:  147170) ops/sec, 15.89MB/sec (avg: 15.15MB/sec),  2.59 (avg:  2.71) msec latency
[RUN #1 44%, 150 secs]  8 threads:    22082837 ops,  148755 (avg:  147181) ops/sec, 15.31MB/sec (avg: 15.15MB/sec),  2.66 (avg:  2.71) msec latency
[RUN #1 44%, 151 secs]  8 threads:    22206616 ops,  123747 (avg:  147025) ops/sec, 12.74MB/sec (avg: 15.13MB/sec),  3.25 (avg:  2.71) msec latency
[RUN #1 45%, 152 secs]  8 threads:    22324007 ops,  117368 (avg:  146830) ops/sec, 12.08MB/sec (avg: 15.11MB/sec),  3.40 (avg:  2.72) msec latency
